stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction,clust,max_distance,quant
F01109,Nyár utca,47.498554,19.06551,,,F01109,2.0,-127.0,1608,0.0,1
F00099,Róka utca,47.494209,19.028879,,,F00099,2.0,158.0,1611,0.0,1
F00088,Mikó utca,47.499246,19.03083,,,F00088,1.0,117.0,1613,0.0,1
F00084,Alagút utca,47.496567,19.034415,,,F00084,1.0,137.0,1616,0.0,1
F00045,Donáti utca,47.501307,19.036072,,,F00045,1.0,-26.0,1620,0.0,1
F00065,Batthyány tér M+H (Bem rakpart),47.507423,19.03927,,,F00065,1.0,,1629,0.0,1
F00062,Batthyány tér,47.507412,19.036739,F00062,,CSF00062,2.0,-63.0,1631,0.0,1
F00068,Mária tér,47.506703,19.034797,,,F00068,1.0,91.0,1632,0.0,1
F02044,Karolina út,47.471473,19.033466,,,F02044,1.0,-168.0,1647,0.0,1
F00001,Mihály utca,47.486079,19.034561,,,F00001,2.0,-69.0,1661,0.0,1
097847,"Mogyoródi út, VB telephely",47.507317,19.113635,,,097847,,,1671,0.0,1
009531,Ifjúság útja,47.501492,19.104004,,,009531,2.0,,1681,0.0,1
F01746,Expó tér,47.495295,19.119695,,,F01746,2.0,9.0,1687,0.0,1
F01555,Kőbánya felső vasútállomás,47.492543,19.133824,,,F01555,2.0,-103.0,1693,0.0,1
F01556,IV. kapu,47.492023,19.130466,,,F01556,1.0,-93.0,1695,0.0,1
F01628,Élessarok,47.491948,19.1402,,,F01628,2.0,71.0,1700,0.0,1
F01779,Albertirsai köz,47.49387,19.13859,,,F01779,1.0,170.0,1703,0.0,1
F01557,II. kapu,47.491551,19.123909,,,F01557,2.0,-60.0,1705,0.0,1
F01574,Kőbánya alsó vasútállomás (Mázsa tér),47.481718,19.127066,,,F01574,1.0,15.0,1712,0.0,1
F01537,Fertő utca / Bihari utca,47.475256,19.120066,,,F01537,1.0,-41.0,1731,0.0,1
061136,Rákosszeg park,47.534267,19.103451,,,061136,2.0,24.0,1738,0.0,1
F02854,Telepes utca,47.520756,19.110611,,,F02854,2.0,37.0,1751,0.0,1
F02805,Kála utca,47.52272,19.130858,,,F02805,1.0,-133.0,1754,0.0,1
F02846,Miskolci utca / Csömöri út,47.527214,19.122035,,,F02846,1.0,36.0,1759,0.0,1
004952,Metró KNY járműtelep (kapu),47.502234,19.132179,,,004952,,,1785,0.0,1
040608,Zsivora park,47.509134,19.148798,,,040608,1.0,-31.0,1792,0.0,1
F02792,Gvadányi utca,47.520944,19.135954,,,F02792,1.0,43.0,1796,0.0,1
F02940,Cinkotai út / Mogyoródi út,47.522633,19.138347,,,F02940,1.0,39.0,1797,0.0,1
F02793,Öv utca / Mogyoródi út,47.52452,19.141019,,,F02793,1.0,42.0,1798,0.0,1
F02808,Öv utca / Egressy út,47.526763,19.136628,,,F02808,1.0,,1799,0.0,1
009500,Körvasút sor,47.513666,19.15103,,,009500,2.0,54.0,1802,0.0,1
009501,Körvasút sor,47.514609,19.152837,,,009501,2.0,-127.0,1803,0.0,1
F02993,Pálya utca,47.525514,19.148795,,,F02993,2.0,146.0,1807,0.0,1
F02991,Rigó utca,47.528508,19.150301,,,F02991,2.0,-129.0,1815,0.0,1
F02992,Rákospalotai határút,47.527278,19.148241,,,F02992,2.0,51.0,1816,0.0,1
F03257,János utca,47.528956,19.16821,,,F03257,1.0,-122.0,1821,0.0,1
F02987,János utca,47.534423,19.161051,,,F02987,1.0,138.0,1825,0.0,1
F03346,Vörösmarty utca,47.532271,19.163171,,,F03346,1.0,138.0,1826,0.0,1
009375,Szilas-patak,47.529297,19.185461,,,009375,1.0,53.0,1834,0.0,1
F03351,Szilas-patak,47.530095,19.187017,,,F03351,1.0,-123.0,1835,0.0,1
F03246,Budapesti út,47.520301,19.179396,,,F03246,1.0,52.0,1840,0.0,1
F03234,Olga utca,47.521404,19.181829,,,F03234,1.0,43.0,1841,0.0,1
009382,Jávorfa utca,47.526052,19.177918,,,009382,2.0,-122.0,1844,0.0,1
F03358,Diófa utca,47.525109,19.17607,,,F03358,2.0,56.0,1845,0.0,1
F03274,Lándzsa utca,47.507394,19.171042,,,F03274,1.0,68.0,1853,0.0,1
009373,Hunyadvár utca,47.508153,19.192136,,,009373,2.0,-18.0,1871,0.0,1
F03341,Centenáriumi lakótelep,47.516207,19.187936,,,F03341,1.0,-118.0,1873,0.0,1
F01669,Ihász utca,47.484287,19.143855,,,F01669,1.0,109.0,1877,0.0,1
F01668,Ihász utca,47.485907,19.142079,,,F01668,1.0,-41.0,1878,0.0,1
F01824,Orion,47.489843,19.156703,,,F01824,2.0,97.0,1882,0.0,1
F01825,Orion,47.490106,19.154852,,,F01825,2.0,-86.0,1883,0.0,1
F01837,Kocka utca,47.481834,19.151492,,,F01837,1.0,-38.0,1884,0.0,1
F01838,Szlávy utca,47.480649,19.148929,,,F01838,1.0,140.0,1885,0.0,1
F01672,Téglavető utca,47.483671,19.149068,,,F01672,1.0,-42.0,1886,0.0,1
040612,Bányató utca,47.466331,19.165078,,,040612,2.0,53.0,1900,0.0,1
042797,Bányató utca,47.465434,19.162927,,,042797,2.0,-124.0,1901,0.0,1
F01586,Újhegyi út,47.464675,19.159085,,,F01586,1.0,120.0,1904,0.0,1
008863,Gőzmozdony utca,47.470028,19.157173,,,008863,1.0,-144.0,1906,0.0,1
F01704,Mádi utca,47.473537,19.163953,,,F01704,2.0,138.0,1908,0.0,1
F01699,Sibrik Miklós út,47.47356,19.160391,,,F01699,1.0,127.0,1910,0.0,1
F01705,Mádi utca,47.475069,19.162039,,,F01705,1.0,-47.0,1911,0.0,1
F01701,Lavotta utca,47.475218,19.157091,,,F01701,1.0,122.0,1914,0.0,1
F01703,Lavotta utca,47.476907,19.158952,,,F01703,1.0,-46.0,1915,0.0,1
F01604,Athenaeum Nyomda,47.48703,19.180522,,,F01604,1.0,96.0,1922,0.0,1
F01845,Tavas utca,47.471483,19.166562,,,F01845,2.0,141.0,1928,0.0,1
F01710,Sírkert út,47.474486,19.169334,,,F01710,1.0,139.0,1930,0.0,1
F04604,Kőrösi út,47.376028,19.223359,,,F04604,1.0,-138.0,1935,0.0,1
F04647,Szent István utca,47.378622,19.226983,,,F04647,1.0,-137.0,1936,0.0,1
008549,Kisfaludy Sándor utca,47.375008,19.213611,,,008549,2.0,134.0,1937,0.0,1
F04651,Bocskai István utca,47.377886,19.219989,,,F04651,1.0,-39.0,1938,0.0,1
008548,"Gyál, Bem József utca",47.372917,19.216769,,,008548,1.0,131.0,1939,0.0,1
009203,"Gyál, Deák Ferenc utca",47.385265,19.235533,,,009203,1.0,133.0,1941,0.0,1
009204,Árpád utca,47.388079,19.231106,,,009204,1.0,135.0,1943,0.0,1
F04600,Gyál felső vasútállomás,47.388861,19.206012,,,F04600,2.0,133.0,1945,0.0,1
F04601,Gyál felső vasútállomás,47.388167,19.207427,,,F04601,1.0,-34.0,1946,0.0,1
008552,Erdősor utca,47.383056,19.201876,,,008552,2.0,-137.0,1947,0.0,1
008553,Bajcsy-Zsilinszky utca,47.385653,19.204449,,,008553,2.0,133.0,1948,0.0,1
F04605,Ady Endre utca,47.385329,19.210332,,,F04605,1.0,142.0,1949,0.0,1
F04606,Ady Endre utca,47.384419,19.211561,,,F04606,1.0,-34.0,1950,0.0,1
F04648,Rákóczi Ferenc utca,47.387643,19.215398,,,F04648,2.0,32.0,1951,0.0,1
008551,Bacsó Béla utca,47.379533,19.206672,,,008551,1.0,131.0,1952,0.0,1
F04652,Somogyi Béla utca,47.381717,19.214241,,,F04652,1.0,-35.0,1953,0.0,1
008550,Toldi Miklós utca,47.377334,19.210016,,,008550,2.0,133.0,1954,0.0,1
009205,Dobó Katica utca,47.389747,19.228502,,,009205,1.0,131.0,1956,0.0,1
F04602,Széchenyi István utca,47.389267,19.21899,,,F04602,1.0,129.0,1958,0.0,1
009207,Kossuth Lajos utca,47.391718,19.221172,,,009207,1.0,43.0,1959,0.0,1
009206,Táncsics Mihály utca,47.392099,19.224843,,,009206,1.0,129.0,1960,0.0,1
050185,"Vecsés, Market Central Ferihegy",47.416726,19.251851,,,050185,2.0,,1962,0.0,1
050187,"Vecsés, Fő út",47.418379,19.249419,,,050187,2.0,116.0,1963,0.0,1
088670,Repülőmúzeum,47.426502,19.262121,,,088670,1.0,172.0,1964,0.0,1
F04598,"Repülőtér, P+R",47.429363,19.26379,,,F04598,2.0,-51.0,1965,0.0,1
F04599,Liszt Ferenc Airport 2,47.432773,19.261165,,,F04599,1.0,,1966,0.0,1
105507,Cargo City,47.430323,19.270282,,,105507,2.0,35.0,1967,0.0,1
F03800,"Pestszentimre, Benjámin utca",47.399054,19.205588,,,F03800,2.0,,1971,0.0,1
050173,Lincoln út,47.416015,19.2435,,,050173,2.0,-133.0,1977,0.0,1
050174,Lőrinci utca,47.416612,19.241461,,,050174,2.0,-45.0,1978,0.0,1
F04580,Orvosi rendelő,47.490139,19.331705,,,F04580,2.0,-91.0,1979,0.0,1
F04581,Orvosi rendelő,47.490054,19.333429,,,F04581,2.0,88.0,1980,0.0,1
009624,"Maglód, Auchan áruház",47.46069,19.335221,,,009624,2.0,,1983,0.0,1
061379,"Maglód, Auchan áruház",47.459205,19.332057,,,061379,2.0,,1984,0.0,1
F04578,"Pécel, Pesti út 110.",47.491969,19.318903,,,F04578,2.0,-79.0,1991,0.0,1
F04579,"Pécel, Pesti út 110.",47.491331,19.314905,,,F04579,2.0,84.0,1992,0.0,1
019313,Rákoskert vasútállomás,47.457296,19.295147,,,019313,1.0,,2003,0.0,1
108475,"Vecsés, M0 MOL töltőállomás",47.38392,19.283063,,,108475,,,2019,0.0,1
009137,Újmajori utca,47.471697,19.220067,,,009137,1.0,-152.0,2020,0.0,1
009138,Csillagmotor köz,47.471018,19.221893,,,009138,2.0,-59.0,2021,0.0,1
F03558,Barátka utca,47.473344,19.230883,,,F03558,1.0,-56.0,2023,0.0,1
F03431,Bélatelepi út,47.450886,19.22468,,,F03431,1.0,-52.0,2025,0.0,1
F03432,Baross utca,47.451072,19.226497,,,F03432,2.0,42.0,2026,0.0,1
103897,Liget sor,47.488186,19.244454,,,103897,2.0,86.0,2037,0.0,1
F03520,Kerülő utca,47.463664,19.247058,,,F03520,2.0,10.0,2043,0.0,1
F03521,"Rákoshegy, Ferihegyi út",47.460535,19.246303,,,F03521,2.0,,2044,0.0,1
F03561,Melczer utca,47.465476,19.234145,,,F03561,2.0,124.0,2049,0.0,1
F03557,"Rákoskeresztúr, Aranylúd utca",47.471763,19.235335,,,F03557,1.0,,2052,0.0,1
F03543,"Rákoskeresztúr, Kis utcai lakótelep",47.482087,19.241621,,,F03543,1.0,,2054,0.0,1
F03556,Szürkebegy utca,47.475445,19.23893,,,F03556,1.0,-170.0,2056,0.0,1
F03553,513. utca,47.480427,19.227923,,,F03553,1.0,-51.0,2059,0.0,1
F03559,Vadkacsa utca,47.477055,19.227527,,,F03559,1.0,0.0,2060,0.0,1
F01717,Határmalom utca,47.488923,19.218437,,,F01717,2.0,-96.0,2079,0.0,1
F01718,Határmalom utca,47.488875,19.220507,,,F01718,2.0,84.0,2080,0.0,1
F03418,"Mátyásföld, Imre utca",47.513308,19.198904,F03418,,CSF03417,2.0,-115.0,2091,0.0,1
F03375,Rozsos utca,47.53399,19.194119,,,F03375,1.0,-111.0,2095,0.0,1
F03292,"Árpádföld, Dezsőfia utca",47.536428,19.200793,,,F03292,1.0,-114.0,2096,0.0,1
F03374,Mazsola utca,47.535424,19.198027,,,F03374,1.0,-105.0,2097,0.0,1
F03298,Menyhért utca,47.531616,19.200938,,,F03298,1.0,57.0,2098,0.0,1
F03376,Muzsika utca,47.532061,19.204538,,,F03376,2.0,58.0,2099,0.0,1
F03299,"Árpádföld, Bekecs utca",47.533585,19.208036,,,F03299,1.0,43.0,2102,0.0,1
F03373,Szabadságtelep H,47.535325,19.204853,,,F03373,1.0,-47.0,2103,0.0,1
F03329,Batthyány Ilona utca,47.519171,19.230258,,,F03329,1.0,20.0,2116,0.0,1
F03331,Rózsalevél utca,47.52255,19.231438,,,F03331,1.0,12.0,2117,0.0,1
F03330,"Cinkota, Lassú utca",47.520786,19.227037,,,F03330,1.0,-171.0,2125,0.0,1
F03398,Műkő utca,47.522796,19.223777,,,F03398,1.0,-132.0,2127,0.0,1
009705,Diadal utca (Tura utca),47.49439,19.272268,,,009705,1.0,-119.0,2129,0.0,1
F03581,Jászágó utca,47.496591,19.273432,,,F03581,1.0,-41.0,2130,0.0,1
F03460,Harsona utca,47.490687,19.270701,,,F03460,2.0,150.0,2137,0.0,1
009486,II. utca,47.486369,19.265893,,,009486,2.0,-102.0,2145,0.0,1
F03284,Raktárak,47.536854,19.246124,,,F03284,1.0,45.0,2169,0.0,1
F03285,Raktárak,47.536254,19.244727,,,F03285,1.0,-132.0,2170,0.0,1
F04584,"Kistarcsa, kórház H",47.539805,19.252603,,,F04584,2.0,47.0,2173,0.0,1
F04655,Csömör,47.545025,19.225065,,,F04655,2.0,,2175,0.0,1
009013,"Szilasliget, Kemping",47.578226,19.261133,,,009013,2.0,103.0,2178,0.0,1
008271,Szentendre,47.661038,19.075607,,,008271,2.0,,2187,0.0,1
008436,"Szentendre, Papírgyár",47.648965,19.069449,,,008436,1.0,16.0,2191,0.0,1
008437,Papírgyár,47.647762,19.069061,,,008437,1.0,177.0,2192,0.0,1
F04776,"Pilisborosjenő, Téglagyári tér",47.596405,18.978165,,,F04776,2.0,-34.0,2204,0.0,1
F04826,Diófa utca (Posta),47.575818,18.886794,,,F04826,2.0,65.0,2208,0.0,1
031884,"Nagykovácsi, Tisza István tér",47.575789,18.879511,,,031884,1.0,,2209,0.0,1
F04785,Ady Endre utca,47.575887,18.89114,,,F04785,2.0,105.0,2211,0.0,1
F04825,Diófa utca (Posta),47.576253,18.889358,,,F04825,2.0,-96.0,2212,0.0,1
F04786,Ady Endre utca,47.575359,18.893082,,,F04786,2.0,-40.0,2213,0.0,1
090783,"Pilisvörösvár, MOL-töltőállomás",47.607595,18.942514,,,090783,,,2219,0.0,1
073308,Solymár vasútállomás,47.596035,18.949797,,,073308,1.0,-76.0,2220,0.0,1
090784,"Solymár, PEVDI",47.596764,18.95294,,,090784,,,2221,0.0,1
009067,"Solymár, Auchan áruház",47.597798,18.963376,,,009067,2.0,,2222,0.0,1
044601,"Solymár, Auchan áruház",47.598851,18.962065,,,044601,1.0,,2223,0.0,1
044372,"Solymár, Kerekhegy",47.581449,18.92642,,,044372,2.0,,2228,0.0,1
064105,Szebeni utca,47.350638,19.016265,,,064105,2.0,-45.0,2241,0.0,1
036236,Szigetszentmiklós H,47.345454,19.048205,,,036236,1.0,29.0,2243,0.0,1
064088,Városi Könyvtár,47.344797,19.04225,,,064088,1.0,-144.0,2244,0.0,1
064089,Miklós Pláza,47.341631,19.040874,,,064089,2.0,169.0,2248,0.0,1
064186,Kisfaludy utca,47.342349,19.045001,,,064186,2.0,29.0,2249,0.0,1
101180,Föveny utca,47.35023,19.057828,,,101180,2.0,67.0,2261,0.0,1
101184,Dunaharaszti utca,47.349496,19.053633,,,101184,2.0,-141.0,2262,0.0,1
101181,Béke utca,47.352019,19.062635,,,101181,2.0,34.0,2263,0.0,1
101182,Teleki utca,47.353773,19.059324,,,101182,2.0,-46.0,2264,0.0,1
101183,Sport utca,47.352092,19.056415,,,101183,2.0,-127.0,2265,0.0,1
064075,"Szigetszentmiklós, Szabadság utca",47.358296,19.031884,,,064075,1.0,-20.0,2267,0.0,1
007675,Dunaharaszti külső kocsiszín (kapu),47.362751,19.088475,,,007675,,,2273,0.0,1
F04265,Hárosi Csárda,47.38858,19.028179,,,F04265,1.0,-116.0,2280,0.0,1
F04266,Hárosi Csárda,47.387833,19.02663,,,F04266,1.0,63.0,2281,0.0,1
F04639,Háros,47.385565,19.020115,,,F04639,1.0,-118.0,2284,0.0,1
008111,Barackos út / Angeli utca,47.402248,18.974427,,,008111,1.0,-124.0,2300,0.0,1
F04772,"Diósd, városháza",47.408767,18.948754,,,F04772,2.0,127.0,2304,0.0,1
009301,Gárdonyi Géza utca,47.405402,18.94778,,,009301,1.0,-126.0,2305,0.0,1
F04816,Kölcsey Ferenc utca,47.407793,18.946173,,,F04816,2.0,44.0,2306,0.0,1
009105,"Diósd, Búzavirág utca",47.416567,18.934213,,,009105,2.0,,2316,0.0,1
F04771,Gyár utca,47.402476,18.943997,,,F04771,1.0,-150.0,2320,0.0,1
F04773,Csapágygyár,47.40531,18.942207,,,F04773,2.0,48.0,2321,0.0,1
008479,Homokbánya utca,47.399559,18.941035,,,008479,2.0,-41.0,2323,0.0,1
008332,Hosszúrét utca,47.446066,18.881264,,,008332,2.0,172.0,2324,0.0,1
008333,"Törökbálint, bevásárlóközpont",47.443242,18.887398,,,008333,2.0,,2325,0.0,1
011327,Budaörsi Ipari és Technológiai Park,47.46331,18.894407,,,011327,2.0,-7.0,2326,0.0,1
071135,Budaörs Metro MOL kút,47.460514,18.893215,,,071135,2.0,,2327,0.0,1
074495,Törökbálint Sportközpont,47.440514,18.897223,,,074495,,,2330,0.0,1
F04761,Széchenyi tér,47.439365,18.900827,,,F04761,2.0,29.0,2333,0.0,1
007817,Márta utca,47.429184,18.929497,,,007817,2.0,158.0,2341,0.0,1
098527,"Törökbálint, Telenor",47.430124,18.93517,,,098527,1.0,-45.0,2344,0.0,1
008447,Dióskert,47.42563,18.911984,,,008447,2.0,-85.0,2357,0.0,1
008345,Katona József utca,47.438346,18.906478,,,008345,2.0,138.0,2359,0.0,1
F04815,Zrínyi utca,47.435086,18.910623,,,F04815,2.0,139.0,2360,0.0,1
009085,Budaörs vasútállomás,47.44819,18.964863,,,009085,2.0,-90.0,2372,0.0,1
F04721,Károly király utca,47.460653,18.956866,,,F04721,1.0,-99.0,2376,0.0,1
F04722,Károly király utca,47.460881,18.959796,,,F04722,1.0,63.0,2377,0.0,1
009438,"Budakeszi, Honfoglalás sétány",47.517762,18.923668,,,009438,1.0,-144.0,2390,0.0,1
F04633,Horgásztanyák,47.213029,18.952835,F04633,,CSF04634,2.0,-164.0,2405,0.0,1
F04636,Angyalisziget,47.200276,18.945335,F04636,,CSF04636,2.0,12.0,2408,0.0,1
F04672,"Gödöllő, Erzsébet park",47.595209,19.341536,F04672,,CSF04672,2.0,73.0,2414,0.0,1
008904,Kétújfalu utca,47.419522,19.209134,,,008904,2.0,28.0,1,71.85822998942135,2
F03798,Kétújfalu utca,47.419522,19.209134,,,008904,2.0,-149.0,1,71.85822998942135,2
F03799,Alacskai út,47.416971,19.206595,,,F03799,2.0,49.0,2,110.6049566228717,2
022005,Tölgy utca,47.416971,19.206595,,,F03799,1.0,-135.0,2,110.6049566228717,2
F03846,Beszterce utca,47.425784,19.21472,,,F03846,2.0,-145.0,3,56.157101891617366,2
F03847,Beszterce utca,47.425784,19.21472,,,F03846,2.0,31.0,3,56.157101891617366,2
F03848,Halomi út,47.422774,19.211994,,,F03848,2.0,-146.0,4,82.77414932799724,3
F03849,Halomi út,47.422774,19.211994,,,F03848,2.0,29.0,4,82.77414932799724,3
F03850,Királyhágó út,47.422774,19.211994,,,F03848,2.0,130.0,4,82.77414932799724,3
F03868,Rába utca,47.427797,19.221858,,,F03868,2.0,-61.0,5,24.017828132469496,2
F03867,Rába utca,47.427797,19.221858,,,F03868,2.0,119.0,5,24.017828132469496,2
F03794,Gyergyó utca,47.426253,19.225617,,,F03794,2.0,122.0,6,50.62121362882569,2
F03793,Gyergyó utca,47.426253,19.225617,,,F03794,2.0,-59.0,6,50.62121362882569,2
F03810,Ferihegy vasútállomás,47.436741,19.222565,,,F03810,2.0,-160.0,7,187.3502757179839,3
007927,Ferihegy vasútállomás,47.436741,19.222565,,,F03810,1.0,-43.0,7,187.3502757179839,3
007928,Ferihegy vasútállomás,47.436741,19.222565,,,F03810,1.0,134.0,7,187.3502757179839,3
F03784,Duna utca,47.433457,19.220683,F03784,,CS050182,2.0,-156.0,8,51.074990662387535,6
CSF03785,Duna utca,47.433457,19.220683,CSF03785,1.0,CS050182,,,8,51.074990662387535,6
F03785,Duna utca,47.433457,19.220683,F03785,,CS050182,2.0,21.0,8,51.074990662387535,6
050182,Duna utca,47.433457,19.220683,050182,,CS050182,2.0,-153.0,8,51.074990662387535,6
050180,Duna utca,47.433457,19.220683,050180,,CS050182,2.0,17.0,8,51.074990662387535,6
CS050182,Duna utca,47.433457,19.220683,CS050182,1.0,CS050182,,,8,51.074990662387535,6
F03787,"Pestszentlőrinc, Béke tér",47.428881,19.218932,,,F03787,2.0,-60.0,9,53.27582734088265,3
009372,"Pestszentlőrinc, Béke tér",47.428881,19.218932,,,F03787,2.0,,9,53.27582734088265,3
F03790,"Pestszentlőrinc, Béke tér",47.428881,19.218932,,,F03787,2.0,110.0,9,53.27582734088265,3
F03791,"Pestszentlőrinc, Béke tér",47.429346,19.217836,,,F03791,2.0,,10,74.23741700819588,8
F03788,"Pestszentlőrinc, Béke tér",47.429346,19.217836,F03788,,F03791,2.0,27.0,10,74.23741700819588,8
050183,"Pestszentlőrinc, Béke tér",47.429346,19.217836,050183,,F03791,2.0,-153.0,10,74.23741700819588,8
F03792,Béke tér,47.429346,19.217836,,,F03791,1.0,122.0,10,74.23741700819588,8
050178,"Pestszentlőrinc, Béke tér",47.429346,19.217836,050178,,F03791,2.0,27.0,10,74.23741700819588,8
CSF03788,"Pestszentlőrinc, Béke tér",47.429346,19.217836,CSF03788,1.0,F03791,,,10,74.23741700819588,8
F03789,"Pestszentlőrinc, Béke tér",47.429346,19.217836,F03789,,F03791,2.0,-153.0,10,74.23741700819588,8
CS050183,"Pestszentlőrinc, Béke tér",47.429346,19.217836,CS050183,1.0,F03791,,,10,74.23741700819588,8
F03808,Szemeretelep vasútállomás,47.443151,19.212205,,,F03808,2.0,,14,142.03004325344267,3
F03870,Szemeretelep vasútállomás,47.443151,19.212205,,,F03808,1.0,-46.0,14,142.03004325344267,3
F03869,Szemeretelep vasútállomás,47.443151,19.212205,,,F03808,1.0,131.0,14,142.03004325344267,3
F03856,Ungvár utca,47.431518,19.211331,,,F03856,2.0,-63.0,17,98.20439024707517,4
F03855,Ungvár utca,47.431518,19.211331,,,F03856,2.0,117.0,17,98.20439024707517,4
F03854,Ungvár utca,47.431518,19.211331,,,F03856,2.0,-63.0,17,98.20439024707517,4
F03853,Ungvár utca,47.431518,19.211331,,,F03856,2.0,116.0,17,98.20439024707517,4
F03865,Nagyenyed utca,47.427365,19.203167,,,F03865,2.0,128.0,18,8.59393613301907,2
F03866,Nagyenyed utca,47.427365,19.203167,,,F03865,2.0,-48.0,18,8.59393613301907,2
F03863,Tarkő utca,47.425102,19.207017,,,F03863,2.0,130.0,19,13.0912608394753,2
F03864,Tarkő utca,47.425102,19.207017,,,F03863,2.0,-49.0,19,13.0912608394753,2
F03885,Bajcsy-Zsilinszky út,47.43295,19.206964,,,F03885,2.0,105.0,20,55.07104489590144,6
F03886,Bajcsy-Zsilinszky út,47.43295,19.206964,F03886,,F03885,2.0,-61.0,20,55.07104489590144,6
F03887,Bajcsy-Zsilinszky út,47.43295,19.206964,,,F03885,2.0,119.0,20,55.07104489590144,6
CSF03884,Bajcsy-Zsilinszky út,47.43295,19.206964,CSF03884,1.0,F03885,,,20,55.07104489590144,6
F03884,Bajcsy-Zsilinszky út,47.43295,19.206964,F03884,,F03885,2.0,-62.0,20,55.07104489590144,6
F03883,Üllői út,47.43295,19.206964,,,F03885,2.0,-153.0,20,55.07104489590144,6
F03806,Honvéd utca,47.435036,19.200806,,,F03806,2.0,-35.0,22,149.0693688568832,5
F03803,Honvéd utca,47.435036,19.200806,,,F03806,2.0,117.0,22,149.0693688568832,5
F03801,Honvéd utca,47.435036,19.200806,,,F03806,2.0,-103.0,22,149.0693688568832,5
F03802,Üllői út,47.435036,19.200806,,,F03806,2.0,29.0,22,149.0693688568832,5
F03805,Honvéd utca,47.435036,19.200806,,,F03806,2.0,-64.0,22,149.0693688568832,5
F03816,Gyékény tér,47.430909,19.196271,,,F03816,2.0,118.0,24,9.91394284866611,2
F03817,Gyékény tér,47.430909,19.196271,,,F03816,2.0,-62.0,24,9.91394284866611,2
F03878,Olt utca,47.429709,19.199369,,,F03878,2.0,-48.0,25,50.721504604661526,2
F03877,Olt utca,47.429709,19.199369,,,F03878,2.0,124.0,25,50.721504604661526,2
F03641,Péterhalmi út,47.423128,19.189609,,,F03641,2.0,135.0,26,26.925144377551526,2
F03642,Péterhalmi út,47.423128,19.189609,,,F03641,2.0,-41.0,26,26.925144377551526,2
F03643,Kettős-Körös utca,47.418773,19.182732,,,F03643,2.0,-39.0,27,90.4230004237063,2
F03644,Kettős-Körös utca,47.418773,19.182732,,,F03643,2.0,-100.0,27,90.4230004237063,2
F03818,Bethlen Gábor utca,47.410871,19.176728,,,F03818,1.0,135.0,28,63.3244512887402,2
F03819,Arany János utca,47.410871,19.176728,,,F03818,1.0,-38.0,28,63.3244512887402,2
F03653,Damjanich utca,47.411541,19.198019,,,F03653,2.0,43.0,31,69.63044479284974,2
F03654,Damjanich utca,47.411541,19.198019,,,F03653,2.0,-129.0,31,69.63044479284974,2
F03862,Alacskai úti lakótelep,47.413047,19.201813,,,F03862,2.0,,32,128.99146066123228,4
F03861,Alacskai úti lakótelep,47.413047,19.201813,,,F03862,2.0,,32,128.99146066123228,4
F03860,Alacskai úti lakótelep,47.413047,19.201813,,,F03862,2.0,43.0,32,128.99146066123228,4
F03859,Alacskai úti lakótelep,47.413047,19.201813,,,F03862,2.0,-126.0,32,128.99146066123228,4
F03648,Vezér utca,47.410723,19.190543,,,F03648,2.0,-26.0,33,43.13665039834442,2
F03647,Vezér utca,47.410723,19.190543,,,F03648,2.0,155.0,33,43.13665039834442,2
F03650,Kisfaludy utca,47.408991,19.193891,,,F03650,2.0,-127.0,34,100.46270167517973,4
F03652,Kisfaludy utca,47.408991,19.193891,,,F03650,1.0,138.0,34,100.46270167517973,4
F03651,Kisfaludy utca,47.408991,19.193891,,,F03650,2.0,42.0,34,100.46270167517973,4
F03649,Kisfaludy utca (Nemes utca),47.408991,19.193891,,,F03650,2.0,-45.0,34,100.46270167517973,4
F03646,Szálfa utca,47.415131,19.186915,,,F03646,2.0,-27.0,35,41.75127256790813,2
F03645,Szálfa utca,47.415131,19.186915,,,F03646,2.0,144.0,35,41.75127256790813,2
F03687,Törvény utca,47.413163,19.188416,,,F03687,2.0,152.0,36,73.85845559491683,2
F03688,Törvény utca,47.413163,19.188416,,,F03687,2.0,-29.0,36,73.85845559491683,2
F03662,Törvény utca,47.408881,19.180932,,,F03662,2.0,47.0,37,117.33646412690508,2
F03873,Eke utca,47.408881,19.180932,,,F03662,1.0,-42.0,37,117.33646412690508,2
F04566,Tangazdaság (Óvoda),47.390734,19.159667,,,F04566,2.0,-42.0,40,31.066099568878037,2
F04567,Tangazdaság (Óvoda),47.390734,19.159667,,,F04566,2.0,132.0,40,31.066099568878037,2
F04562,Víztorony tér,47.389444,19.161379,,,F04562,1.0,-41.0,41,77.40767829633329,2
F04563,Víztorony tér,47.389444,19.161379,,,F04562,1.0,142.0,41,77.40767829633329,2
F03657,Ár utca,47.396871,19.195292,,,F03657,1.0,140.0,42,50.019190384132806,2
F03658,Paula utca,47.396871,19.195292,,,F03657,1.0,-38.0,42,50.019190384132806,2
