stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,gini_house_walk15,gini_house_multimodal,walk15_mean_price,multimodal_mean_price,gini_walk15,gini_multimodal,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
099344,8.034,0.5422,115,3.022,2.091,3.152,156,88,206,45,145,47,1343,61,459,61,31,67,15,39,16,547,17,212,2.787,5.247000000000001,Szemere utca,47.506596,19.050619,278,0.0012771670481523,0.0039350713231677,0.0923419331395348,0.0930159068585421,0.1709,0.1856,0.908,0.812,0.258353,0.25171,0.451901,0.459494
099629,7.457,0.408,67,3.172,3.623,5.529,23,31,71,15,100,26,218,45,171,7,13,26,7,49,10,66,23,53,3.313,4.144,Bikás park M,47.463737,19.032434,1424,9.936301697039595e-06,0.0024594195769798,0.0650851581508515,0.0111110954423541,0.1277,0.1514,0.651,0.694,0.131649,0.163699,0.44697,0.455746
099630,8.043,0.4604,78,4.576,3.594,5.488,28,32,73,16,109,26,235,46,177,7,13,26,7,53,10,70,23,55,3.408,4.635,Bikás park M,47.463603,19.033309,1424,9.936301697039595e-06,0.0024594195769798,0.0650851581508515,0.0111110954423541,0.1144,0.1514,0.664,0.694,0.131733,0.165215,0.445455,0.456685
099631,4.871,0.6252,48,1.271,3.753,5.705,10,20,37,10,59,14,95,26,68,5,12,21,5,45,9,69,20,47,3.099,1.7720000000000002,Bártfai utca,47.464205,19.028906,1421,3.174415366168122e-05,0.0009837678307919,0.0680456538474411,0.0059596030678192,0.1281,0.1514,0.647,0.694,0.134545,0.135587,0.454405,0.444957
099632,7.157,0.571,63,3.666,3.726,5.669,18,28,60,15,89,22,146,36,128,5,13,22,7,44,9,71,19,51,3.033,4.1240000000000006,Bártfai utca,47.464088,19.029635,1421,3.174415366168122e-05,0.0009837678307919,0.0680456538474411,0.0059596030678192,0.1269,0.1514,0.648,0.694,0.135293,0.149568,0.454547,0.449102
099634,11.306,0.5127,108,4.784,4.021,6.023,16,29,69,21,110,23,168,52,165,5,13,22,4,31,9,67,17,39,3.087,8.219,Kelenföld vasútállomás M,47.464473,19.023388,1413,0.0001472116012855,0.0044269552385636,0.0722947263610824,0.0676980425782687,0.1377,0.1515,0.656,0.694,0.133575,0.141555,0.45753,0.422742
100836,3.073,0.6194,31,1.095,10.258,10.441,1,3,1,0,4,4,9,1,2,0,0,0,0,2,1,1,1,0,2.205,0.8679999999999999,Iglice utca / Jutas utca [9],47.577718,19.022364,1692,2.0759718725926988e-11,0.0009837678307919,0.0405222244369144,9.682754240078085e-07,0.1714,0.2262,0.653,0.663,0.073338,0.103891,0.031337,0.179393
100837,2.141,0.7361,22,0.142,10.66,10.867,1,2,1,0,3,0,6,0,2,0,0,0,0,2,0,1,0,0,2.416,-0.2749999999999999,Kőpor köz / Jutas utca [10],47.58073,19.018707,1689,5.2156630577529546e-11,0.0014756517461878,0.0422301157017926,0.0014751676084758,0.1889,0.1832,0.622,0.672,0.0,0.110358,0.0,0.170625
100838,2.481,0.6517,26,0.614,10.655,10.863,1,2,1,0,3,0,6,0,2,0,0,0,0,2,0,1,0,0,2.422,0.0589999999999997,Kőpor köz / Jutas utca [10],47.580658,19.018614,1689,5.2156630577529546e-11,0.0014756517461878,0.0422301157017926,0.0014751676084758,0.1889,0.2383,0.622,0.641,0.0,0.111732,0.0,0.155379
102568,8.707,0.5386,84,5.675,10.357,11.852,8,8,22,3,32,7,30,17,16,2,5,8,1,12,3,20,11,12,2.787,5.920000000000001,Rózsakert utca / Minta utca,47.403155,19.010169,1668,1.497295487440797e-11,0.0014756517461878,0.0434438840926574,0.002834326141058,0.1885,0.1832,0.482,0.428,0.128523,0.129785,0.253553,0.2201
102569,8.224,0.6436,72,6.081,10.269,11.759,10,14,26,6,47,12,45,24,28,2,5,8,1,10,2,21,10,12,2.741,5.4830000000000005,Rózsakert utca / Minta utca,47.403776,19.011043,1668,1.497295487440797e-11,0.0014756517461878,0.0434438840926574,0.002834326141058,0.1833,0.1832,0.486,0.43,0.133761,0.140218,0.266307,0.264485
102602,6.822,0.7067,68,3.165,2.097,0.666,79,59,156,24,98,45,565,57,160,6,10,40,8,39,18,37,19,8,2.842,3.98,Orczy tér,47.489401,19.089821,445,0.0024396400336491,0.0039350713231677,0.0830915110148363,0.011446988151611,0.159,0.1551,0.521,0.515,0.193438,0.235674,0.528607,0.497106
102797,5.594,0.5294,70,2.286,4.279,3.259,3,17,32,9,73,4,45,23,21,1,8,17,5,51,3,12,17,3,3.074,2.5200000000000005,Ecseri út M,47.470173,19.111143,623,0.0011336038764219,0.0029513034923757,0.0899398336577596,0.0171172671607697,0.1093,0.1683,0.515,0.41,0.133193,0.196406,0.445907,0.449661
103897,4.093,0.5154,29,1.311,13.751,11.738,2,9,11,6,20,6,13,8,16,2,4,7,2,14,2,6,5,3,2.834,1.259,Liget sor,47.488186,19.244454,168,0.0001099777869381,0.0009837678307919,0.0563251509946251,0.0,0.1282,0.1367,0.397,0.475,0.124505,0.115672,0.23602,0.234545
105925,10.086,0.2919,120,6.064,1.039,2.589,202,118,256,50,182,70,1586,101,501,104,38,78,17,46,29,908,26,198,3.099,6.987,Deák Ferenc tér M,47.497414,19.054803,366,0.002881170524049,0.0044269552385636,0.0972960038286671,0.2526679187957686,0.1751,0.1914,0.968,0.813,0.262209,0.247824,0.448622,0.470887
106324,5.92,0.5467,59,3.154,10.612,9.222,1,16,34,7,53,8,28,26,32,0,6,9,1,28,4,5,6,13,3.02,2.9,Szlacsányi Ferenc utca,47.57443,19.126124,1805,4.416098546364952e-08,0.0024594195769798,0.0483736645489804,0.0003718849410675,0.1605,0.166,0.38,0.419,0.136203,0.126459,0.265175,0.373407
106325,5.692,0.4527,54,2.118,10.622,9.233,1,11,23,8,57,9,23,13,27,0,6,9,2,28,3,5,5,13,2.99,2.702,Szlacsányi Ferenc utca,47.574529,19.12613,1805,4.416098546364952e-08,0.0024594195769798,0.0483736645489804,0.0003718849410675,0.1605,0.1404,0.38,0.479,0.136381,0.117691,0.264796,0.32535
108188,5.87,0.3302,66,2.901,1.751,2.525,36,35,63,16,73,21,334,35,106,16,22,40,16,39,7,155,18,61,2.735,3.135,Haller utca / Soroksári út,47.475501,19.072812,1359,0.0001180389181383,0.0019675356615838,0.0815091011145858,0.0460119857381469,0.1454,0.1697,0.654,0.357,0.220167,0.210951,0.489316,0.482217
108458,7.215,0.5526,76,2.968,1.573,2.614,74,56,112,23,107,36,624,41,202,26,18,41,12,38,6,161,19,73,2.448,4.767,Haller utca / Soroksári út,47.476131,19.06909,1359,0.0001180389181383,0.0019675356615838,0.0815091011145858,0.0460119857381469,0.1441,0.1697,0.677,0.357,0.222358,0.223482,0.482277,0.488755
108550,5.997,0.7227,54,2.694,2.288,1.77,52,49,85,21,94,28,498,45,122,10,13,33,10,41,12,65,27,25,3.182,2.815,Nagyvárad tér M,47.479456,19.088541,447,0.0017014103611489,0.0029513034923757,0.0956255879586077,0.1877343136213038,0.1494,0.1654,0.601,0.621,0.217701,0.234897,0.500091,0.479777
109462,5.659,0.3642,44,2.866,8.784,8.665,6,8,24,6,24,5,23,15,14,0,1,5,1,9,1,5,4,2,2.726,2.933,Ábrahám Géza utca,47.419749,19.116879,1136,2.5980828603951453e-08,0.0014756517461878,0.0544573020465016,0.0008201126075116,0.1858,0.2031,0.331,0.323,0.104381,0.116932,0.336284,0.385475
109565,5.295,0.5983,46,1.662,7.978,7.12,5,3,16,6,37,10,17,13,8,1,1,4,1,11,4,5,6,3,2.639,2.656,Pincér utca,47.442174,19.14162,1096,8.478187388069834e-07,0.0014756517461878,0.0577589635774759,0.0016830039156491,0.1508,0.1692,0.402,0.367,0.12467,0.123882,0.257966,0.356544
109566,3.783,0.5316,32,1.532,8.015,7.056,4,3,13,4,25,9,15,11,6,1,3,6,4,10,7,8,8,3,3.016,0.7669999999999999,Áchim András utca,47.444667,19.145328,1074,7.843879222446663e-07,0.0014756517461878,0.0571999324742558,0.0001226812646943,0.1487,0.177,0.411,0.371,0.127538,0.126034,0.30836,0.327421
109702,4.452,0.6052,34,2.262,14.135,12.127,3,6,12,5,21,7,9,9,11,2,3,3,1,7,5,5,5,0,2.388,2.064,Liszt Ferenc utca,47.487379,19.249543,166,0.0001466386473911,0.0014756517461878,0.0564581076952983,0.0012932347588522,0.1518,0.1882,0.368,0.454,0.113857,0.116888,0.187998,0.222144
CS007899,10.075,0.4367,99,5.284,4.02,6.029,15,25,60,22,94,24,140,51,168,5,13,21,5,30,9,66,17,38,3.006,7.068999999999999,Kelenföld vasútállomás,47.464757,19.023003,1413,0.0001472116012855,0.0044269552385636,0.0722947263610824,0.0676980425782687,0.1395,0.1515,0.656,0.694,0.133802,0.141146,0.457137,0.416328
CS009703,7.55,0.5091,77,5.4,2.654,3.218,27,28,59,16,68,9,257,26,82,10,8,9,3,11,3,47,3,19,2.501,5.049,Közvágóhíd,47.467693,19.076536,1393,0.0001355943240673,0.0063944909001475,0.0797974643796365,0.1612484596000295,0.1585,0.2165,0.694,0.545,0.167262,0.194448,0.432941,0.454498
CS050182,7.732,0.3601,66,3.311,13.484,12.076,4,9,26,2,33,11,27,14,26,1,1,5,0,8,6,5,8,3,2.964,4.768000000000001,Duna utca,47.433466,19.220657,983,5.2106432399610447e-05,0.0009837678307919,0.0646032603514569,0.0009837678307919,0.1558,0.1626,0.387,0.377,0.132538,0.13202,0.272999,0.270914
CS050183,8.839,0.2657,78,3.505,13.528,12.178,4,9,30,3,37,13,29,18,26,1,1,5,0,15,7,6,8,3,3.355,5.484,"Pestszentlőrinc, Béke tér",47.429664,19.218271,984,0.0002600129999556,0.0029513034923757,0.0690580522436224,0.0141013820077575,0.1495,0.1537,0.395,0.397,0.129143,0.129462,0.257598,0.284294
CS056230,12.007,0.6077,135,10.28,0.826,1.33,181,121,282,58,184,90,1481,109,506,70,44,127,20,54,37,546,47,151,3.655,8.352,Rákóczi tér,47.492722,19.071817,496,0.003820404228299,0.0019675356615838,0.0949378910992808,0.0779601999771564,0.1712,0.1992,0.671,0.783,0.243627,0.239548,0.492328,0.481014
CS056232,10.607,0.6879,104,6.722,1.322,0.888,154,101,242,45,144,77,1199,91,403,43,35,124,18,54,30,323,44,110,3.698,6.908999999999999,II. János Pál pápa tér,47.4953,19.077244,500,0.0054920232732086,0.0009837678307919,0.0922162750612356,0.0371306704376452,0.1679,0.1613,0.629,0.595,0.24122,0.237057,0.503112,0.482441
CS107475,2.853,0.6008,25,0.796,3.622,4.43,3,8,12,2,23,5,23,20,10,0,0,1,0,2,0,3,0,0,1.642,1.2110000000000003,Kvassay híd,47.457434,19.071039,1379,1.7578416554109109e-06,0.0014756517461878,0.065306778027626,0.0004642799968498,0.0,0.2287,0.61,0.432,0.123336,0.12505,0.296524,0.400451
CSF00062,15.111,0.4551,222,12.179,2.566,3.97,212,120,252,86,293,73,1604,118,585,30,17,27,10,61,11,174,11,64,1.774,13.337,Batthyány tér,47.506422,19.038927,335,0.0009194059497574,0.0034431874077717,0.0885298728444521,0.1088956053168263,0.1791,0.1861,0.857,0.812,0.227443,0.236864,0.459283,0.451033
CSF00094,12.135,0.4725,168,8.508,3.054,4.871,137,82,155,69,213,46,978,85,358,38,26,46,18,58,11,189,31,111,3.409,8.725999999999999,Déli pályaudvar,47.500375,19.024802,1242,0.0003868782771448,0.0039350713231677,0.0796598879354257,0.0671731623817621,0.1377,0.1874,0.753,0.814,0.213804,0.230174,0.441408,0.446073
CSF00097,6.391,0.5963,63,3.287,2.547,4.488,44,32,61,20,90,23,306,46,124,33,19,40,14,63,13,135,27,79,3.285,3.106,Ág utca,47.495669,19.029466,345,0.0001107564737914,0.0024594195769798,0.0734598012646793,0.0017877430756694,0.1518,0.1726,0.783,0.841,0.191874,0.205972,0.42725,0.425036
CSF00140,9.158,0.5387,108,4.23,4.519,5.114,67,54,103,42,206,30,516,53,278,7,9,16,16,49,11,71,10,68,2.27,6.888,Szépvölgyi út,47.527302,19.040168,2036,0.0003272163578017,0.0029513034923757,0.0800236173981499,0.0976188657749939,0.1488,0.1659,0.736,0.683,0.194719,0.220417,0.398348,0.436795
CSF00185,9.966,0.4154,139,7.572,3.349,4.352,119,67,139,56,219,51,831,67,343,24,18,30,22,72,10,170,10,76,2.624,7.341999999999999,"Margit híd, budai hídfő",47.515375,19.03938,328,0.0010999544051015,0.0063944909001475,0.0843638476222093,0.1193294965114173,0.1539,0.159,0.832,0.811,0.223934,0.23083,0.439247,0.439913
CSF00461,6.08,0.3734,66,4.258,12.071,11.695,5,17,32,1,66,9,51,15,20,1,13,27,0,56,5,27,15,14,3.313,2.767,Békásmegyer,47.597874,19.0541,1720,1.2289118241119705e-07,0.0029513034923757,0.0537844916532183,0.0268861781603913,0.1794,0.2042,0.5,0.62,0.131871,0.129217,0.397447,0.349536
CSF00471,8.799,0.4121,82,4.834,12.093,11.71,6,20,38,1,78,12,68,22,28,1,13,27,0,58,5,32,14,14,3.294,5.504999999999999,Békásmegyer,47.59809,19.054599,1720,1.2289118241119705e-07,0.0029513034923757,0.0537844916532183,0.0268861781603913,0.1812,0.2049,0.502,0.617,0.132048,0.128989,0.401334,0.33268
CSF00481,9.991,0.3472,93,9.045,10.824,10.619,13,21,42,3,93,15,79,26,39,1,4,6,0,10,4,11,6,5,3.314,6.677,Csillaghegy,47.58611,19.045005,1736,3.653878832189687e-07,0.0034431874077717,0.056220790354249,0.0482738576997403,0.1887,0.2049,0.644,0.617,0.124144,0.130017,0.274624,0.333625
CSF00483,8.295,0.6856,77,5.178,8.709,8.549,20,27,50,6,117,14,146,31,81,4,4,11,2,21,0,21,10,13,3.121,5.174,Aquincum,47.567254,19.048727,1746,3.308130671646284e-06,0.0039350713231677,0.0621028836754643,0.0619414794335203,0.1351,0.1957,0.584,0.62,0.128562,0.152931,0.299622,0.361851
CSF00487,9.613,0.4378,82,4.755,9.642,9.435,15,24,49,5,107,12,111,30,54,4,6,9,2,10,3,25,3,12,2.84,6.773,Rómaifürdő,47.575685,19.048568,1758,1.2486111219765549e-06,0.0024594195769798,0.0589856670341786,0.0490757566026729,0.1698,0.1977,0.611,0.62,0.128117,0.134705,0.25626,0.345953
CSF00511,7.709,0.7194,69,2.719,7.592,7.581,27,31,53,13,137,18,191,34,122,4,3,11,1,36,2,30,11,10,2.653,5.055999999999999,Kaszásdűlő,47.556773,19.045253,1966,6.957273243867821e-06,0.0034431874077717,0.0656378135795693,0.0664340750414013,0.1851,0.1736,0.604,0.662,0.130492,0.174108,0.343854,0.386036
CSF00568,6.298,0.5827,80,2.907,7.021,7.439,22,17,36,19,94,24,137,22,113,8,7,16,3,47,7,57,13,38,3.529,2.769,Bécsi út / Vörösvári út,47.548489,19.028968,1972,3.127326030352421e-06,0.0039350713231677,0.0613958264125872,0.0273860317840287,0.1568,0.1495,0.608,0.655,0.14648,0.174543,0.341661,0.377243
CSF00579,6.575,0.596,61,2.335,7.046,7.063,29,28,51,14,126,16,176,35,129,6,4,15,1,45,2,38,12,18,2.8,3.775,Filatorigát,47.551903,19.046243,1955,1.1342631418807498e-05,0.0009837678307919,0.0695970695970696,0.0661296399395441,0.1494,0.1689,0.572,0.684,0.132752,0.187258,0.385322,0.416401
CSF00619,8.956,0.2498,94,5.314,5.741,5.922,33,32,68,17,158,19,233,36,159,15,9,25,5,65,9,57,18,53,2.321,6.635,Szentlélek tér,47.539903,19.045881,1938,4.9693557629822777e-05,0.0054107230693556,0.0742539902845246,0.1343645004294183,0.1411,0.171,0.621,0.685,0.171936,0.186419,0.42095,0.427083
CSF00625,10.652,0.3372,116,10.146,5.692,5.845,49,46,87,34,208,28,319,43,211,15,9,23,3,64,7,54,18,51,2.242,8.41,Szentlélek tér,47.539636,19.047161,1938,4.9693557629822777e-05,0.0054107230693556,0.0742539902845246,0.1343645004294183,0.1441,0.171,0.612,0.685,0.176844,0.194086,0.419117,0.433076
CSF00632,9.201,0.5365,100,6.242,5.12,5.439,64,51,99,37,211,28,422,46,253,10,6,5,1,33,3,42,5,28,0.859,8.342,Tímár utca,47.533963,19.044643,273,7.522230426651508e-05,0.0009837678307919,0.0762422651415713,0.073731367626581,0.1428,0.1669,0.716,0.685,0.212366,0.208902,0.418184,0.435632
CSF00678,7.306,0.1009,69,4.653,9.139,9.356,6,8,21,1,56,8,59,15,26,0,0,3,0,1,1,9,1,1,2.951,4.355,Óbudai autóbuszgarázs,47.568005,19.026289,1911,1.789473916654658e-09,0.0019675356615838,0.0462392248732003,0.0080430732623384,0.1944,0.2036,0.668,0.609,0.101743,0.127397,0.104284,0.282633
CSF00897,11.558,0.5625,119,8.615,7.834,7.104,13,54,110,21,188,18,189,66,131,5,14,24,2,34,5,56,14,41,3.085,8.472999999999999,Újpest-városkapu,47.558926,19.079229,1874,2.423523840403442e-06,0.0024594195769798,0.0687660668380462,0.0657801162656862,0.12,0.1512,0.53,0.564,0.143141,0.178004,0.441531,0.449083
CSF00913,11.414,0.3433,126,9.398,8.168,7.233,12,47,95,20,161,19,148,59,103,4,22,39,6,63,8,47,26,28,3.627,7.787,Újpest-központ,47.560429,19.089916,1890,5.662417567389827e-06,0.0044269552385636,0.0672866882901966,0.0633152061867501,0.125,0.1503,0.506,0.564,0.135911,0.167765,0.46896,0.439558
CSF00958,13.859,0.6733,205,9.928,2.126,3.387,221,128,289,86,259,82,1725,112,619,45,20,44,11,34,8,418,10,146,2.122,11.737,Kossuth Lajos tér,47.505475,19.04662,278,0.0012771670481523,0.0039350713231677,0.0923419331395348,0.0930159068585421,0.1823,0.1914,1.022,0.784,0.257179,0.240379,0.460978,0.461547
CSF00960,19.297,0.5122,268,18.405,1.068,2.618,276,168,398,96,356,111,2035,168,777,100,38,80,17,41,29,895,25,197,3.08,16.217,Deák Ferenc tér,47.497567,19.054433,366,0.002881170524049,0.0044269552385636,0.0972960038286671,0.2526679187957686,0.1753,0.1902,0.965,0.78,0.262125,0.237871,0.447819,0.474037
CSF00997,9.309,0.3187,115,5.283,1.265,2.589,186,106,220,43,157,63,1521,86,449,105,36,80,17,42,27,894,28,193,3.124,6.184999999999999,Bajcsy-Zsilinszky út,47.499875,19.055326,292,0.000856477680161,0.0014756517461878,0.0887617883339154,0.0011579123554984,0.1756,0.1913,0.952,0.808,0.263477,0.250723,0.446377,0.464631
CSF00999,8.719,0.4772,104,3.628,0.796,2.862,153,75,172,41,154,53,1146,73,365,62,23,44,6,53,20,549,22,108,2.753,5.965999999999999,Március 15. tér,47.49087,19.051641,373,0.0013306093389916,0.0044269552385636,0.0898682698258332,0.0381004965493512,0.1916,0.1138,1.059,0.736,0.249231,0.240878,0.452911,0.473848
CSF01019,14.976,0.7061,194,10.193,0.568,2.189,239,140,329,70,251,90,1750,118,582,101,50,103,16,55,37,897,41,202,3.53,11.446000000000002,Astoria,47.494364,19.060024,485,0.0038979607888196,0.0024594195769798,0.097361237488626,0.1287131502455132,0.1977,0.1956,0.892,0.782,0.253184,0.240902,0.465104,0.47225
CSF01025,9.119,0.1601,89,7.009,2.466,3.023,170,100,215,45,171,54,1301,82,466,65,38,85,19,52,14,485,20,244,3.271,5.848,Nyugati pályaudvar,47.511299,19.056508,304,0.0013887331431408,0.0034431874077717,0.0923377390198483,0.1189721459872105,0.1587,0.1879,0.829,0.809,0.252686,0.246628,0.452086,0.461154
CSF01093,9.463,0.5013,110,4.01,2.003,2.159,167,95,221,40,134,57,1308,86,388,73,34,83,17,40,24,478,39,157,3.307,6.155999999999999,Vörösmarty utca,47.507212,19.066322,416,0.0003586160463154,0.0024594195769798,0.0831050974941748,0.0040467927294086,0.1591,0.1942,0.772,0.797,0.256938,0.248814,0.445357,0.467404
CSF01096,8.887,0.6267,96,2.827,2.27,2.139,141,81,178,34,110,46,1065,71,324,68,31,73,16,39,22,340,41,105,3.324,5.563000000000001,Kodály körönd,47.509234,19.069341,415,0.0003821746623165,0.0009837678307919,0.080754716981132,0.0009830800046228,0.1623,0.1945,0.753,0.792,0.250413,0.248039,0.449243,0.461449
CSF01101,8.809,0.6628,97,4.316,2.559,2.167,107,65,151,30,109,38,887,75,266,53,24,56,13,43,14,218,32,75,3.476,5.332999999999999,Bajza utca,47.51132,19.072495,414,0.001621431069566,0.0009837678307919,0.0816334725345326,0.0011821048372589,0.1527,0.1945,0.704,0.792,0.23535,0.243614,0.460861,0.461643
CSF01108,5.851,0.7162,52,2.613,0.691,2.175,132,67,176,30,92,52,988,66,243,105,47,102,13,50,39,945,40,210,3.383,2.468,Károly körút (Astoria M),47.495524,19.060167,484,0.0004908495135501,0.0004918839153959,0.083807403743095,0.0,0.1932,0.1931,0.909,0.815,0.255774,0.248913,0.461344,0.471087
CSF01289,17.468,0.2218,205,13.477,0.032,2.163,227,156,364,77,295,112,1839,154,704,95,47,95,20,52,35,682,35,177,3.38,14.088,Kálvin tér,47.489585,19.061629,464,0.0040448439687449,0.0054107230693556,0.0985362543621558,0.3359258285472665,0.1924,0.1941,0.804,0.782,0.246797,0.236213,0.473097,0.48091
CSF01415,4.439,0.5937,47,1.635,4.262,4.503,9,8,13,2,20,1,43,14,14,1,1,2,1,0,1,2,1,0,1.814,2.625,Kén utca,47.454906,19.086556,1216,4.900258371951679e-05,0.0024594195769798,0.074142961342086,0.0045099148762528,0.1925,0.1674,0.423,0.357,0.124906,0.153802,0.252613,0.419095
CSF01489,5.594,0.5294,70,2.286,4.137,3.132,3,17,32,9,73,4,45,23,21,1,8,19,5,52,3,15,16,3,3.404,2.1900000000000004,Ecseri út,47.470873,19.109567,623,0.0011336038764219,0.0029513034923757,0.0899398336577596,0.0171172671607697,0.1155,0.1683,0.515,0.41,0.148205,0.196406,0.44013,0.449661
CSF01820,11.412,0.743,120,6.57,6.956,4.819,4,27,36,8,109,6,61,43,69,1,12,17,3,52,2,31,18,25,3.032,8.38,Rákosfalva,47.505066,19.151378,706,0.2152484345062213,0.0024594195769798,0.0775125819734634,0.0115763993933393,0.1087,0.1401,0.493,0.516,0.164862,0.150337,0.457546,0.414254
CSF02307,7.262,0.2791,120,3.042,3.432,5.463,43,33,63,26,105,18,226,42,158,7,16,31,10,36,6,61,24,62,3.309,3.953,Kiss János altábornagy utca,47.49248,19.016658,1273,5.807138187844787e-05,0.0024594195769798,0.0680137834130674,0.0046594420838447,0.1506,0.1547,0.782,0.801,0.179575,0.206676,0.406645,0.426006
CSF02481,13.303,0.5843,199,9.006,3.412,5.006,167,89,171,77,230,53,1175,102,416,43,21,45,22,85,14,231,26,124,3.689,9.614,Széll Kálmán tér,47.506982,19.024828,1267,0.0008084083617852,0.0059026069847515,0.0841961401474364,0.1806627076215421,0.1427,0.1873,0.777,0.813,0.219217,0.232364,0.457268,0.442572
CSF02680,12.514,0.4934,125,8.447,3.912,3.783,152,94,213,43,225,46,1201,85,449,10,19,59,12,67,4,120,24,94,3.139,9.375,Dózsa György út,47.524609,19.063348,259,0.0001847999886993,0.0024594195769798,0.0846237096237096,0.1058406603169502,0.1429,0.189,0.715,0.811,0.203103,0.23487,0.503554,0.458952
CSF02684,11.821,0.6661,112,6.352,6.642,6.046,30,64,135,29,211,20,308,75,204,6,11,18,6,38,2,54,12,24,2.87,8.951,Gyöngyösi utca,47.548691,19.073233,214,3.918983380423296e-06,0.0024594195769798,0.0712758125021912,0.0624961166673383,0.1759,0.1731,0.753,0.691,0.159526,0.196049,0.383396,0.460652
CSF03293,4.262,0.5709,30,3.568,12.661,10.52,2,5,15,2,22,6,8,11,14,0,1,6,1,10,3,2,6,3,2.803,1.4589999999999996,Cinkota alsó,47.526364,19.220986,26,7.066269001608917e-05,0.0009837678307919,0.0517460802280594,0.0019665673861598,0.2116,0.1913,0.428,0.4,0.145597,0.1374,0.192381,0.272396
CSF03409,3.358,0.3906,19,2.396,12.331,10.2,2,4,12,1,13,5,7,9,13,1,1,5,0,20,1,1,3,4,2.991,0.367,Árpádföld,47.532978,19.212553,6,1.413106234337839e-05,0.0009837678307919,0.0492037368701292,0.0009837678307919,0.1679,0.1913,0.494,0.4,0.13168,0.138411,0.128352,0.271735
CSF03411,1.983,0.0479,11,1.943,12.1,9.984,1,1,4,1,9,1,3,1,4,1,0,4,0,8,1,1,2,2,1.72,0.2630000000000001,Szabadságtelep,47.537404,19.206185,4,2.721128178305888e-06,0.0004918839153959,0.0468973471741637,0.0,0.1828,0.1919,0.494,0.384,0.142404,0.096853,0.157287,0.264954
CSF03414,7.977,0.5827,60,4.58,12.175,10.035,3,8,20,5,38,6,21,18,20,0,1,4,1,13,4,3,7,2,2.908,5.069000000000001,Cinkota,47.519436,19.217421,17,0.0003528260715412,0.0029513034923757,0.0545625335480408,0.0171775322476739,0.1652,0.1744,0.434,0.43,0.153474,0.134655,0.197755,0.254917
CSF03416,8.659,0.6884,66,7.875,11.35,9.211,3,12,34,7,70,8,28,26,22,2,3,6,3,11,0,10,7,6,3.187,5.472000000000001,Mátyásföld alsó,47.515986,19.207455,37,0.0014714773490132,0.0014756517461878,0.0572337490498578,0.0168182801383891,0.1598,0.1744,0.454,0.43,0.117566,0.129163,0.269179,0.310148
CSF03417,9.859,0.6462,70,9.405,10.707,8.57,3,13,33,8,71,11,25,28,21,2,4,7,4,17,3,13,9,16,3.169,6.69,"Mátyásföld, Imre utca",47.513545,19.199582,38,0.0058229320217952,0.0014756517461878,0.060235252288821,0.0194762420194674,0.1724,0.1744,0.459,0.43,0.139871,0.127304,0.314014,0.310777
CSF03419,11.806,0.7131,87,7.424,10.257,8.121,6,22,41,10,99,14,47,38,39,2,7,16,5,34,3,12,10,16,3.417,8.389,"Mátyásföld, repülőtér",47.511857,19.194054,43,0.0273016817774766,0.0019675356615838,0.0638224398819614,0.0281885758314817,0.167,0.1775,0.454,0.433,0.128968,0.159055,0.338049,0.364567
CSF03421,4.127,0.6685,29,3.43,13.272,11.129,2,5,15,2,22,6,8,11,14,1,1,4,1,5,5,2,4,2,2.552,1.5749999999999995,Ilonatelep,47.526627,19.229402,28,6.79415618377833e-05,0.0004918839153959,0.0517408123791102,0.0,0.23,0.1913,0.39,0.4,0.113911,0.137385,0.149261,0.275312
CSF03423,11.634,0.7965,118,5.457,8.2,6.066,5,28,36,9,102,11,60,44,54,1,4,6,0,16,2,7,5,1,2.788,8.846,Nagyicce,47.507016,19.16769,710,0.138937973253144,0.0029513034923757,0.0723075828709631,0.0132124774979867,0.1732,0.1421,0.466,0.512,0.109047,0.151216,0.323748,0.40628
