stop_id,weighted_med_inc_multi,weighted_med_inc_walk,percent_change_income,log_change_income,weighted_gini_multi,weighted_gini_walk,percent_change_gini,log_change_gini,weighted_hh_low_multi,weighted_hh_mid_multi,weighted_hh_high_multi,entropy_multi,weighted_hh_low_walk,weighted_hh_mid_walk,weighted_hh_high_walk,entropy_walk,percent_change_entropy,log_change_entropy,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name
1431143,37630.106206425684,35594.2204282876,5.719708856216776,0.05562114983025099,0.3192275361786335,0.3209687394888375,-0.5424837674151607,-0.005439605539108449,812.5676660570481,2035.3733076947653,832.2256010274532,1.4387479688045932,868.2567208937802,2135.0967615957147,807.7491508110738,1.4288628223394728,0.691819138308566,0.006894370498929847,4.722,0.5449,64,3.053,5.452,3.8,3,6,20,3,158,2,97,29,36,0,3,8,1,51,1,26,11,11,2.712,2.01,4.604524625324147e-05,0.0025728987993138,0.0874607429272717,0.0009462722650393,368,60.20234,25.03197,Majavatie
1431144,37925.603547268845,35798.521758869654,5.9418145886769,0.05771983843805453,0.32390255013629204,0.3208119670623051,0.9633627767341795,0.009587520260553846,1163.7023235159495,2585.736570647918,1138.9755958973697,1.4685888901215127,877.2812681964074,2188.2107192485623,838.4321704898738,1.4287290863933135,2.7898783686710935,0.02751670273679879,7.905,0.6599,82,5.898,5.413,3.861,28,11,55,4,238,12,269,47,134,0,3,8,1,57,1,26,11,14,2.642,5.263,4.604524625324147e-05,0.0025728987993138,0.0874607429272717,0.0009462722650393,368,60.20156,25.03135,Majavatie
1431145,37098.11875793084,35151.86507171182,5.536701060522815,0.05388858378366093,0.32032953980971446,0.32124807152826557,-0.2859259867869087,-0.002863355359945444,849.7543200016655,2050.721981842381,803.4331554284727,1.4377575220710572,846.1542326344766,2013.5768452949924,738.4406953261725,1.4286422992285803,0.6380339464538338,0.006360071265009349,4.917,0.4698,62,3.249,5.622,3.657,2,6,19,3,149,2,91,31,35,0,1,4,1,47,1,14,11,8,2.876,2.041,9.426201418223945e-06,0.0017152658662092,0.0835432763341528,8.696102306920996e-05,375,60.20462,25.03467,Eränkävijäntori
1431146,37748.31469362401,35182.14981880482,7.293939932708645,0.07040198425967585,0.3234390959709149,0.32149958340763274,0.6032706303146423,0.006014582384800752,1078.7344526495503,2414.58643668975,1049.3088851397165,1.4655239553848745,861.2963058043429,2056.1473423190414,757.4984053659007,1.4289471263173201,2.559704861986046,0.025274929469383436,6.356,0.6036,75,3.246,5.574,3.671,20,7,36,4,209,9,198,42,89,0,1,6,1,48,1,19,11,9,2.902,3.454,9.426201418223945e-06,0.0017152658662092,0.0835432763341528,8.696102306920996e-05,375,60.20423,25.03388,Eränkävijäntori
1431147,37000.40903485516,34927.92670266447,5.933596774390266,0.057642266300373335,0.3195377602619391,0.32084781635416676,-0.40831073968774434,-0.004091466040469744,804.0487281050749,1927.3546168097143,748.6354469825551,1.4373810713755533,830.5031060533995,1937.0502117581375,689.7215433399331,1.4264825905299487,0.7640107855473829,0.007611070039035053,4.959,0.4803,63,2.349,5.747,3.611,2,6,20,3,143,2,96,31,35,0,0,2,1,50,1,13,11,6,3.119,1.8399999999999996,7.393710095991545e-06,0.0025728987993138,0.0870936464197071,0.0008520284076641,374,60.20579,25.03667,Kettutie
1431148,39520.76432063791,34956.6230417133,13.056585224145586,0.12271826158468525,0.3187164487583157,0.3212297275405939,-0.7823929626689503,-0.007854697151127356,772.3549367564983,1979.3948209517139,924.7290445838005,1.4546603076536795,843.7689026534539,1976.0512335122844,709.9031046333729,1.4274541337192106,1.9059228098337286,0.018879876298609797,5.815,0.52,70,3.64,5.706,3.613,13,7,28,4,187,5,132,35,47,0,1,2,1,49,1,14,11,6,3.008,2.8070000000000004,7.393710095991545e-06,0.0025728987993138,0.0870936464197071,0.0008520284076641,374,60.20553,25.03599,Kettutie
1431149,38905.50703844603,34619.33367722246,12.380866140250488,0.1167235069117708,0.31920228094083375,0.3206930068168461,-0.46484514608194316,-0.004659289109877315,782.5912526600489,1944.9778252438489,873.8134481796424,1.4542925893224246,828.3422750890376,1880.4614136853147,643.1905347577883,1.4232129868732264,2.1837632691561857,0.021602607038240955,6.454,0.478,80,3.216,5.901,3.552,13,7,30,4,193,5,141,37,47,0,0,2,1,52,2,10,12,5,3.194,3.26,2.6504412314692224e-05,0.0034305317324185,0.0953556072978608,0.00766245565968,377,60.20733,25.03905,Kettukuja
1431150,36893.9258716448,34584.88379408491,6.676448853515617,0.06463022493435835,0.31977308253254694,0.3205748005008165,-0.2500876447609341,-0.0025040088627244117,798.634404868767,1881.0706555765041,722.5555719176158,1.4382183805511954,823.429944382499,1862.3366682973974,632.9292778377883,1.4225810970902166,1.0992191231110626,0.010932216201493363,4.875,0.4107,62,2.421,5.938,3.542,1,6,21,3,124,2,94,30,33,0,0,2,1,51,2,11,12,5,3.256,1.6190000000000002,2.6504412314692224e-05,0.0034305317324185,0.0953556072978608,0.00766245565968,377,60.20768,25.03961,Kettukuja
1431151,36064.073046895595,34518.174644263716,4.478505652641106,0.043811176725657285,0.31947036996161376,0.3228678547444935,-1.0522833824904507,-0.010578590329983163,907.9717942266461,2292.2137579939554,868.3223622844806,1.4248082776835376,882.8726930886594,2010.1865976996485,708.2357492259509,1.4281781039661978,-0.2359528040166625,-0.0023623161130068883,3.253,0.5409,51,0.997,5.784,3.493,0,3,11,1,131,1,39,21,21,0,0,2,1,47,2,10,11,5,3.056,0.197,5.980268820299635e-06,0.0017152658662092,0.0870675431239122,0.0,376,60.207202,25.036953,Hertton.terv.as.
1431152,35930.20740737011,34419.35998935911,4.389527924046478,0.04295917718840511,0.31993632233878627,0.3230211830305283,-0.9550025985294203,-0.00959591990929387,809.0370912036551,1840.3059448735576,656.5240782004527,1.430562637468213,879.1676132295539,1986.6945644606826,695.3598859529009,1.4280907092190338,0.1730932239263001,0.001729435902510625,5.452,0.7115,53,3.691,5.816,3.467,3,8,26,4,116,5,104,33,38,0,0,2,1,47,2,9,11,5,2.968,2.484,5.980268820299635e-06,0.0017152658662092,0.0870675431239122,0.0,376,60.207652,25.037388,Hertton.terv.as.
1431154,38531.01121048876,37262.76748930759,3.403514571334746,0.033468765560181926,0.322669112844418,0.3186118270855339,1.2734259729143316,0.01265386087091572,1148.0631153200127,2545.813725676106,1127.5562405370003,1.4696856337240174,885.5762712625381,2427.5430771457864,999.9779129607135,1.4245870598355712,3.1657295759552633,0.031166534156973003,7.908,0.6764,77,5.974,5.232,4.186,28,11,55,4,243,12,269,47,134,0,3,9,0,83,1,29,13,14,2.647,5.261000000000001,0.000137775901144,0.0025728987993138,0.0953790881171905,4.90777071876756e-07,367,60.197587,25.02811,Mäenlaskijantie
1431180,38228.51639669139,36399.42215255675,5.025063959720479,0.04902884006236522,0.3244352714812888,0.31655564856836554,2.4891746359792184,0.024586993705373615,1219.0301733213012,2648.1709044321133,1215.5863398334623,1.4777179487647998,772.8643523305344,2005.306911522082,767.5565161470727,1.4220045601761462,3.917947251994205,0.03843143302282683,10.074,0.8095,116,7.731,5.695,4.274,37,16,65,5,303,16,417,70,163,0,3,9,1,79,1,35,19,15,3.087,6.987,0.000116588439819,0.0017152658662092,0.0991385914624803,0.0,323,60.19873,25.03652,Konemestarinkatu
1431182,36488.94863471881,34813.155744033684,4.813677056474037,0.047014083647714075,0.3265569952257343,0.3169286926616028,3.038002802230347,0.029927693437774603,1182.2602508069638,2503.1438503266468,1018.5719301333969,1.4630162910798352,758.2947123028224,1716.0874021590098,549.1744515040543,1.4111982700041414,3.67191642571541,0.03606107700336097,10.797,0.7783,127,6.013,6.208,3.895,30,13,71,5,300,16,327,65,157,0,0,5,1,49,3,17,15,9,3.085,7.712000000000001,0.000131488092405,0.0042881646655231,0.1039731058099259,0.1149373786567611,372,60.2058,25.04504,Siiliti
1431183,39484.894650611284,38160.1811185302,3.4714550435868277,0.034125591998113367,0.3212449782248318,0.31744221941661993,1.1979373176007828,0.011908188420406775,1141.913023859628,2525.6153217619412,1185.74478200238,1.478282648903174,907.7744913849695,2615.774935880865,1113.715465922349,1.4207739393141288,4.047703015780766,0.03967929083450779,13.304,0.7074,158,12.621,5.427,4.548,43,23,87,5,357,22,548,73,207,2,3,10,0,133,1,42,17,18,3.238,10.066,0.0005295351483382,0.0077186963979416,0.1054066972543298,0.1940309525602007,364,60.19472,25.03124,Herttoniem
1431185,39467.29583550223,38143.22550286595,3.471311917595412,0.0341242087558429,0.3212404868404663,0.3173921235909205,1.2124948804671227,0.012052030442118397,1155.0980055188147,2536.8765995288563,1192.1385546600968,1.4794119155400305,902.6136915925857,2600.597435823009,1107.0842549291167,1.4207720709016913,4.12732244948505,0.040444218687006456,12.757,0.7452,150,12.338,5.437,4.541,43,23,87,5,345,22,548,73,207,2,3,10,0,133,1,40,17,18,3.253,9.504,0.0005295351483382,0.0077186963979416,0.1054066972543298,0.1940309525602007,364,60.19483,25.03145,Herttoniem
1431186,50031.13981949949,45067.87743753797,11.012860299090796,0.10447586716352673,0.3034987084239988,0.3105998172306504,-2.2862565953727985,-0.0231279673889008,545.1151027601678,1634.2883707081692,1102.6111781363059,1.4597480706197095,797.9101772799871,2410.2917208441836,1266.3024214517502,1.4397237200040136,1.390846753267358,0.013812632389076429,2.67,0.861,28,0.573,4.781,4.689,1,0,2,0,102,1,22,10,9,1,3,10,0,83,1,24,12,11,2.545,0.125,1.6631851085338698e-07,0.0017152658662092,0.0672494606477071,0.001712321203778,321,60.19132,25.01852,Kipparlahti
1431187,38471.96899273084,38498.26440026574,-0.06830283895789231,-0.000683261759741066,0.32391084213999155,0.31730057000170875,2.0832840414523064,0.020618804343376373,1238.5351662111264,2674.3389469399285,1236.7160825493422,1.4795909310439535,917.6096853325864,2680.1466173366866,1156.2737821520777,1.4202969858561594,4.174756813417548,0.040899656913261855,13.513,0.8047,153,12.747,5.354,4.599,45,25,91,5,375,23,601,85,215,2,3,9,0,133,1,41,16,15,3.169,10.344,0.0005295351483382,0.0077186963979416,0.1054066972543298,0.1940309525602007,364,60.19392,25.02975,Herttoniemi
1431188,39069.15785496759,38083.013243781344,2.5894605683474263,0.02556501796677154,0.3212756101585726,0.31731302540538114,1.248793599988236,0.012410604865727702,1161.2904297921025,2530.948952810212,1159.1766017416103,1.4769486495086088,894.8783945658532,2571.9827465635813,1092.226968342371,1.420845051930875,3.9486077318206565,0.0387264345929562,13.042,0.7781,150,12.43,5.45,4.531,43,23,89,5,362,23,549,73,210,2,3,10,0,134,1,40,17,18,3.214,9.828,0.0005295351483382,0.0077186963979416,0.1054066972543298,0.1940309525602007,364,60.19499,25.03171,Herttoniem
1431189,39474.71005414296,38339.821313569984,2.960078325068496,0.029171138032479085,0.32119863324094267,0.3173232323487886,1.2212786512568878,0.012138812115374145,1156.689171635666,2530.2053974636106,1189.4226534296363,1.480027795983451,908.9730906674423,2646.9389561157113,1136.6988276930351,1.420154415202977,4.2159768078400415,0.04129525986780592,12.527,0.7731,147,12.062,5.458,4.517,43,23,87,5,345,22,547,74,207,2,3,9,0,128,1,38,14,15,2.782,9.745,0.0005295351483382,0.0077186963979416,0.1054066972543298,0.1940309525602007,364,60.19516,25.03188,Herttoniem
1431601,38619.25435211494,38301.3571121733,0.829989493611463,0.008265640217993772,0.3233259812517287,0.3173314587725369,1.8890413520232394,0.018714205297674803,1136.6080257899548,2450.5451331295867,1088.2953401339832,1.4740268756298787,908.9436663935984,2640.67906352231,1131.6003830802338,1.4202602171241365,3.78569066833495,0.03715792040784933,16.756,0.7526,203,14.904,5.412,4.523,44,24,92,5,394,23,562,88,217,2,3,10,0,132,1,41,17,17,3.124,13.632,0.0005295351483382,0.0077186963979416,0.1054066972543298,0.1940309525602007,364,60.194914,25.031012,Herttoniemi
1431602,38794.71119385316,38301.3571121733,1.2880851198952967,0.012798598604431442,0.32491209650022995,0.3173314587725369,2.3888705384003144,0.023607834562114162,1314.0944832391453,2834.2778782011296,1430.6045005576352,1.491146101056965,908.9436663935984,2640.67906352231,1131.6003830802338,1.4202602171241365,4.991049040038897,0.04870491329795483,16.452,0.8536,236,16.392,5.412,4.523,74,32,114,7,510,37,839,118,367,2,3,10,0,132,1,41,17,17,3.124,13.328,0.0005295351483382,0.0077186963979416,0.1054066972543298,0.1940309525602007,364,60.194914,25.031012,Herttoniemi
1431603,36739.31728148577,34861.94311595792,5.385167887180934,0.052451718083873985,0.32556149297084913,0.317410537589127,2.567953617303387,0.02535535504809818,1274.2402845149145,2616.723840753392,956.4037638196206,1.448833180979599,753.0032719929122,1715.6452926379084,561.8556515073692,1.4145831868040224,2.421207497380041,0.023923609640748553,16.111,0.6761,184,11.734,6.154,3.875,26,14,78,5,366,19,313,87,161,0,0,3,1,51,2,14,15,9,2.959,13.152,0.000131488092405,0.0042881646655231,0.1039731058099259,0.1149373786567611,372,60.205637,25.044098,Siilitie
1431604,37531.96920379267,34861.94311595792,7.65885618869179,0.07379730279598924,0.32622301244736446,0.317410537589127,2.776364932674281,0.027385227492622052,1257.369261917505,2680.9221795192348,1272.8444314506075,1.4849232500066838,753.0032719929122,1715.6452926379084,561.8556515073692,1.4145831868040224,4.972493937354168,0.048528167349873585,13.194,0.8504,169,8.739,6.154,3.875,57,26,97,5,343,26,692,83,303,0,0,3,1,51,2,14,15,9,2.959,10.235,0.000131488092405,0.0042881646655231,0.1039731058099259,0.1149373786567611,372,60.205637,25.044098,Siilitie
1432105,35075.18838553106,34048.09205081477,3.01660466960501,0.029719999633061364,0.320208938666377,0.31943414316612795,0.2425525000457173,0.002422588162650345,854.2674520210368,1886.2650267867436,606.0075703691562,1.4154916550338705,1032.0722651208534,2157.994087288716,594.0875678528581,1.392666282684658,1.6389692658611454,0.016256831383930696,3.851,0.3724,41,0.798,7.168,4.669,2,1,8,1,88,2,37,24,10,0,0,2,0,37,1,9,9,3,1.722,2.129,4.6475029216473607e-08,0.0017152658662092,0.071848354079746,4.90777071876756e-07,355,60.20473,25.062643,Punahilkantie
1432106,35025.218043762594,34185.45994897342,2.4564773913898863,0.02426791160196414,0.3217210684364568,0.319505837030143,0.6933304965269882,0.006909380128201806,864.6738086322601,1890.5556997891035,614.8012941306441,1.419172747566448,1002.8345885817577,2100.067422618865,584.8000154205578,1.3947607607924946,1.7502633756403252,0.017351226789644535,4.254,0.5048,49,0.909,7.077,4.574,2,3,10,2,95,2,41,26,15,0,0,3,0,42,1,12,10,3,1.904,2.35,4.6475029216473607e-08,0.0017152658662092,0.071848354079746,4.90777071876756e-07,355,60.205063,25.060942,Punahilkantie
1432107,35180.713212411516,34645.14363764012,1.5458719997614037,0.015340451283577198,0.321098770144759,0.3193497477328497,0.5476824153850481,0.005461880888705447,844.8311030355611,1875.0563114369536,620.0129093942951,1.4201982604288406,934.3397755906162,1965.3287221193586,564.1234585477176,1.4002161084325335,1.4270762831514616,0.014169894012971043,4.66,0.5288,52,1.28,7.046,4.657,2,5,13,2,106,2,51,27,21,0,0,3,0,49,1,16,10,4,2.484,2.176,2.016776827416101e-07,0.0034305317324185,0.0774049713916688,0.0057062127950826,354,60.203773,25.060594,Prinssintie
1432110,41213.56120627433,47446.35857094045,-13.136513638548294,-0.14083242197735968,0.30713511747916944,0.29656843196234717,3.5629839113030872,0.03500978183765254,873.8511701197812,2215.7754291274223,837.7805152045397,1.423758585318883,795.1849595237334,1733.8810668752733,632.0742210581062,1.4404409530545688,-1.1581431158500102,-0.011649018276142335,1.628,0.9302,10,0.103,7.227,5.439,2,3,8,0,63,1,28,11,9,0,0,2,0,52,2,8,10,4,2.812,-1.184,5.6074313703917453e-08,0.0017152658662092,0.066162012784361,0.0085321593945774,332,60.19561,25.06393,Ruonasalmi
1432111,40173.629429274304,46673.272010463676,-13.925834425604911,-0.14996087097958835,0.3118511182970653,0.297511960701145,4.819691135148745,0.04707146076022473,945.8022848404107,2394.1137844555547,939.7636265378501,1.4303728104472926,794.5019985354485,1736.651864330602,624.1172313920733,1.4375722310165575,-0.5008040927567141,-0.005020623190436757,3.719,0.725,42,1.466,7.159,5.371,2,3,12,0,155,3,44,26,19,0,0,2,0,56,2,9,11,4,2.877,0.8420000000000001,5.6074313703917453e-08,0.0017152658662092,0.066162012784361,0.0085321593945774,332,60.1959,25.06273,Ruonasalmi
1432112,35430.31690041524,42026.984608225466,-15.69626698014194,-0.1707440394001314,0.32276359832306123,0.30305351490210436,6.503829340941264,0.06301075476794753,890.8730501276607,1960.8712830061309,655.8157818477258,1.423501862882637,745.6341364642167,1682.5544206126124,567.2806319089489,1.4214352544507873,0.14538885435539492,0.0014528326708956646,3.668,0.5334,38,0.748,6.711,4.924,2,5,12,1,94,2,41,21,17,1,0,2,0,53,2,21,14,4,3.395,0.2730000000000001,3.449049794235454e-07,0.0034305317324185,0.0737358608117096,0.0060072991013221,328,60.197833,25.054813,Keijukaistenpolku
1432116,35503.09535889337,40985.76577450554,-13.377011047631973,-0.1436049443045883,0.3216724856465862,0.30425845534731727,5.72343348006235,0.055656380330562326,895.1256038261856,1986.7962569100569,659.111872228306,1.4208018663880448,744.8990847632833,1753.6298111992562,602.3532093851851,1.4185341972242007,0.15986002792752732,0.001597323877971308,3.288,0.6326,33,0.643,6.501,4.925,2,3,11,0,89,2,38,19,14,2,1,5,0,63,2,32,14,7,3.174,0.1139999999999998,7.389162758300827e-08,0.0017152658662092,0.0686722670369205,0.0,329,60.19635,25.050907,Jättiläisenpolku
1432122,35183.16815121327,34785.788459779586,1.1423621801562673,0.01135886493932092,0.3210968355286515,0.3171095729662377,1.257376913953428,0.012495375753928678,844.9449447990158,1875.787958544368,620.4534454836734,1.420221869327696,783.7051473957273,1693.4860651032252,497.2687801216654,1.4010738217355845,1.366669428481065,0.013574147272902513,4.666,0.5126,53,1.282,6.88,4.315,2,5,13,2,106,2,51,27,21,0,0,3,0,44,2,22,11,4,2.968,1.6980000000000004,7.947964574082172e-07,0.0034305317324185,0.082828671361589,0.0163176831085606,358,60.20641,25.0571,Prinsessantie
1432123,35888.037317551,34782.14902909943,3.1794708473198754,0.031299721372926886,0.31921036119547763,0.31730522713282727,0.6004105510221711,0.005986152693297435,848.9991735645922,1927.3869041200255,666.5004200186272,1.4252181630737484,784.1405053040628,1691.0358372434873,496.9071163571612,1.4014915303395887,1.6929558417246062,0.01678785057438469,6.62,0.5546,72,3.857,6.887,4.317,4,6,22,3,140,4,102,35,34,0,0,3,0,43,2,22,10,4,2.95,3.67,7.947964574082172e-07,0.0034305317324185,0.082828671361589,0.0163176831085606,358,60.20645,25.05722,Prinsessantie
1432124,34841.8389933899,34646.04560017404,0.5651247922356816,0.005635339527531418,0.3198803646561853,0.3231373756084518,-1.0079338380878105,-0.01013047884352988,845.96527708974,1882.9007305569905,607.722354849866,1.4152314473561007,863.4232974427703,1779.5048837305192,539.9971931175397,1.4137824909288867,0.1024879312419544,0.001024354482178107,5.34,0.5453,59,2.046,7.167,4.548,1,6,19,3,108,4,93,27,28,0,0,3,0,47,1,22,8,3,2.68,2.66,1.8694815451331704e-07,0.0025728987993138,0.0769029404719875,0.0013891540681417,357,60.206237,25.062354,Ammattikoulu
1432125,35062.252623172535,35097.845335564634,-0.10140996420664353,-0.0010146141890057907,0.31891667872250673,0.3187097537662579,0.06492583104331791,0.0006490476334405919,846.3717924466981,1911.5689825692239,620.9044179423846,1.414319283291831,885.5796682779767,1871.7698853275203,549.234658850396,1.403931205492466,0.7399278368288082,0.007372037998293041,4.553,0.4674,53,1.155,6.974,4.625,2,3,13,1,104,2,48,24,18,0,0,3,0,52,1,21,10,4,2.881,1.6720000000000002,2.016776827416101e-07,0.0034305317324185,0.0774049713916688,0.0057062127950826,354,60.20352,25.05932,Prinssintie
1432126,34960.30969880031,34325.82099752456,1.8484297908606555,0.018315539686752667,0.3200358425988588,0.3197065769257801,0.10298995918221786,0.001029369609092259,872.1817014420637,1894.1952696812336,590.1908486160161,1.4119435047973539,975.2184574441814,2044.3072152639377,576.9030108818447,1.3972869198045548,1.0489316678674112,0.010434685493602025,3.342,0.3583,35,0.601,7.156,4.76,0,0,3,1,63,2,22,20,6,0,0,3,0,46,1,13,10,3,2.183,1.1590000000000005,6.120455744476668e-08,0.0025728987993138,0.0723088631320306,0.0001421851288237,356,60.203497,25.062618,Roihuvuoren vanhaink
1432151,40379.028239722524,45079.65222794491,-10.427374116494335,-0.11012042737934524,0.3156706909234165,0.297949693876587,5.947647341490363,0.057774893113844365,828.2441707777393,2058.8167352871083,902.2366685317909,1.4506508184125408,711.2660208124995,1723.5321879615217,653.4654080787893,1.4315780403105651,1.3322904909772217,0.013234935489604235,6.465,0.6786,62,4.272,6.588,5.165,13,8,31,4,218,6,141,41,52,2,1,6,0,80,2,34,18,8,3.231,3.234,1.6877450637577951e-06,0.0017152658662092,0.0761520040980229,0.0119244105153895,327,60.19416,25.05217,Roihuvuorentie
1432152,38309.68220213001,47342.38795103153,-19.07953134566105,-0.21170338212920617,0.3132076532499906,0.2949015487757502,6.207530801461063,0.060224831807161976,943.1032290905515,2447.145594151266,920.4008948460089,1.4189917427785939,739.6262941338284,1702.6705720855032,641.4164420249924,1.4383541848960164,-1.3461525902830622,-0.013552953674629414,1.618,0.9018,14,0.091,6.954,5.345,2,3,8,0,84,1,28,12,10,2,0,2,0,49,2,14,11,4,3.002,-1.3839999999999997,3.076257761366467e-07,0.0017152658662092,0.0708106904650659,0.0102297572861991,325,60.19461,25.05887,Satumaanpolku
1432154,35334.433766891656,39840.252224197175,-11.30971368341109,-0.12001981432002859,0.3222364297510421,0.3060384427578909,5.292794868246524,0.05157480600777781,910.2830417064068,1987.727850612538,647.3618131859218,1.4196316398269335,770.1707001039039,1770.6161053326714,579.5425347620024,1.4131444324203857,0.4590618805635301,0.00458011405173789,3.064,0.6469,30,0.569,6.568,4.865,2,1,8,0,83,2,31,18,9,2,0,3,0,60,2,26,15,5,3.224,-0.1600000000000001,7.389162758300827e-08,0.0017152658662092,0.0686722670369205,0.0,330,60.197495,25.052206,Tuhkimontie
