access_diff,gini_diff_exp,gini_diff_house,walk_sum,gini_walk15,area_difference,ellipticity,distance_betweenness
0,-0.007513066161401932,-0.011300000000000004,9,0.1179630649743973,-0.2600000000000002,0.6678,8.728
0,-0.0003753563228737905,-0.02579999999999999,9,0.12140741147364308,-0.629,0.5814,8.779
0,0.006357534089260139,0.005500000000000005,9,0.11319386135183376,0.3439999999999998,0.4722,8.61
1,0.001984432137546094,0.019000000000000017,8,0.11673392994887638,1.221,0.4465,8.458
0,0.023787681862684193,-0.0010999999999999899,9,0.10916212371690266,0.6040000000000001,0.6061,8.626
0,0.008019772897130892,0.003899999999999987,9,0.113966214619548,-0.1129999999999999,0.6347,8.682
1,0.03214589608021845,0.028999999999999998,8,0.102664626362486,1.0590000000000002,0.5827,8.421
1,0.017712451320043926,0.0267,8,0.10406174135654966,0.2720000000000002,0.6618,8.471
0,0.029955418912375006,0.03160000000000002,9,0.10753925959080617,1.46,0.5562,8.174
0,0.026016934385866997,0.027500000000000024,9,0.10661932130959229,0.851,0.6143,8.228
2,-0.011791299860360954,0.0353,6,0.14705484468213886,1.6720000000000002,0.5651,7.234
3,0.00047478598674541295,0.025400000000000006,6,0.14411127233621462,2.6980000000000004,0.3084,7.191
0,0.0053861992594155805,0.03390000000000001,9,0.12106818497266322,1.54,0.6778,7.005
0,0.00390667739176169,0.03,9,0.12122439080606122,4.009,0.2105,7.011
0,0.004765768327062145,0.038699999999999984,9,0.1226209529750517,1.4220000000000002,0.6878,6.787
0,0.0036421168301207646,0.037000000000000005,9,0.12248887001523227,2.982,0.2529,6.795
0,0.012747878114978128,0.0416,9,0.12182992743317778,2.1869999999999994,0.6393,6.794
0,0.004871114561907794,0.0398,9,0.12193217514863909,2.5490000000000004,0.4625,6.799
1,-0.0015899807567281293,0.015600000000000003,8,0.11986847081550119,1.7679999999999998,0.396,8.226
-1,-0.00549685500487683,-0.002599999999999991,9,0.11219022378480031,-0.6480000000000001,0.7316,8.362
1,-0.00038442580920025615,0.00990000000000002,8,0.1207813544783612,0.918,0.625,8.194
0,-0.0037074510706907593,0.010199999999999987,9,0.12140334833877565,2.6,0.4946,7.836
0,0.0037709143700960235,0.009399999999999992,9,0.11861828336023326,2.208,0.4853,6.017
0,0.016972702893985406,0.006000000000000005,9,0.10733393800027034,3.2909999999999995,0.4245,10.735
0,0.022905507820308757,0.0007000000000000062,9,0.12744793241165547,2.326,0.4644,4.833
1,-0.009574387603411061,0.006199999999999983,8,0.14016744990225083,3.329,0.6183,17.781
3,-0.004007425253024027,0.015399999999999997,6,0.1347504724210285,4.961,0.6706,16.552
1,-0.010115094997596996,0.013500000000000012,8,0.13637527283769443,3.707,0.5889,16.192
0,0.010858806519013456,0.038599999999999995,9,0.11571299383373802,4.420999999999999,0.576,15.924
0,0.007099701957966026,0.04239999999999999,9,0.11398489024962266,3.274,0.4428,15.37
0,-0.0004049148443777961,0.011499999999999982,9,0.1231211686846561,3.633000000000001,0.4097,14.856
0,0.0036924066783146914,0.03470000000000001,9,0.13186372881385164,1.186,0.4004,13.239
0,0.003474970215490064,0.033299999999999996,9,0.1315886095447714,1.789,0.3215,13.252
0,-0.005800952860985448,0.036500000000000005,9,0.13635648250899193,2.091,0.5621,12.931
0,-0.007499041274320606,0.05599999999999998,9,0.13622130961253262,3.523,0.6666,12.963
0,0.028550346910660634,0.03290000000000001,9,0.12622109072343093,1.352,0.8011,5.504
0,0.0075889989742465025,0.033299999999999996,9,0.15895383956088308,0.997,0.6668,6.78
0,0.014393323404412794,0.04809999999999999,9,0.14685127858934013,3.514,0.7067,6.889
2,-0.005846776741782758,0.05379999999999999,7,0.12456949990516226,3.927,0.607,7.229
1,0.05027738727189095,0.05089999999999999,8,0.12024328964374752,-0.1099999999999998,0.5411,7.395
1,-0.00969997025583011,-0.03699999999999998,8,0.12942921380253797,1.998,0.4483,10.32
1,-0.009444458519141954,-0.04780000000000001,8,0.12982337320769408,4.447000000000001,0.2524,10.348
0,0.08029483169851756,0.01090000000000002,9,0.13507576341918576,2.376,0.5801,5.207
0,0.04139526754692749,0.009800000000000003,9,0.13449320619063143,2.372,0.5022,5.204
0,0.06453491378725854,-0.0012000000000000066,9,0.13969973487560555,3.08,0.4809,5.283
0,0.07065198307677142,-0.00020000000000000573,9,0.14097683123965266,2.9160000000000004,0.6484,5.297
0,0.028894248747861548,0.008000000000000007,9,0.12354857991475264,1.9310000000000005,0.5947,5.158
0,0.07664284918299405,0.012899999999999995,9,0.13165168887471673,3.049,0.5197,5.194
0,0.07157238069135147,0.010899999999999993,9,0.12791849698173358,2.7550000000000003,0.4313,5.15
1,0.020980267838493424,0.004200000000000009,8,0.11469072451570446,4.618,0.3635,9.337
1,0.017727141927615903,0.008599999999999997,8,0.11604328876545109,4.869999999999999,0.3885,9.32
0,0.010477522229672936,0.02260000000000001,9,0.21279955609798532,4.259,0.2889,2.904
0,0.013973007544888089,0.02460000000000001,9,0.2111793597276715,3.217,0.3796,2.888
0,-0.0023202483304558263,0.011699999999999988,9,0.21026734722690826,2.823,0.4817,3.28
0,0.001958917256094858,-0.01050000000000001,9,0.12008828435454466,0.1720000000000001,0.7368,5.744
1,0.0141880569630176,0.00849999999999998,8,0.12318088199082057,2.0770000000000004,0.5281,10.114
0,-0.00822566352074186,0.05510000000000001,8,0.14648104034798454,1.7000000000000002,0.3773,12.942
0,-0.005757285436164966,0.011099999999999999,9,0.2509823270646627,6.164000000000001,0.4397,0.837
0,-0.0025597215222743774,-0.010300000000000004,9,0.12937100905096785,2.2340000000000004,0.3225,6.719
1,0.0005269402697254677,0.0025000000000000022,8,0.1309370393436953,0.762,0.4886,11.703
0,0.07260214163289896,-0.0007000000000000062,9,0.13940734505745436,3.127,0.6993,5.341
0,0.006547282969715754,0.01730000000000001,9,0.11993257594792132,3.789,0.3696,6.238
1,-0.007370811729870197,0.0476,8,0.1388449005343157,6.265000000000001,0.8414,12.683
0,0.005609329927276641,0.022199999999999998,9,0.1149838040127442,3.8410000000000006,0.6156,15.684
2,0.024374637455342754,0.030299999999999994,7,0.11378112701788388,3.523000000000001,0.5132,8.437
3,-0.008649730375071885,0.030099999999999988,6,0.13516705929003892,2.015,0.6523,6.898
0,0.011798661185738676,0.0398,9,0.12221328735477617,1.097,0.2497,13.566
0,0.0061101009245549814,0.028000000000000025,9,0.12359802795398804,1.4929999999999994,0.3434,13.561
0,0.009362383939104657,-0.007800000000000001,9,0.10781953642504337,1.5539999999999998,0.6077,10.661
0,0.03077132011074435,0.007799999999999974,9,0.14177716723772515,0.5070000000000001,0.6776,6.917
1,0.022723719512977275,-0.032899999999999985,8,0.10938871052249383,4.152,0.4505,9.795
0,0.011007530879411365,-0.004699999999999982,9,0.12502231630209185,2.4070000000000005,0.418,9.519
0,0.013394676483637541,0.033399999999999985,9,0.21334511289203167,1.628,0.7896,4.538
4,0.007913374717492955,0.052799999999999986,5,0.11720376641035318,3.157,0.5045,10.191
5,0.005554577959980475,0.04719999999999999,4,0.11247184431516127,2.839,0.3932,10.187
0,0.003487129968835073,0.1077,5,0.13796338830707763,-0.681,,10.824
2,0.00555844984497797,0.040700000000000014,7,0.12143505529530305,1.6510000000000002,0.4531,9.925
0,0.009755756228218115,-0.02629999999999999,9,0.11360046474885746,3.757,0.4326,10.406
0,0.002364006510768485,0.065,9,0.20378468606062344,6.913,0.435,2.037
3,-0.0032267991725771494,-0.021999999999999992,5,0.1351758001888922,1.8509999999999995,0.5917,11.32
2,-0.005003468828309349,-0.0305,5,0.13307825033295584,0.488,0.7821,11.333
2,-0.0027273398372199553,-0.027600000000000013,6,0.1345508906841929,0.8570000000000002,0.7462,11.01
3,-0.003279989935633998,-0.02730000000000002,6,0.13736095796404643,2.414,0.5309,10.981
3,0.0016031642583643202,-0.014999999999999986,6,0.132551314866518,2.135,0.4565,10.708
0,0.003994448935943071,0.021600000000000008,9,0.12009407689050905,2.2990000000000004,0.5707,6.111
0,0.004259063283373651,0.02150000000000002,9,0.1198861032008371,1.916,0.5763,6.112
0,0.0651743187518517,-0.003799999999999998,9,0.14149783715168945,2.559,0.5267,5.33
1,0.012088297175076965,0.042800000000000005,8,0.11935186790641934,2.3550000000000004,0.5113,6.095
1,-0.002613626611586345,0.006500000000000006,8,0.13109680316393962,2.919,0.3734,12.018
0,0.007863374340884743,0.037000000000000005,9,0.23084792948816968,3.863,0.4096,3.468
0,-0.002546267793848783,-0.0010999999999999899,9,0.15623614888717788,0.8479999999999999,0.9014,6.597
1,-0.005845315271529178,0.016999999999999987,8,0.14949092569732905,11.164,0.6519,6.921
3,0.010244682391887833,0.0393,6,0.12372036641472745,2.722,0.6248,19.102
1,0.00913911464997852,0.01369999999999999,8,0.12662562331226937,1.436,0.7493,6.437
1,0.00038843131141416687,0.00940000000000002,8,0.12705236293417724,3.383,0.3003,7.32
2,-0.016901882989185657,-0.021699999999999997,6,0.13449474178975845,1.5470000000000002,0.5059,11.048
0,-0.0011211446464025054,0.07640000000000001,9,0.2059312559951745,6.094,0.4681,2.0
0,0.05041143625908842,0.0067000000000000115,9,0.18738899708567522,1.123,0.6992,1.792
1,0.037812062974901334,0.011699999999999988,8,0.19751804555325472,1.805,0.6428,1.771
0,0.008259991847696754,0.0063,9,0.11873248958728926,7.732,0.5163,14.681
0,0.005445603533128535,0.0009000000000000119,9,0.1195254274221384,4.042999999999999,0.592,14.626
0,0.013434372129439542,0.015399999999999997,9,0.1727566201772417,4.257,0.1625,5.808
0,0.008523328921676676,0.01730000000000001,9,0.17747625717362048,6.776000000000001,0.1461,5.726
0,0.007871306299707309,0.009000000000000008,9,0.18723336619593925,3.636,0.2967,4.655
0,0.01697748945006311,0.022400000000000003,9,0.21555807700925253,0.8949999999999996,0.7772,3.664
0,0.008018501307813813,0.02400000000000002,9,0.21411889773690232,2.893,0.3642,3.65
2,-0.006597617516945875,0.032899999999999985,7,0.1348144242914014,1.5060000000000002,0.6451,16.093
1,-0.008911554852086223,0.03799999999999998,8,0.13682151471691237,2.694,0.6826,15.855
0,0.010907475314348436,0.04479999999999998,9,0.11566302492941785,4.538,0.4875,14.923
1,-9.320281328697999e-5,0.022900000000000004,7,0.1316829807409152,2.917,0.6399,16.284
2,-0.0035478484181460934,0.019299999999999984,6,0.13451740330485223,3.406,0.6421,16.571
0,-0.002418239258133184,0.03820000000000001,8,0.12095675125462911,2.545,0.4713,7.162
1,0.00038607999263715054,0.015399999999999997,8,0.12041326155250569,3.167,0.4308,6.725
1,-0.0016668978978389426,0.03109999999999999,7,0.11938295384390246,0.1440000000000001,0.5355,6.576
0,-2.5089813048065346e-5,0.029899999999999982,8,0.11913013909954813,0.9779999999999998,0.3564,6.494
1,0.0016513736514871535,0.019000000000000017,8,0.11949449877304331,0.912,0.3474,6.353
8,0.04120247402082175,0.0553,1,0.09842008392484955,1.018,0.7697,19.528
8,0.03973974831132296,0.06609999999999999,1,0.09644967562717366,3.048,0.6321,19.48
0,0.003602140890643174,0.032200000000000006,9,0.22966776266285824,7.162000000000001,0.4928,3.486
0,-0.006140847110308573,0.010899999999999993,9,0.21096766810823192,2.569,0.5039,3.194
1,0.006340983246850451,0.022399999999999975,8,0.1312487947740207,1.9200000000000004,0.5248,10.43
0,0.013046040719137925,0.009199999999999986,9,0.12804325260618363,-0.476,0.5326,7.3
0,0.03576157837827568,0.0039000000000000146,9,0.13500391644437465,0.4599999999999999,0.5637,7.145
0,0.025371927835254965,0.0068000000000000005,9,0.14367787069160487,1.4539999999999995,0.5825,6.895
0,-0.0019134603236084236,0.03770000000000001,9,0.2253213431432779,2.388,0.4093,3.308
1,-0.009045191435307132,0.031,8,0.1440616165377339,4.188000000000001,0.8992,12.328
0,0.009975353895144368,0.00789999999999999,9,0.1186047660333269,7.609999999999999,0.56,14.628
0,0.008418398184223144,-0.002700000000000008,9,0.11849578378330132,4.376,0.7434,14.61
0,0.008544753765260732,0.0030000000000000027,9,0.11892552644320253,4.586,0.6453,14.566
0,0.015357082325155508,0.05609999999999998,9,0.14799288009626504,4.267,0.3771,7.843
1,-0.005018319326924314,0.03929999999999999,8,0.14270312720399572,2.638,0.9174,12.503
0,0.06427480186180048,0.0625,9,0.14653128683093128,2.061,0.8598,4.588
1,0.002648138781035786,0.010300000000000004,8,0.13820850156565334,2.2790000000000004,0.6671,7.702
0,0.0007149599862013578,0.0688,9,0.20404218503588378,6.457000000000001,0.3716,2.004
0,-0.011459276499440674,0.005299999999999999,9,0.14036278947902786,0.9779999999999998,0.6498,17.935
0,-0.005459513382466086,0.01479999999999998,9,0.13633226710328783,0.806,0.6966,18.187
3,-0.004326089711396253,0.024599999999999983,6,0.1344916311751231,4.839,0.5939,16.645
2,-0.008505196712387808,0.010199999999999987,7,0.1358754807141962,4.517,0.4494,13.527
0,-0.0003025400137992851,0.030099999999999988,9,0.2325494776200483,7.829999999999999,0.4467,3.37
0,-0.0016225277704117191,0.004899999999999988,9,0.13810026478121729,8.201,0.6102,7.172
0,-0.0022810293289180494,0.0020999999999999908,9,0.13876654951693027,7.818,0.6114,7.202
0,-0.006388064014200473,0.0012999999999999956,9,0.14251524108004404,9.055,0.6548,7.089
0,-0.0039785732292969556,0.0007000000000000062,9,0.1403850212699081,8.805,0.6019,7.039
0,-0.0031058768070359732,0.0006000000000000172,9,0.1393804326940107,8.626,0.6235,7.099
0,-0.00425288824635231,0.0020000000000000018,9,0.14036373566386226,9.5,0.6406,7.139
0,-0.002892451125327211,0.00410000000000002,9,0.13853739269946938,9.19,0.6647,7.205
0,-0.003210187155434724,0.002700000000000008,9,0.1391101498352719,8.325999999999999,0.5882,7.163
1,-0.015883397193674875,0.008500000000000008,8,0.1513846145989992,10.012,0.5931,7.045
0,0.002784480721196053,0.0031000000000000194,9,0.1408697716899869,10.146,0.6705,7.099
0,-0.0026600612708333193,0.0014000000000000123,9,0.1385532602822027,8.407,0.5769,7.187
0,-0.01336403037265782,0.01780000000000001,9,0.2615053523867388,7.330000000000001,0.2839,1.224
0,-0.0027377306227482356,-0.006099999999999994,9,0.13575733819448474,3.059,0.3423,5.043
3,-0.010439530795619018,0.0383,6,0.16609788969794395,1.774,0.6031,3.466
1,0.03573129592536442,-0.0010000000000000009,8,0.16756224660390762,1.2559999999999998,0.851,3.429
0,0.010354000232890376,0.032799999999999996,9,0.15314430672628673,1.158,0.6216,6.897
0,-0.0013744035720630737,0.010699999999999987,9,0.12137776316401433,3.235,0.3699,6.425
0,-0.011879280256082633,0.009399999999999992,9,0.12454694256726496,0.6679999999999997,0.4485,8.184
0,0.014762026979486503,0.04189999999999999,9,0.1296258084246717,8.312000000000001,0.573,5.628
0,0.04581309917348472,0.06290000000000001,9,0.12925810834524795,8.318000000000001,0.569,5.64
0,0.02214898854961056,0.0374,9,0.12547337227222932,6.079,0.4738,5.683
-1,-0.0032509340883135757,-0.0015000000000000013,9,0.12793613528428066,2.1670000000000003,0.6425,4.85
0,0.018449875191711873,0.05940000000000001,9,0.21564767673409127,2.5579999999999994,0.7139,2.287
0,0.0005202209864822588,-0.02889999999999998,9,0.12179917140512711,-0.5689999999999997,0.7508,7.21
2,0.008242557501191683,-0.021800000000000014,7,0.11528296370416435,-0.4030000000000002,0.4418,6.809
0,-0.0006548779798391802,0.006499999999999978,9,0.12211901531795731,-0.137,0.5251,6.551
0,-0.0011533987154119518,0.012700000000000017,9,0.12170423361838127,2.7250000000000005,0.4781,6.393
0,0.0005324607161406592,0.036500000000000005,9,0.2300599223927481,5.036999999999999,0.4192,1.183
0,-0.025474952757477826,0.03589999999999999,9,0.22024905820942062,4.383,0.5988,3.259
1,0.0020096911866609446,-0.008500000000000008,8,0.12823421480885755,1.85,0.8568,16.731
2,0.0046462710060132945,-0.010700000000000015,7,0.1246369823403045,3.044,0.6712,16.826
0,-0.005995873650221695,0.02100000000000002,8,0.13476805881942247,1.025,0.4762,9.561
2,0.0019701707545181496,-0.016100000000000003,7,0.12272412242992084,4.743,0.3941,9.456
0,0.009253541850231264,-0.022999999999999993,9,0.12487292992059958,7.008,0.0576,8.993
0,0.009971190907066718,0.02679999999999999,9,0.2120160498350307,3.158,0.4976,2.817
3,0.0172902287582362,0.018000000000000016,6,0.11268424523433178,5.172000000000001,0.4942,16.926
0,-0.014437613340259448,0.02049999999999999,8,0.1432889260438063,1.1380000000000003,0.594,17.849
0,-0.009789820660372206,-0.009599999999999997,8,0.14276080974713468,1.6330000000000005,0.5531,17.676
3,0.0009528391027307515,-0.017600000000000005,5,0.1385777149045129,3.4250000000000003,0.4672,17.355
2,0.02245098962933538,0.004799999999999999,6,0.10950369769048714,0.1270000000000002,0.6459,10.488
0,-0.002264634549715802,0.007700000000000012,9,0.12087059341382358,-0.9620000000000002,0.7007,7.367
0,0.0029104863326875896,0.049100000000000005,9,0.14418394145303126,5.215999999999999,0.2015,5.269
0,0.002143573872684129,0.0665,8,0.13856175070354762,1.0659999999999998,0.8288,12.012
0,0.008047946871286044,0.04830000000000001,9,0.14147022745760607,2.949,0.2343,8.248
1,-0.0016439629387962756,-0.005199999999999982,8,0.12060241653698059,0.1180000000000003,0.7591,7.471
1,0.003693697430617135,-0.0015999999999999903,8,0.11912491884426077,0.5369999999999999,0.6618,7.37
2,-0.011298100234126973,0.054000000000000006,7,0.13594185739856895,4.675,0.3003,9.774
4,0.022003235737602836,-0.005400000000000016,5,0.10263008363395966,2.818,0.3755,8.929
0,0.05686870668232544,0.004599999999999993,9,0.14631938903799538,2.703,0.5967,6.372
0,-0.011860851494312763,0.017100000000000004,9,0.26147987085418467,4.744,0.0636,1.366
0,-0.0073283872050537435,0.011700000000000016,9,0.2611043830744368,2.406,0.3247,1.314
1,-0.003665089500695551,-0.026900000000000007,8,0.13072056661950057,2.788,0.5126,10.012
0,0.005715438005074874,0.010099999999999998,9,0.13175233319307314,1.489,0.4475,11.614
0,0.0007578422432974741,0.016199999999999992,9,0.13329075731051046,2.0740000000000003,0.3613,11.713
0,0.00012870258421793235,0.011999999999999983,9,0.13364752638746924,2.884,0.2979,11.308
2,-0.005771477365977384,-0.019099999999999992,5,0.11937625219325802,-1.5460000000000005,,10.17
0,0.01748357054647845,0.014899999999999997,9,0.20455007006195755,2.495,0.2068,4.227
0,0.008160114630705567,0.01830000000000001,9,0.20355527714592284,0.935,0.1944,4.16
0,0.01433173387443254,0.006900000000000017,9,0.18165291434686587,0.927,0.7044,5.522
0,0.01618841021031625,-0.006099999999999994,9,0.16155336093098308,1.6840000000000002,0.6322,6.316
0,0.017789804341907106,-0.011399999999999993,9,0.16072577334411753,0.2960000000000002,0.7872,6.298
2,-0.02400114733183234,0.03469999999999998,6,0.15132873737458982,0.1709999999999998,0.6431,10.936
1,0.006891986889686119,-0.058099999999999985,8,0.12765390435791193,-0.165,0.1744,6.832
6,0.01297874362381371,0.016100000000000003,3,0.12330539996532211,0.546,0.3116,6.497
6,0.006424176376302465,0.006500000000000006,3,0.12415157337213842,-0.008,0.4787,6.777
4,0.01773847707121244,0.018700000000000022,5,0.12391774939636345,1.388,0.2668,6.806
4,0.0227740022425178,0.003899999999999987,5,0.12016268933008203,1.6989999999999998,0.367,6.504
1,0.02263050497175728,-0.05429999999999999,8,0.12789251761952464,1.178,0.5133,6.817
0,0.040769105439063674,0.0012000000000000066,9,0.1273786483197968,4.448,0.6992,7.466
