,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,clust,max_distance,quant
1417,est_4_63,63,Juan Bravo - Alcántara,Calle de Juan Bravo 69,40.43241,-3.6749,,http://www.crtm.es,2.0,est_4_63,,0.0,3311,0.0,1
1418,846,846,Arroyo Fontarrón 245,,40.39688,-3.64384,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=846&Estado=1&panel=6,,846,,,3312,0.0,1
1419,est_4_95,95,Camino Viejo de Leganés,Calle del Camino Viejo de Leganés 1,40.39353,-3.7237,,http://www.crtm.es,2.0,est_4_95,,0.0,3313,0.0,1
1420,4586,4586,Cordel De Pavones,,40.39623,-3.62008,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4586&Estado=1&panel=6,,4586,,,3314,0.0,1
1421,1790,1790,Alcocer - Villaverde Cruce,,40.3512,-3.69461,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1790&Estado=1&panel=6,,1790,,,3315,0.0,1
1422,est_4_83,83,Pza. Marqués de Salamanca,Plaza del Marqués de Salamanca 10,40.43277,-3.6823,,http://www.crtm.es,2.0,est_4_83,,0.0,3316,0.0,1
1423,4675,4675,Santa Engracia - Caracas,,40.43076,-3.69671,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4675&Estado=1&panel=6,,4675,,,3317,0.0,1
1424,162,162,Puerta De Alcalá - Retiro,,40.41965,-3.68826,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=162&Estado=1&panel=6,,162,,,3318,0.0,1
1425,10777,10777,Paseo Jesuitas - Agila,,40.40769,-3.73524,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=10777&Estado=1&panel=6,,10777,,,3319,0.0,1
1426,2316,2316,Virgen Del Puerto - Ruy González,,40.40882,-3.72107,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2316&Estado=1&panel=6,,2316,,,3320,0.0,1
1427,1704,1704,José Fentanes - Mártires Maristas,,40.46122,-3.72493,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1704&Estado=1&panel=6,,1704,,,3321,0.0,1
1428,3923,3923,Avenida Manzanares,,40.39933,-3.71913,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3923&Estado=1&panel=6,,3923,,,3322,0.0,1
1429,est_4_103,103,Camino de Campamento s/n,Ctra del Zoo SN,40.40331,-3.76103,,http://www.crtm.es,2.0,est_4_103,,0.0,3323,0.0,1
1430,est_4_267,267,Avda. Córdoba impares,Avda de Córdoba 21,40.38389,-3.69837,,http://www.crtm.es,2.0,est_4_267,,0.0,3325,0.0,1
1431,est_4_267,267,Avda. Córdoba pares,Avda de Córdoba SN,40.38389,-3.69837,,http://www.crtm.es,2.0,est_4_267,,0.0,3326,0.0,1
1432,1938,1938,San Antonio De Padua,,40.38592,-3.70135,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1938&Estado=1&panel=6,,1938,,,3329,0.0,1
1433,2374,2374,Avenida De La Guindalera,,40.44134,-3.66397,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2374&Estado=1&panel=6,,2374,,,3330,0.0,1
1434,184,184,Avenida Del Valle,,40.4436,-3.71508,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=184&Estado=1&panel=6,,184,,,3331,0.0,1
1435,72,72,Cibeles - Casa De América,,40.42031,-3.69214,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=72&Estado=1&panel=6,,72,,,3332,0.0,1
1436,est_90_21,1,Intercambiador Superficie,Paseo de la Castellana 191 B,40.46722,-3.68952,,http://www.crtm.es,2.0,est_90_21,,0.0,3333,0.0,1
1437,10796,10796,María Del Carmen - Campillo,,40.40708,-3.73247,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=10796&Estado=1&panel=6,,10796,,,3334,0.0,1
1438,3256,3256,Oña - Hospital,,40.48916,-3.6676,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3256&Estado=1&panel=6,,3256,,,3335,0.0,1
1439,est_4_323,323,Avenida de Guadalajara,Avda de Guadalajara 2,40.41767,-3.62301,,http://www.crtm.es,2.0,est_4_323,,0.0,3336,0.0,1
1440,802,802,Vidauba - Rodrigo De Arana,,40.38134,-3.76281,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=802&Estado=1&panel=6,,802,,,3337,0.0,1
1441,2507,2507,Santa María Magdalena,,40.46125,-3.67001,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2507&Estado=1&panel=6,,2507,,,3338,0.0,1
1442,4639,4639,Avenida De Jaca,,40.44917,-3.61129,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4639&Estado=1&panel=6,,4639,,,3339,0.0,1
1443,1488,1488,Castellana - Marqués Torrelaguna,,40.47326,-3.68679,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1488&Estado=1&panel=6,,1488,,,3340,0.0,1
1444,est_4_25,25,Avenida de la Democracia,Avda de la Democracia 1,40.3831,-3.62508,,http://www.crtm.es,2.0,est_4_25,,0.0,3341,0.0,1
1445,1340,1340,Carretera De El Pardo,,40.45242,-3.73931,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1340&Estado=1&panel=6,,1340,,,3342,0.0,1
1446,5268,5268,Capitan Blanco Argibay - Mundillo,,40.46501,-3.69695,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5268&Estado=1&panel=6,,5268,,,3343,0.0,1
1447,4732,4732,Juanita Cruz - María De Maeztu,,40.4959,-3.7222,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4732&Estado=1&panel=6,,4732,,,3344,0.0,1
1448,est_4_93,93,Ascensor exterior RENFE,Plaza de Ortega y Munilla SN,40.40157,-3.71285,,http://www.crtm.es,2.0,est_4_93,,0.0,3345,0.0,1
1449,4137,4137,Princesa - Centro Comercial,,40.42961,-3.71465,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4137&Estado=1&panel=6,,4137,,,3346,0.0,1
1450,est_4_272,272,Avda. Andalucía pares,Avda de Andalucía SN,40.34112,-3.69249,,http://www.crtm.es,2.0,est_4_272,,0.0,3347,0.0,1
1451,3110,3110,Josefa Valcárcel - Juan Rizi,,40.44835,-3.63786,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3110&Estado=1&panel=6,,3110,,,3348,0.0,1
1452,51058,51058,Francisco Umbral - Cambados,,40.47889,-3.62558,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51058&Estado=1&panel=6,,51058,,,3349,0.0,1
1453,826,826,Vinateros - Centro Comercial,,40.41065,-3.66015,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=826&Estado=1&panel=6,,826,,,3350,0.0,1
1454,3201,3201,Legazpi - Paseo Del Molino,,40.39076,-3.69449,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3201&Estado=1&panel=6,,3201,,,3351,0.0,1
1455,4653,4653,Junta Municipal Carabanchel,,40.37973,-3.74178,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4653&Estado=1&panel=6,,4653,,,3352,0.0,1
1456,51070,51070,Canarias - Rafael De Riego,,40.40194,-3.69258,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51070&Estado=1&panel=6,,51070,,,3353,0.0,1
1457,10790,10790,Jaraíz De La Vera - Higueras,,40.40702,-3.74399,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=10790&Estado=1&panel=6,,10790,,,3354,0.0,1
1458,3119,3119,Marquesado De Santa Marta,,40.44774,-3.62239,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3119&Estado=1&panel=6,,3119,,,3355,0.0,1
1459,2871,2871,Hospital 12 Octubre - Maternidad,,40.37519,-3.69918,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2871&Estado=1&panel=6,,2871,,,3356,0.0,1
1460,5331,5331,Avenida De Cantabria,,40.45325,-3.58794,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5331&Estado=1&panel=6,,5331,,,3357,0.0,1
1461,2528,2528,San Claudio - Fernández Hijicos,,40.39103,-3.63629,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2528&Estado=1&panel=6,,2528,,,3358,0.0,1
1462,50043,50043,Av. Burgos - Nudo Manoteras,,40.48751,-3.67329,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=50043&Estado=1&panel=6,,50043,,,3359,0.0,1
1463,3207,3207,Puerto De La Cruz Verde,,40.38566,-3.68614,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3207&Estado=1&panel=6,,3207,,,3360,0.0,1
1464,5803,5803,Sorolla - Avenida De Asturias,,40.47097,-3.69666,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5803&Estado=1&panel=6,,5803,,,3361,0.0,1
1465,3657,3657,Parque Plata Y Castañar,,40.35028,-3.71781,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3657&Estado=1&panel=6,,3657,,,3362,0.0,1
1466,est_4_226,226,Ramon y Cajal,Calle  Ferrocarril SN,40.30989,-3.73394,,http://www.crtm.es,2.0,est_4_226,,0.0,3363,0.0,1
1467,1324,1324,Barrio De La Concepción,,40.43805,-3.65113,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1324&Estado=1&panel=6,,1324,,,3364,0.0,1
1468,2841,2841,Avenida Orcasur - Graena,,40.36978,-3.6996,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2841&Estado=1&panel=6,,2841,,,3365,0.0,1
1469,1530,1530,Bravo Murillo - Plaza Castilla,,40.46581,-3.69064,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1530&Estado=1&panel=6,,1530,,,3366,0.0,1
1470,11760,11760,Avenida Arcentales - Iliada,,40.43486,-3.61131,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=11760&Estado=1&panel=6,,11760,,,3367,0.0,1
1471,5780,5780,Pinar De San José,,40.36403,-3.77707,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5780&Estado=1&panel=6,,5780,,,3368,0.0,1
1472,867,867,Colonia Manzanares,,40.4311,-3.73496,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=867&Estado=1&panel=6,,867,,,3369,0.0,1
1473,3464,3464,Polígono Industrial La Resina,,40.3322,-3.70104,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3464&Estado=1&panel=6,,3464,,,3370,0.0,1
1474,966,966,Marqués De Corbera - Avenida De Daroca,,40.42833,-3.64888,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=966&Estado=1&panel=6,,966,,,3371,0.0,1
1475,est_4_293,293,Avda. Ensanche de Vallecas,Avda del Ensanche de Vallecas 16,40.37029,-3.61346,,http://www.crtm.es,2.0,est_4_293,,0.0,3372,0.0,1
1476,4539,4539,Mediterráneo - Conde De Casal,,40.40681,-3.66861,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4539&Estado=1&panel=6,,4539,,,3373,0.0,1
1477,1085,1085,Avenida De Daroca - Arriaga,,40.42377,-3.63999,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1085&Estado=1&panel=6,,1085,,,3374,0.0,1
1478,51111,51111,Vicente Camarón - Huerta Castañeda,,40.40622,-3.74162,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51111&Estado=1&panel=6,,51111,,,3375,0.0,1
1479,est_90_21,21,Intercambiador de Plaza de Castilla,Paseo de la Castellana 189,40.46722,-3.68952,A,http://www.crtm.es,1.0,est_90_21,Europe/Madrid,0.0,3376,0.0,1
1480,est_4_43,43,Plaza de Legazpi esquina Bolivar,Plaza de Legazpi 2,40.39328,-3.69493,,http://www.crtm.es,2.0,est_4_43,,0.0,3377,0.0,1
1481,3625,3625,Santuario Valverde - Monasterio Silos,,40.5042,-3.70907,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3625&Estado=1&panel=6,,3625,,,3382,0.0,1
1482,51010,51010,Monasterio Paular - Monasterio Silos,,40.5001,-3.71177,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51010&Estado=1&panel=6,,51010,,,3383,0.0,1
1483,2970,2970,Monasterio Silos - Avenida Montecarmelo,,40.50345,-3.69877,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2970&Estado=1&panel=6,,2970,,,3384,0.0,1
1484,3628,3628,Monasterio Escorial - Montesclaros,,40.50436,-3.7024,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3628&Estado=1&panel=6,,3628,,,3385,0.0,1
1485,3627,3627,Monasterio Escorial - Monasterio Huelgas,,40.50464,-3.70643,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3627&Estado=1&panel=6,,3627,,,3387,0.0,1
1486,2968,2968,Monasterio Silos - Monasterio Montesclaros,,40.50325,-3.70239,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2968&Estado=1&panel=6,,2968,,,3388,0.0,1
1487,3626,3626,Monasterio Escorial - Avenida Montecarmelo,,40.50451,-3.69917,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3626&Estado=1&panel=6,,3626,,,3389,0.0,1
1488,51035,51035,Monasterio De Silos - Santuario De Valverde,,40.50361,-3.7093,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51035&Estado=1&panel=6,,51035,,,3390,0.0,1
1489,5543,5543,Afueras A Valverde - Bella Altisidora,,40.49825,-3.69224,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5543&Estado=1&panel=6,,5543,,,3395,0.0,1
1490,399,399,Federico Mompou - Isabel Colbrand,,40.51077,-3.67918,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=399&Estado=1&panel=6,,399,,,3396,0.0,1
1491,3594,3594,Avenida De Burgos - Yuca,,40.47765,-3.67537,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3594&Estado=1&panel=6,,3594,,,3397,0.0,1
1492,2623,2623,Mediterráneo - Castrillo De Aza (renfe),,40.38569,-3.60657,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2623&Estado=1&panel=6,,2623,,,3398,0.0,1
1493,2474,2474,Martínez Izquierdo - Francisco Silvela,,40.43274,-3.67109,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2474&Estado=1&panel=6,,2474,,,3399,0.0,1
1494,2132,2132,Paseo De La Habana - Hermanos Pinzón,,40.44887,-3.68909,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2132&Estado=1&panel=6,,2132,,,3400,0.0,1
1495,2359,2359,Ronda De Segovia - Puerta De Toledo,,40.40736,-3.71302,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2359&Estado=1&panel=6,,2359,,,3401,0.0,1
1496,4812,4812,Mercamadrid,,40.35898,-3.66871,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4812&Estado=1&panel=6,,4812,,,3402,0.0,1
1497,1346,1346,Centro De Estudios Europe,,40.47188,-3.75121,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1346&Estado=1&panel=6,,1346,,,3403,0.0,1
1498,est_90_13,111,Ascensor exterior intercambiador,Calle del Ombu 20,40.39538,-3.67819,,http://www.crtm.es,2.0,est_90_13,,0.0,3404,0.0,1
1499,619,619,Centro Servicios Sociales Gallur,,40.39811,-3.74015,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=619&Estado=1&panel=6,,619,,,3405,0.0,1
1500,4894,4894,Ribera Del Loira - Cámara De Comercio,,40.46627,-3.62452,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4894&Estado=1&panel=6,,4894,,,3406,0.0,1
1501,4308,4308,Puente De San Fernando,,40.459,-3.74831,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4308&Estado=1&panel=6,,4308,,,3407,0.0,1
1502,1287,1287,Avenida De América - Conde De Orgaz,,40.44929,-3.64042,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1287&Estado=1&panel=6,,1287,,,3408,0.0,1
1503,5965,5965,San Claudio - Rafael Fernández Hijicos,,40.39122,-3.63613,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5965&Estado=1&panel=6,,5965,,,3409,0.0,1
1504,1713,1713,Doctor Castroviejo - Avenida De Miraflores,,40.47245,-3.73333,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1713&Estado=1&panel=6,,1713,,,3410,0.0,1
1505,3266,3266,Avenida Burgos - Avenida San Luis,,40.4811,-3.67597,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3266&Estado=1&panel=6,,3266,,,3411,0.0,1
1506,3061,3061,Camino Viejo Leganés - Alejandro Sánchez,,40.39054,-3.72527,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3061&Estado=1&panel=6,,3061,,,3412,0.0,1
1507,2207,2207,Avenida De Las Glorietas,,40.3732,-3.65895,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2207&Estado=1&panel=6,,2207,,,3413,0.0,1
1508,5350,5350,Cementerio Sur - Entrada Principal,,40.36811,-3.72179,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5350&Estado=1&panel=6,,5350,,,3414,0.0,1
1509,5974,5974,Glorieta De Antonio Bonet,,40.49758,-3.62376,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5974&Estado=1&panel=6,,5974,,,3415,0.0,1
1510,5688,5688,Castillo De Uclés - Hermanos García Noblejas,,40.42645,-3.62879,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5688&Estado=1&panel=6,,5688,,,3416,0.0,1
1511,1397,1397,Santa Engracia - Bretón De Los Herreros,,40.43952,-3.70053,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1397&Estado=1&panel=6,,1397,,,3417,0.0,1
1512,5317,5317,Josefa Valcárcel - Gutiérrez Canales,,40.4495,-3.61534,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5317&Estado=1&panel=6,,5317,,,3418,0.0,1
1513,est_4_305,305,Ascensor Exterior,Calle  San José 44,40.35789,-3.77783,,http://www.crtm.es,2.0,est_4_305,,0.0,3419,0.0,1
1514,4353,4353,Indalecio Prieto - Camino Viejo Vicálvaro,,40.40528,-3.61932,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4353&Estado=1&panel=6,,4353,,,3420,0.0,1
1515,est_90_4,64,Ascensor exterior intercambiador,Avda de América 3,40.43781,-3.6772,,http://www.crtm.es,2.0,est_90_4,,0.0,3421,0.0,1
1516,2543,2543,Plaza Elíptica - Santa María De La Cabeza,,40.38564,-3.71692,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2543&Estado=1&panel=6,,2543,,,3422,0.0,1
1517,est_4_279,279,Avda. Bruselas,Avda de la Ermita 5,40.53199,-3.63548,,http://www.crtm.es,2.0,est_4_279,,0.0,3423,0.0,1
1518,5162,5162,Pinar De San José - Hospitalidad,,40.36054,-3.77053,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5162&Estado=1&panel=6,,5162,,,3424,0.0,1
1519,5729,5729,Rosalía De Castro - Ramón Gómez De La Serna,,40.48357,-3.72995,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5729&Estado=1&panel=6,,5729,,,3425,0.0,1
1520,217,217,Arturo Soria - Gran Vía De Hortaleza,,40.46107,-3.66224,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=217&Estado=1&panel=6,,217,,,3426,0.0,1
1521,est_4_221,221,Ascensor no acceso independiente,Calle de la Estación SN,40.28267,-3.79985,,http://www.crtm.es,2.0,est_4_221,,0.0,3427,0.0,1
1522,51085,51085,Castellana - Raimundo Fernández Villaverde,,40.44669,-3.69174,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51085&Estado=1&panel=6,,51085,,,3428,0.0,1
1523,19224,19224,Vía Lusitana - Intercambiador Plaza Elíptica,,40.38453,-3.71865,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=19224&Estado=1&panel=6,,19224,,,3429,0.0,1
1524,est_4_211,211,Avda. Móstoles-Navalcarnero,Paseo de Extremadura 13,40.35055,-3.83185,,http://www.crtm.es,2.0,est_4_211,,0.0,3430,0.0,1
1525,est_90_34,159,AEROPUERTO T1-T2-T3,Avda de la Hispanidad SN,40.46864,-3.56965,A,http://www.crtm.es,0.0,est_90_34,,2.0,3431,0.0,1
1526,4300,4300,Políticas Y Sociología,,40.43094,-3.79082,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4300&Estado=1&panel=6,,4300,,,3432,0.0,1
1527,5343,5343,Lola Flores - Padre Poveda,,40.44509,-3.54312,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5343&Estado=1&panel=6,,5343,,,3433,0.0,1
1528,51002,51002,Ctra Acceso Estación O`donnell - Pirra,,40.44601,-3.59337,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51002&Estado=1&panel=6,,51002,,,3434,0.0,1
1529,2246,2246,San Francisco El Grande - Plaza De Los Carros,,40.41137,-3.71177,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2246&Estado=1&panel=6,,2246,,,3435,0.0,1
1530,est_4_183,183,Pº Ferrocarril,Paseo  Ferrocarril 9,40.3674,-3.54841,,http://www.crtm.es,2.0,est_4_183,,0.0,3436,0.0,1
1531,6257,6257,El Plantío,,40.47492,-3.83657,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=6257&Estado=1&panel=6,,6257,,,3437,0.0,1
1532,5299,5299,Mario Moreno Cantinflas - Victoria Kent,,40.40152,-3.56362,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5299&Estado=1&panel=6,,5299,,,3438,0.0,1
1533,51003,51003,Miguel Delibes - Mario Moreno Cantinflas,,40.40507,-3.56039,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51003&Estado=1&panel=6,,51003,,,3439,0.0,1
1534,50007,50007,Concejal V. Granizo - Victoria Kent,,40.40161,-3.56102,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=50007&Estado=1&panel=6,,50007,,,3442,0.0,1
1535,51007,51007,Ferenc Puskas - Pilar Bellosillo,,40.39769,-3.54685,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51007&Estado=1&panel=6,,51007,,,3443,0.0,1
1536,5313,5313,Alcalde Andrés Madrid Dávila - Casa Tilly,,40.40107,-3.54859,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5313&Estado=1&panel=6,,5313,,,3444,0.0,1
1537,est_4_105,105,Nuestra Señora de Valvanera - via Carpetana - Ateca,Calle  Vía Carpetana 139,40.39277,-3.74134,,http://www.crtm.es,2.0,est_4_105,,0.0,3445,0.0,1
1538,51006,51006,Alcalde Andrés Madrid Dávila - Pilar Bellosillo,,40.39826,-3.54856,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51006&Estado=1&panel=6,,51006,,,3446,0.0,1
1539,6229,6229,Avenida De La Victoria - Avenida De La Estación,,40.47505,-3.83647,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=6229&Estado=1&panel=6,,6229,,,3447,0.0,1
1540,909,909,Avenida De La Aviación - Avenida De Las Águilas,,40.3808,-3.78563,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=909&Estado=1&panel=6,,909,,,3448,0.0,1
1541,par_4_186,186,ARGANDA DEL REY,Paseo de la Estación 37,40.30367,-3.44752,B3,http://www.crtm.es,0.0,par_4_186,Europe/Madrid,2.0,1,0.0,2
1542,par_4_186,186,ARGANDA DEL REY,Paseo de la Estación 37,40.30367,-3.44752,B3,http://www.crtm.es,1.0,par_4_186,Europe/Madrid,2.0,1,0.0,2
1543,5130,5130,Monasterio De Arlanza - Nuestra Señora De Valverde,,40.5073,-3.68606,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5130&Estado=1&panel=6,,5130,,,3,41.7885724813448,2
1544,5130,5166,Monasterio De Arlanza - Nuestra Señora De Valverde,,40.5073,-3.68606,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5166&Estado=1&panel=6,,5130,,,3,41.7885724813448,2
1545,6327,6327,Paseo De El Pardo 20,,40.52262,-3.77875,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=6327&Estado=1&panel=6,,6327,,,4,19.490035635224338,2
1546,6327,6321,Paseo De El Pardo 43,,40.52262,-3.77875,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=6321&Estado=1&panel=6,,6327,,,4,19.490035635224338,2
1547,est_4_185,185,LA POVEDA,Parcela   9017 Polígono 1 S/N,40.31884,-3.47782,B3,http://www.crtm.es,1.0,est_4_185,Europe/Madrid,2.0,6,0.0,2
1548,est_4_185,185,LA POVEDA,Parcela   9017 Polígono 1 S/N,40.31884,-3.47782,B3,http://www.crtm.es,0.0,est_4_185,Europe/Madrid,2.0,6,0.0,2
1549,par_4_184,184,RIVAS VACIAMADRID,Calle   Areneros 6,40.32837,-3.5206,B2,http://www.crtm.es,0.0,par_4_184,Europe/Madrid,2.0,8,0.0,2
1550,par_4_184,184,RIVAS VACIAMADRID,Calle   Areneros 6,40.32837,-3.5206,B2,http://www.crtm.es,1.0,par_4_184,Europe/Madrid,2.0,8,0.0,2
1551,est_4_183,183,RIVAS URBANIZACIONES,Plaza de Galicia 5,40.3674,-3.54841,B1,http://www.crtm.es,1.0,est_4_183,Europe/Madrid,2.0,9,0.0,2
1552,est_4_183,183,RIVAS URBANIZACIONES,Plaza de Galicia 5,40.3674,-3.54841,B1,http://www.crtm.es,0.0,est_4_183,Europe/Madrid,2.0,9,0.0,2
1553,par_4_300,300,RIVAS FUTURA,Calle   Concepción Arenal 1,40.34134,-3.52479,B2,http://www.crtm.es,0.0,par_4_300,Europe/Madrid,2.0,10,0.0,2
1554,par_4_300,300,RIVAS FUTURA,Calle   Concepción Arenal 1,40.34134,-3.52479,B2,http://www.crtm.es,1.0,par_4_300,Europe/Madrid,2.0,10,0.0,2
1555,est_90_71,120,Ascensor exterior RENFE 2 - Raimundo Fernandez Villaverde,Paseo de la Castellana 67,40.44662,-3.69153,,http://www.crtm.es,2.0,est_90_71,,0.0,17,198.94680325909502,4
1556,est_90_71,120,Ascensor exterior RENFE 1 - Raimundo Fernandez Villaverde,Paseo de la Castellana 67,40.44662,-3.69153,,http://www.crtm.es,2.0,est_90_71,,0.0,17,198.94680325909502,4
