,stop_id,walk15_gini,multimodal_gini,median_income_walk,median_income_multimodal
2125,1454120,0.318867,0.318641,35666.0,36241.0
2126,1454121,0.319502,0.316734,35581.0,35242.0
2127,1454123,0.320203,0.316919,35487.0,34826.0
2128,1454124,0.320409,0.31913,35546.0,34840.0
2129,1454127,0.317188,0.316693,37438.0,35647.0
2130,1454128,0.321351,0.31893,34908.0,34906.0
2131,1454129,0.317153,0.316125,35419.0,34239.0
2132,1454131,0.31879,0.318084,35568.0,35253.0
2133,1454133,0.318261,0.317233,35520.0,34427.0
2134,1454135,0.317134,0.319646,35441.0,34770.0
2135,1454136,0.315164,0.321229,35599.0,34970.0
2136,1454138,0.316057,0.315367,36427.0,35958.0
2137,1454140,0.317066,0.316359,36245.0,35433.0
2138,1454141,0.317602,0.3155,36345.0,36216.0
2139,1454142,0.319079,0.317098,35917.0,35243.0
2140,1454143,0.313382,0.316221,35565.0,34644.0
2141,1454144,0.313313,0.315369,35735.0,34789.0
2142,1454145,0.316027,0.318266,35780.0,34981.0
2143,1454146,0.315968,0.316528,35763.0,34610.0
2144,1454147,0.320012,0.315303,36477.0,35745.0
2145,1454148,0.318977,0.31778,36350.0,34462.0
2146,1454149,0.320194,0.315395,36449.0,35763.0
2147,1454150,0.320059,0.319765,36463.0,34768.0
2148,1454156,0.319453,0.31979,36106.0,34773.0
2149,1454157,0.319572,0.314462,36145.0,35738.0
2150,1454184,0.318053,0.316586,34854.0,36844.0
2151,1454192,0.32063,0.318256,35539.0,36208.0
2152,1454601,0.316919,0.315608,36501.0,35286.0
2153,1454602,0.316919,0.31893,36501.0,35959.0
2154,1455101,0.329116,0.320349,34369.0,35796.0
2155,1455102,0.329699,0.323746,34354.0,34127.0
2156,1455108,0.329895,0.328497,34376.0,34164.0
2157,1455109,0.330485,0.323626,34422.0,34133.0
2158,1455110,0.330989,0.323186,34350.0,37246.0
2159,1455111,0.328274,0.328492,34055.0,34164.0
2160,1455112,0.332691,0.326134,34805.0,34133.0
2161,1455113,0.332743,0.324497,34813.0,34351.0
2162,1455129,0.330628,0.323516,34000.0,37992.0
2163,1455130,0.330673,0.323042,34031.0,35566.0
2164,1455131,0.328385,0.322291,33578.0,38071.0
2165,1455132,0.328781,0.323018,33597.0,36181.0
2166,1455158,0.327352,0.32305,34978.0,34338.0
2167,1455159,0.327867,0.320531,34823.0,35363.0
2168,1455160,0.336055,0.333475,35301.0,34895.0
2169,1455161,0.334343,0.322648,35076.0,34235.0
2170,1455162,0.335998,0.330743,35159.0,34684.0
2171,1455163,0.336815,0.324979,35337.0,34244.0
2172,1455164,0.332918,0.333425,34675.0,34888.0
2173,1455165,0.332363,0.328209,34563.0,34480.0
2174,1455166,0.32911,0.331632,34164.0,34614.0
2175,1455167,0.32902,0.327922,34150.0,34428.0
2176,1455171,0.33138,0.324865,34676.0,34417.0
2177,1455172,0.330792,0.320838,34661.0,35119.0
2178,1455173,0.331293,0.323464,34633.0,34071.0
2179,1456107,0.313347,0.315443,34772.0,35437.0
2180,1456118,0.312864,0.316206,34850.0,35785.0
2181,1456122,0.314936,0.318165,35439.0,36205.0
2182,1456123,0.314521,0.315415,35493.0,35268.0
2183,1456153,0.312147,0.312545,34786.0,36839.0
2184,1456194,0.311135,0.308663,34855.0,34414.0
2185,1456195,0.310939,0.311617,34823.0,35297.0
2186,1456196,0.311425,0.308663,35177.0,34414.0
2187,1456197,0.313619,0.309824,35224.0,34694.0
2188,1456198,0.312424,0.31194,35018.0,35112.0
2189,1457106,0.329856,0.317851,34126.0,37016.0
2190,1457107,0.330274,0.317851,34017.0,37016.0
2191,1461100,0.320529,0.321465,36354.0,36386.0
2192,1461105,0.320392,0.32117,36487.0,36433.0
2193,1461107,0.32077,0.32006,36621.0,37322.0
2194,1461108,0.320902,0.320504,36622.0,36876.0
2195,1461109,0.320124,0.320285,36443.0,37464.0
2196,1461110,0.320371,0.321285,36483.0,36341.0
2197,1462106,0.3213,0.320576,36656.0,37099.0
2198,1463101,0.317643,0.320312,37533.0,36364.0
2199,1463102,0.317417,0.322156,37799.0,36107.0
2200,1463103,0.316891,0.318613,37992.0,36361.0
2201,1463104,0.316916,0.32178,37993.0,36201.0
2202,1463105,0.316289,0.320312,37954.0,36364.0
2203,1463106,0.316624,0.321151,37294.0,36413.0
2204,1463113,0.319245,0.322306,36660.0,36011.0
2205,1463114,0.319588,0.321241,36572.0,36309.0
2206,1463115,0.318632,0.321858,37385.0,36142.0
2207,1463116,0.318568,0.321218,37182.0,36291.0
2208,1463117,0.320814,0.320534,35731.0,36586.0
2209,1463118,0.320905,0.322242,35893.0,35959.0
2210,1463180,0.318452,0.321912,38104.0,36301.0
2211,1463181,0.318493,0.321433,38125.0,36285.0
2212,1464123,0.323602,0.321667,35180.0,35807.0
2213,1464135,0.321391,0.322512,36113.0,36073.0
2214,1465101,0.324542,0.320836,36373.0,36805.0
2215,1465102,0.324614,0.319766,36396.0,36988.0
2216,1465103,0.322744,0.321033,36432.0,36635.0
2217,1465104,0.323161,0.320415,36382.0,36672.0
2218,1465105,0.321201,0.321216,36685.0,36733.0
2219,1465111,0.32086,0.321161,36615.0,36750.0
2220,1465112,0.320876,0.322281,36435.0,36082.0
2221,1465131,0.32357,0.321619,35361.0,35859.0
2222,1465133,0.322597,0.321914,35804.0,35830.0
2223,1465134,0.322963,0.319114,35673.0,36867.0
2224,1465136,0.322133,0.320877,35934.0,36124.0
2225,1465143,0.325103,0.319921,36445.0,36979.0
2226,1465145,0.324824,0.320592,36449.0,36907.0
2227,1465146,0.325802,0.320338,36349.0,36752.0
2228,1465147,0.325592,0.323404,36341.0,36278.0
2229,1465177,0.324664,0.319969,36490.0,36966.0
2230,1465501,0.325019,0.325461,36065.0,35602.0
2231,1465551,0.325024,,36064.0,32200.0
2232,1471105,0.294447,0.307407,31080.0,32921.0
2233,1471106,0.29446,0.307532,31088.0,33550.0
2234,1471108,0.294453,0.297542,31050.0,32145.0
2235,1471109,0.297745,0.314257,31775.0,34147.0
2236,1471111,0.301095,0.30695,36543.0,36045.0
2237,1471112,0.301073,0.311562,36198.0,34302.0
2238,1471114,0.315205,0.317498,39020.0,34568.0
2239,1471116,0.294081,0.304306,31662.0,36142.0
2240,1471117,0.296565,0.314193,31651.0,34228.0
2241,1471118,0.296237,0.297887,31705.0,35463.0
2242,1471119,0.302152,0.308857,33274.0,33817.0
2243,1471120,0.300694,0.309475,32532.0,33707.0
2244,1471122,0.294333,0.306108,31167.0,32853.0
2245,1471123,0.30946,0.309817,40263.0,37202.0
2246,1471124,0.310831,0.315017,39670.0,35652.0
2247,1471125,0.30323,0.311882,40099.0,33564.0
2248,1471126,0.305769,0.316039,41535.0,35797.0
2249,1471129,0.30223,0.304159,44053.0,39736.0
2250,1471130,0.302565,0.309611,45019.0,38350.0
2251,1471133,0.29484,0.307038,31100.0,33032.0
2252,1471135,0.294392,0.301846,31360.0,32865.0
2253,1471136,0.294496,0.306553,31037.0,33956.0
2254,1471137,0.297795,0.313859,31784.0,34092.0
2255,1471138,0.297245,0.314765,31652.0,34291.0
2256,1471139,0.295147,0.3088,31170.0,33768.0
2257,1471140,0.295093,0.311165,31158.0,33864.0
2258,1471141,0.294493,0.303819,31045.0,33701.0
2259,1471142,0.2945,0.309386,31022.0,33486.0
2260,1471143,0.294454,0.301846,31227.0,32865.0
2261,1471144,0.294447,0.309954,31228.0,33991.0
2262,1471145,0.294401,0.301846,31342.0,32865.0
2263,1471146,0.29442,0.30843,31363.0,33661.0
2264,1471147,0.294385,0.301663,31433.0,33549.0
2265,1471149,0.294332,0.306275,31105.0,32687.0
2266,1471150,0.294447,0.309325,31154.0,33680.0
2267,1471151,0.294441,0.298319,31054.0,32232.0
2268,1471152,0.294461,0.308714,31046.0,33673.0
2269,1471153,0.295039,0.307743,31180.0,33578.0
2270,1471154,0.29464,0.298528,31054.0,32052.0
2271,1471155,0.296817,0.306061,31553.0,32681.0
2272,1471156,0.303117,0.31282,34689.0,34144.0
2273,1471157,0.302771,0.313134,37819.0,34574.0
2274,1471158,0.302886,0.310236,37518.0,33797.0
2275,1471159,0.297366,0.313859,31706.0,34092.0
2276,1471160,0.297622,0.312107,31758.0,34095.0
2277,1471161,0.299005,0.306549,33287.0,35766.0
2278,1471164,0.313696,0.310711,39088.0,37235.0
2279,1471171,0.305542,0.313884,33553.0,33830.0
2280,1471172,0.306111,0.315262,33685.0,34276.0
2281,1471173,0.301562,0.311225,32640.0,33659.0
2282,1471174,0.302395,0.31512,32831.0,34185.0
2283,1471175,0.309631,0.315268,35013.0,34525.0
2284,1471176,0.310113,0.314897,35264.0,34463.0
2285,1471177,0.310598,0.302309,34638.0,32594.0
2286,1471178,0.309939,0.305769,34504.0,32975.0
2287,1471179,0.297493,0.311773,31728.0,34453.0
2288,1471180,0.307342,0.306805,33836.0,33089.0
2289,1471181,0.296678,0.314397,31533.0,34168.0
2290,1471182,0.303602,0.309615,33037.0,33469.0
2291,1471183,0.308458,0.30398,34116.0,32739.0
2292,1471184,0.301274,0.310629,32575.0,33394.0
2293,1471185,0.302896,0.30909,35031.0,33388.0
2294,1471186,0.303647,0.311759,33142.0,33803.0
2295,1471193,0.303591,0.297857,33039.0,31791.0
2296,1471195,0.301791,0.300754,32693.0,32455.0
2297,1471197,0.30374,0.313884,33160.0,33830.0
2298,1472100,0.293372,0.304127,31893.0,37025.0
2299,1472101,0.29423,0.304718,34151.0,37184.0
2300,1472102,0.294117,0.304439,33940.0,38761.0
2301,1472104,0.293373,0.297191,31577.0,35269.0
2302,1472105,0.29926,0.29796,40635.0,37318.0
2303,1472106,0.294093,0.293345,31224.0,31591.0
2304,1472107,0.293998,0.297856,31295.0,32159.0
2305,1472108,0.293491,0.293429,31519.0,31813.0
2306,1472109,0.293507,0.293921,31511.0,31597.0
2307,1472110,0.293423,0.298099,31553.0,37530.0
2308,1472111,0.29342,0.293429,31554.0,31813.0
2309,1472112,0.294574,0.30476,34503.0,37209.0
2310,1472113,0.294109,0.309247,32678.0,33944.0
2311,1472114,0.295008,0.303384,33940.0,37457.0
2312,1472115,0.298108,0.304255,40134.0,36881.0
2313,1472121,0.294152,0.297344,31202.0,32343.0
2314,1472122,0.294119,0.29764,31210.0,34809.0
2315,1472123,0.294034,0.293501,31252.0,31514.0
2316,1472124,0.294031,0.296769,31253.0,32836.0
2317,1472125,0.294029,0.29355,31257.0,31490.0
2318,1472126,0.29404,0.293469,31254.0,31530.0
2319,1472128,0.293561,0.305576,31890.0,32759.0
2320,1472131,0.298393,0.305839,39074.0,39479.0
2321,1472132,0.299119,0.308511,40010.0,38086.0
2322,1472133,0.296972,0.306334,36930.0,38562.0
2323,1472134,0.296785,0.304286,36795.0,38976.0
2324,1472135,0.293413,0.297729,32011.0,36546.0
2325,1472148,0.293478,0.304264,32047.0,38958.0
2326,1472153,0.294298,0.296701,31175.0,32104.0
2327,1472194,0.294159,0.304773,33811.0,37217.0
2328,1472195,0.294021,0.298219,31258.0,35824.0
2329,1472196,0.29399,0.306493,31274.0,33531.0
2330,1472197,0.293715,0.298119,31570.0,37346.0
2331,1472198,0.293708,0.305051,31527.0,33646.0
2332,1473101,0.295516,0.303486,37013.0,37604.0
2333,1473102,0.296135,0.306133,37967.0,37139.0
2334,1473103,0.294053,0.301707,35014.0,38754.0
2335,1473104,0.294234,0.304005,35377.0,37688.0
2336,1473105,0.293624,0.303747,34056.0,37996.0
2337,1473106,0.293939,0.304083,34702.0,37419.0
2338,1473107,0.294282,0.303318,34977.0,38499.0
2339,1473108,0.294512,0.303237,35405.0,37631.0
2340,1473109,0.294275,0.306509,34318.0,36470.0
2341,1473110,0.294193,0.300756,34479.0,38182.0
2342,1473111,0.296482,0.301683,36738.0,38010.0
2343,1473112,0.296634,0.29928,36752.0,37079.0
2344,1473113,0.294472,0.30399,34780.0,38124.0
2345,1473114,0.292546,0.298004,32152.0,38265.0
2346,1473116,0.293287,0.297556,33591.0,38368.0
2347,1473118,0.294064,0.305161,33919.0,38462.0
2348,1473119,0.296804,0.302944,38774.0,38496.0
2349,1473120,0.296675,0.306845,38598.0,37107.0
2350,1473121,0.299049,0.307272,43403.0,46899.0
2351,1473122,0.299537,0.307994,44298.0,43711.0
2352,1473123,0.301063,0.309225,46420.0,41649.0
2353,1473124,0.293281,0.297252,32921.0,36125.0
2354,1473125,0.293276,0.303514,32919.0,37297.0
2355,1473162,0.300036,0.306165,44618.0,38157.0
2356,1473163,0.300041,0.312153,44687.0,38037.0
2357,1473164,0.2979,0.303543,40611.0,38196.0
2358,1473165,0.297475,0.310172,40119.0,37613.0
2359,1473168,0.295555,0.298359,36313.0,37048.0
2360,1473180,0.293863,0.304764,33542.0,37211.0
2361,1473183,0.295509,0.302131,36049.0,38059.0
2362,1473191,0.29543,0.302143,37184.0,38123.0
2363,1473221,0.294068,0.304175,33852.0,36979.0
2364,1473223,0.294132,0.304773,33969.0,37217.0
2365,1473601,0.296757,0.313859,31603.0,34092.0
2366,1473602,0.296757,0.315961,31603.0,36361.0
2367,1473604,0.293742,0.310997,33388.0,36604.0
2368,1474101,0.304545,0.307169,33170.0,33188.0
2369,1474102,0.305761,0.313515,33375.0,34235.0
2370,1474103,0.296295,0.306735,31430.0,33346.0
2371,1474104,0.296416,0.311224,31452.0,33775.0
2372,1474105,0.294984,0.309908,31133.0,33234.0
2373,1474106,0.295006,0.310543,31138.0,33672.0
2374,1474107,0.294498,0.308659,31034.0,33253.0
2375,1474108,0.294502,0.308508,31043.0,33464.0
2376,1474109,0.310094,0.30613,33944.0,33099.0
2377,1474111,0.307098,0.310022,33714.0,33648.0
2378,1474112,0.307707,0.309552,33836.0,33730.0
2379,1474114,0.310926,0.307803,34287.0,33444.0
2380,1474116,0.314422,0.312065,34790.0,34000.0
2381,1474120,0.295657,0.306917,31279.0,33094.0
2382,1474121,0.320493,0.302303,35087.0,41335.0
2383,1474122,0.322965,0.318209,35469.0,34709.0
2384,1474127,0.313572,0.315959,34656.0,34716.0
2385,1474128,0.314557,0.310094,34832.0,33670.0
2386,1474184,0.309274,0.305617,34026.0,33037.0
2387,1474189,0.314642,0.305692,34817.0,38227.0
2388,1491101,0.306111,0.311195,45579.0,43219.0
2389,1491102,0.304067,0.309676,46306.0,42703.0
2390,1491103,0.309094,0.311397,44688.0,43177.0
2391,1491104,0.307289,0.312202,45451.0,41799.0
2392,1491107,0.314481,0.312727,42228.0,42408.0
2393,1491108,0.314033,0.31267,42620.0,42318.0
2394,1491109,0.315428,0.315982,41443.0,40194.0
2395,1491110,0.315236,0.31366,41640.0,41810.0
2396,1491111,0.316735,0.317007,40466.0,40101.0
2397,1491112,0.316563,0.314468,40509.0,41184.0
2398,1491113,0.317502,0.315826,39317.0,40899.0
2399,1491115,0.317031,0.31496,39466.0,40416.0
2400,1491116,0.317224,0.316098,39429.0,40024.0
2401,1491117,0.316736,0.312863,39317.0,41958.0
2402,1491118,0.31678,0.316554,39311.0,40330.0
2403,1491119,0.317599,0.311648,38698.0,42700.0
2404,1491120,0.317498,0.311289,38753.0,43417.0
2405,1491121,0.318721,0.31094,38160.0,43130.0
2406,1491122,0.300682,0.313367,48693.0,41056.0
2407,1491123,0.301634,0.309797,48204.0,42439.0
2408,1491124,0.296987,0.314348,50816.0,41091.0
2409,1491125,0.296366,0.309776,51092.0,42625.0
2410,1491126,0.310936,0.314085,44428.0,41462.0
2411,1491127,0.310319,0.312213,44718.0,41448.0
2412,1491128,0.312803,0.313423,43538.0,42031.0
2413,1491129,0.3128,0.313462,43539.0,40983.0
2414,1491131,0.314723,0.309254,41823.0,43890.0
2415,1491132,0.314362,0.311056,42142.0,43400.0
2416,1491133,0.31556,0.307563,40631.0,45375.0
2417,1491134,0.315464,0.310557,40728.0,43569.0
2418,1491135,0.315822,0.315655,41621.0,41038.0
2419,1491136,0.315841,0.310157,39996.0,43900.0
2420,1491138,0.312852,0.31021,42350.0,44029.0
2421,1491139,0.318281,0.316816,38504.0,40239.0
2422,1491143,0.317937,0.316902,38918.0,40116.0
2423,1491144,0.317975,0.316781,38878.0,40312.0
2424,1491147,0.310659,0.313296,44330.0,42023.0
2425,1491148,0.310981,0.313409,44132.0,41973.0
2426,1491150,0.307416,0.314173,45985.0,41381.0
2427,1491152,0.282371,0.310686,57973.0,42086.0
2428,1491155,0.313733,0.312727,42801.0,42408.0
2429,1491156,0.313207,0.312555,43156.0,42307.0
2430,1491157,0.313681,0.310502,42826.0,43467.0
2431,1491158,0.312189,0.311065,43528.0,43275.0
2432,1491159,0.31698,0.31675,40386.0,40652.0
2433,1491160,0.317042,0.314668,40342.0,41165.0
2434,1491161,0.318557,0.31736,38511.0,38746.0
2435,1491162,0.318625,0.316792,38502.0,40041.0
2436,1491163,0.318629,0.318912,38960.0,37345.0
2437,1491164,0.31858,0.316986,39035.0,39406.0
2438,1491166,0.318108,0.317098,39795.0,40028.0
2439,1491167,0.317809,0.314984,40051.0,40808.0
2440,1491168,0.310762,0.311695,44060.0,42672.0
2441,1491169,0.313044,0.312736,43364.0,42365.0
2442,1491170,0.313169,0.312665,43264.0,42450.0
2443,1491171,0.317439,0.315227,39498.0,40563.0
2444,1491199,0.272968,0.311234,61895.0,41999.0
2445,1492100,0.2756,0.299771,72608.0,52806.0
2446,1492103,0.2756,0.303039,72608.0,50234.0
2447,1492121,0.277785,0.304163,70838.0,49491.0
2448,1492122,0.275695,0.306647,72533.0,46947.0
2449,1492123,0.275703,0.302409,72526.0,50677.0
2450,1492126,0.2756,0.306813,72608.0,47148.0
2451,1492137,0.312281,0.307778,42801.0,46547.0
2452,1492141,0.304829,0.307051,48894.0,46723.0
2453,1492142,0.304722,0.307805,48997.0,45269.0
2454,1492143,0.287499,0.30473,62946.0,49070.0
2455,1492144,0.289832,0.307523,61052.0,45963.0
2456,1492145,0.277012,0.301586,71461.0,51693.0
2457,1492146,0.277304,0.305499,71227.0,48531.0
2458,1492147,0.2756,0.299032,72608.0,53778.0
2459,1492148,0.2756,0.304812,72608.0,49044.0
2460,1492149,0.2756,0.304124,72608.0,49525.0
2461,1492151,0.2756,0.299032,72608.0,53778.0
2462,1492152,0.2756,0.3051,72608.0,48817.0
2463,1493102,0.317845,0.316901,40037.0,40407.0
2464,1493161,0.316776,0.316864,40769.0,41545.0
2465,1493163,0.317165,0.317185,41517.0,41069.0
2466,1494102,0.318097,0.316509,41078.0,40778.0
2467,1494103,0.318037,0.317048,41200.0,40658.0
2468,1494104,0.318278,0.316505,40770.0,40746.0
2469,1494105,0.318236,0.317179,40866.0,40569.0
2470,1494107,0.318554,0.316897,39992.0,40736.0
2471,1494157,0.3186,0.315638,39861.0,40547.0
2472,1494165,0.317435,0.316986,41516.0,41143.0
2473,1494167,0.317734,0.316797,41177.0,40805.0
2474,1495101,0.314582,0.306125,40205.0,46203.0
2475,1495102,0.312981,0.308675,41854.0,44152.0
2476,1495103,0.312992,0.305994,41869.0,46526.0
2477,1495104,0.310801,0.308239,43919.0,44363.0
2478,1495105,0.311356,0.30581,43417.0,47059.0
2479,1495135,0.315643,0.307886,40083.0,46511.0
2480,1495150,0.315825,0.309175,39823.0,43927.0
2481,1495151,0.315705,0.309737,39927.0,43427.0
2482,1495152,0.315115,0.308125,39629.0,44462.0
2483,1495153,0.315221,0.308734,39710.0,44579.0
2484,1495154,0.313661,0.311265,39041.0,41319.0
2485,1495155,0.313915,0.309027,39117.0,44127.0
2486,1495157,0.316762,0.305755,38837.0,46329.0
2487,1510101,0.298263,0.310258,43526.0,41470.0
2488,1510102,0.29547,0.31006,44542.0,42956.0
2489,1510103,0.27672,0.310147,51364.0,40952.0
2490,1510104,0.275184,0.310939,51923.0,41835.0
2491,1510105,0.2719,0.310147,53118.0,40952.0
2492,1510106,0.2719,0.311265,53118.0,41319.0
2493,1510107,0.2719,0.310258,53118.0,41470.0
2494,1531102,0.313584,0.31441,37936.0,35628.0
2495,1531103,0.307129,0.31442,36382.0,35634.0
2496,1531104,0.306071,0.31442,36086.0,35634.0
2497,1531107,0.300955,0.303714,38938.0,36381.0
2498,1531108,0.300927,0.303151,38540.0,35866.0
2499,1531109,0.301685,0.304265,37254.0,36240.0
2500,1531110,0.304641,0.304698,35464.0,36164.0
2501,1531111,0.313797,0.313373,38361.0,37752.0
2502,1531115,0.313163,0.312756,37738.0,35564.0
2503,1531116,0.31352,0.314383,37898.0,35617.0
2504,1531117,0.314371,0.313998,39515.0,38766.0
2505,1531120,0.314303,0.313998,39379.0,38766.0
2506,1531121,0.313071,0.313444,37707.0,35682.0
2507,1531122,0.30094,0.305916,35225.0,35253.0
2508,1531123,0.301453,0.305916,35109.0,35253.0
2509,1531151,0.314456,0.313273,39685.0,37529.0
2510,1531153,0.314594,0.313264,39962.0,35799.0
2511,1531154,0.314607,0.313664,39989.0,38095.0
2512,1531155,0.314452,0.311011,39678.0,35682.0
2513,1531156,0.314455,0.313463,39683.0,37690.0
2514,1531157,0.314208,0.312957,39187.0,35377.0
2515,1531158,0.314212,0.313273,39195.0,37529.0
2516,1531159,0.313956,0.313674,38681.0,35150.0
2517,1531160,0.313962,0.310823,38694.0,35646.0
2518,1532100,0.312645,0.311471,36708.0,37216.0
2519,1532101,0.305818,0.305201,35412.0,36091.0
2520,1532107,0.299214,0.306002,35000.0,36483.0
2521,1532108,0.299165,0.306002,35006.0,36483.0
2522,1532109,0.309099,0.3072,36100.0,35428.0
2523,1532111,0.299705,0.301017,39643.0,35526.0
2524,1532112,0.299598,0.303399,39431.0,35810.0
2525,1532113,0.300307,0.300947,40648.0,35506.0
2526,1532114,0.300152,0.303144,40417.0,35868.0
2527,1532115,0.301126,0.299753,42126.0,35737.0
2528,1532116,0.301021,0.301788,41866.0,35647.0
2529,1532117,0.301612,0.300813,41065.0,35557.0
2530,1532118,0.29965,0.303781,38027.0,35833.0
2531,1532119,0.299701,0.303775,37969.0,35835.0
2532,1532120,0.300475,0.302181,39571.0,35949.0
2533,1532121,0.300351,0.303341,39295.0,35823.0
2534,1532122,0.300611,0.303333,36692.0,35835.0
2535,1532123,0.303023,0.305916,34957.0,35253.0
2536,1532124,0.303029,0.305924,34912.0,35250.0
2537,1532125,0.313625,0.31427,38037.0,35638.0
2538,1532143,0.287431,0.300708,51686.0,48034.0
2539,1541047,0.298913,0.307087,37764.0,35523.0
2540,1541100,0.309196,0.31442,36871.0,35634.0
2541,1541101,0.298759,0.303775,37455.0,35835.0
2542,1541103,0.299265,0.303775,37543.0,35835.0
2543,1541104,0.300725,0.306123,36061.0,35412.0
2544,1541105,0.300123,0.30178,36475.0,37064.0
2545,1541106,0.301852,0.305916,35210.0,35253.0
2546,1541107,0.301288,0.305924,35292.0,35250.0
2547,1541108,0.305711,0.305916,35142.0,35253.0
2548,1541109,0.304259,0.305916,34896.0,35253.0
2549,1541110,0.309258,0.307498,35750.0,35622.0
2550,1541111,0.307907,0.305357,35616.0,35110.0
2551,1541118,0.297966,0.296532,36505.0,38037.0
2552,1541120,0.309393,0.311123,36019.0,35174.0
2553,1541121,0.310562,0.31442,37072.0,35634.0
2554,1541122,0.310584,0.31442,37076.0,35634.0
2555,1541123,0.309195,0.311399,37270.0,35555.0
2556,1541124,0.310236,0.313584,37461.0,35154.0
2557,1541126,0.305392,0.312881,36262.0,35405.0
2558,1541127,0.302537,0.308323,35508.0,36935.0
2559,1541128,0.30294,0.310445,35592.0,35715.0
2560,1541129,0.299622,0.302369,34924.0,35273.0
2561,1541130,0.29927,0.299247,34914.0,37188.0
2562,1541131,0.299196,0.306002,34977.0,36483.0
2563,1541132,0.299492,0.311399,35024.0,35555.0
2564,1541133,0.298772,0.30016,34887.0,35001.0
2565,1541134,0.298688,0.303014,34881.0,35780.0
2566,1541137,0.3116,0.312346,33947.0,36417.0
2567,1541138,0.3116,0.312426,33947.0,35606.0
2568,1541139,0.311945,0.311036,34640.0,37068.0
2569,1541140,0.31186,0.312924,34470.0,36607.0
2570,1541141,0.312067,0.312809,33621.0,36377.0
2571,1541142,0.312119,0.312446,33585.0,35646.0
2572,1541143,0.3116,0.312891,33947.0,37363.0
2573,1541144,0.3116,0.312773,33947.0,36304.0
2574,1541145,0.312794,0.310808,36346.0,35629.0
2575,1541146,0.312714,0.313139,36186.0,37040.0
2576,1541148,0.298244,0.299047,34815.0,38281.0
2577,1541149,0.297455,0.299723,35802.0,35734.0
2578,1541150,0.297374,0.298684,35845.0,38405.0
2579,1541151,0.308723,0.3072,35619.0,35428.0
2580,1541152,0.308927,0.310277,35611.0,35391.0
2581,1541156,0.312958,0.313402,36675.0,37568.0
2582,1541157,0.312943,0.311691,36646.0,35702.0
2583,1541159,0.308771,0.306158,34588.0,36575.0
2584,1541161,0.313474,0.31442,37897.0,35634.0
2585,1541162,0.313548,0.314381,37924.0,35611.0
2586,1541163,0.311105,0.31343,37104.0,35682.0
2587,1541164,0.311516,0.31442,37185.0,35634.0
2588,1541165,0.308825,0.311419,34655.0,35488.0
2589,1541166,0.313369,0.309683,37502.0,35610.0
2590,1541167,0.313248,0.311037,37259.0,37159.0
2591,1541168,0.313729,0.31171,38225.0,35462.0
2592,1541169,0.31373,0.310806,38227.0,35641.0
2593,1541172,0.314342,0.313998,39457.0,38766.0
2594,1541173,0.314337,0.313998,39447.0,38766.0
2595,1541174,0.313944,0.312872,39046.0,38202.0
2596,1541176,0.313891,0.313848,38694.0,38464.0
2597,1541177,0.31385,0.314157,38644.0,39085.0
2598,1541182,0.314404,0.313799,39581.0,38365.0
2599,1541184,0.298565,0.303775,36983.0,35835.0
2600,1541185,0.298081,0.303341,35613.0,35823.0
2601,1541186,0.306575,0.305201,34458.0,36091.0
2602,1541189,0.30642,0.309907,34475.0,35510.0
2603,1541191,0.314064,0.313419,39159.0,37601.0
2604,1541193,0.312532,0.32331,33297.0,35484.0
2605,1541194,0.304736,0.304698,34758.0,36164.0
2606,1541195,0.312824,0.323908,33159.0,35407.0
2607,1541196,0.312675,0.324097,33197.0,35261.0
2608,1541197,0.304587,0.308048,34866.0,36593.0
2609,1541198,0.303222,0.305916,35202.0,35253.0
2610,1541199,0.303254,0.305916,35478.0,35253.0
2611,1541207,0.302337,0.304901,34906.0,35776.0
2612,1541218,0.303644,0.30902,34821.0,35251.0
2613,1541601,0.312642,0.323908,33220.0,35407.0
2614,1541602,0.312642,0.318325,33220.0,37563.0
2615,1541604,0.313454,0.31703,37761.0,37648.0
2616,1542101,0.313052,0.310561,38599.0,37869.0
2617,1542102,0.312971,0.313694,38648.0,38155.0
2618,1542103,0.311059,0.306729,37212.0,36929.0
2619,1542104,0.312248,0.309945,37761.0,37609.0
2620,1542125,0.305772,0.308713,36385.0,36929.0
2621,1542129,0.30019,0.306002,35105.0,36483.0
2622,1542130,0.300789,0.311403,35175.0,35526.0
2623,1542136,0.300488,0.303161,35318.0,36073.0
2624,1542137,0.304421,0.30995,35084.0,37598.0
2625,1542138,0.306101,0.305899,35464.0,37028.0
2626,1543101,0.313545,0.31437,37895.0,35609.0
2627,1543102,0.313502,0.31442,37769.0,35634.0
2628,1543139,0.313275,0.309734,37760.0,37432.0
2629,1543141,0.313668,0.312483,38103.0,37963.0
2630,1543148,0.31176,0.308149,34269.0,37327.0
2631,1543149,0.313005,0.309355,36770.0,37487.0
2632,1543181,0.31384,0.313567,38448.0,37899.0
2633,1544100,0.3116,0.31307,33947.0,36900.0
2634,1544101,0.3116,0.312602,33947.0,35960.0
2635,1544102,0.3116,0.312833,33947.0,36425.0
2636,1544103,0.3116,0.312602,33947.0,35960.0
2637,1544155,0.3116,0.312777,33947.0,36311.0
2638,1545100,0.313789,0.310788,38346.0,35679.0
2639,1545101,0.3116,0.312414,33947.0,35582.0
2640,1545103,0.313649,0.313317,38064.0,35845.0
2641,1545106,0.313594,0.313532,37953.0,37830.0
