stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,weighted_gini_walk,weighted_gini_multi,weighted_med_inc_walk,weighted_med_inc_multi
1291106,7.758,0.2748,121,3.22,2.692,5.885,0,5,16,3,155,5,49,36,23,292,0,1,4,1,79,3,20,15,9,132,3.548,4.21,0.0003560951959789,0.0051457975986277,0.0841482678348709,0.0033259675843334,757,60.21582,24.89828,Palokaivon aukio,0.319091,0.320807,35493.0,35280.0
1291108,8.737,0.1804,124,5.208,2.751,5.936,4,9,30,4,175,12,153,44,51,482,0,1,4,1,74,4,20,14,9,127,3.469,5.268000000000001,0.0003560951959789,0.0051457975986277,0.0841482678348709,0.0033259675843334,757,60.216,24.89718,Palokaivon aukio,0.319755,0.321608,35426.0,35498.0
1291158,6.177,0.3425,97,3.201,2.765,5.956,0,3,10,2,124,4,35,28,19,225,0,1,4,1,76,4,20,13,9,128,3.47,2.7069999999999994,0.0003560951959789,0.0051457975986277,0.0841482678348709,0.0033259675843334,757,60.215986,24.896806,Palokaivon aukio,0.320166,0.320777,35376.0,34967.0
1291159,5.41,0.2097,85,2.733,2.633,5.828,0,3,14,2,117,5,38,28,20,227,0,1,4,1,73,3,18,13,9,122,3.287,2.123,0.0003560951959789,0.0051457975986277,0.0841482678348709,0.0033259675843334,757,60.21567,24.899462,Sankaritie,,0.321323,35161.0,35234.0
1291160,6.135,0.2111,89,3.046,2.562,5.774,0,3,14,2,127,5,39,30,20,240,0,1,4,1,70,3,17,12,8,116,3.203,2.932,0.0003560951959789,0.0051457975986277,0.0841482678348709,0.0033259675843334,757,60.215385,24.900687,Sankaritie,,0.32098,34378.0,35406.0
1291112,9.645,0.2725,135,5.027,3.15,6.238,4,9,31,4,184,13,164,49,53,511,0,2,6,1,91,4,33,25,12,174,3.628,6.017,0.0016203503248698,0.0034305317324185,0.0987007075963418,0.005157271397222,742,60.21766,24.89051,Angervotie,0.32629,0.321547,35032.0,35564.0
1291113,8.746,0.2286,123,5.853,3.112,6.226,0,4,20,4,159,6,68,45,27,333,0,2,6,1,87,4,35,25,13,173,3.629,5.117000000000001,0.0016203503248698,0.0034305317324185,0.0987007075963418,0.005157271397222,742,60.21736,24.8909,Angervotie,0.325795,0.321922,35113.0,35545.0
1291110,8.716,0.1388,114,5.534,2.891,6.074,4,9,33,4,180,13,156,45,51,495,0,1,5,1,79,4,24,18,9,141,3.392,5.324,0.0004055383367257,0.0025728987993138,0.090161656621022,0.0028695807939215,756,60.21632,24.89437,Haagan urheilukenttä,0.322206,0.321928,35370.0,35604.0
1291111,7.23,0.253,110,3.835,2.923,6.124,1,4,19,6,142,7,55,41,32,307,0,1,6,1,80,4,25,19,10,146,3.394,3.836,0.0004055383367257,0.0025728987993138,0.090161656621022,0.0028695807939215,756,60.21624,24.89347,Haagan urheilukenttä,0.322919,0.320381,35330.0,35928.0
1291152,7.965,0.623,80,4.34,2.675,6.239,1,4,20,6,151,7,80,45,36,350,0,1,6,1,76,3,27,16,10,140,3.403,4.561999999999999,0.0015756549687181,0.0017152658662092,0.0919670305129982,0.0004037380020886,763,60.212695,24.893704,Kylänevantie,0.318679,0.321833,36138.0,36556.0
1291153,5.466,0.3908,60,1.855,2.692,6.218,0,3,12,2,122,4,44,31,19,237,0,1,6,1,75,3,29,16,9,140,3.428,2.0380000000000003,0.0015756549687181,0.0017152658662092,0.0919670305129982,0.0004037380020886,763,60.213062,24.893838,Kylänevantie,0.318643,0.322138,36095.0,35777.0
1465501,2.529,0.8301,17,0.209,4.086,6.921,1,5,12,1,74,3,89,15,15,215,0,1,4,0,54,1,32,12,6,110,3.452,-0.923,0.0041099805761892,0.0017152658662092,0.1077925260233517,0.001712321203778,852,60.222076,24.87597,Valimo,0.325019,0.325461,36065.0,35602.0
1465551,7.891,0.6955,64,3.365,4.085,6.92,4,5,25,1,167,8,145,42,36,433,0,1,4,0,54,1,32,12,6,110,3.452,4.439,0.0041099805761892,0.0017152658662092,0.1077925260233517,0.001712321203778,852,60.222076,24.875988,Valimo,0.325024,,36064.0,32200.0
1171151,9.346,0.6515,84,7.531,1.192,5.129,7,7,26,3,210,7,146,40,41,487,1,1,3,1,13,0,46,6,6,77,2.867,6.479,0.0218604188236065,0.0051457975986277,0.1185475852409439,0.0293350786420227,876,60.20785,24.92075,Ilmalan seisake,,,28876.0,32571.0
1172503,10.028,0.7134,94,8.358,1.152,5.117,5,6,29,1,224,9,160,49,43,526,1,1,4,2,15,0,57,6,7,93,2.978,7.050000000000001,0.0218604188236065,0.0051457975986277,0.1185475852409439,0.0293350786420227,876,60.207605,24.921321,Ilmala,,,28862.0,32486.0
1172553,9.413,0.5886,84,8.992,1.151,5.119,7,8,28,3,211,9,177,46,50,539,1,1,4,2,15,1,57,6,7,94,2.98,6.433,0.0218604188236065,0.0051457975986277,0.1185475852409439,0.0293350786420227,876,60.207587,24.921303,Ilmala,,,28635.0,32565.0
1174101,8.021,0.605,70,4.54,1.197,5.104,5,5,22,1,192,8,137,37,37,444,0,0,0,1,11,0,24,5,5,46,2.74,5.281000000000001,0.0218604188236065,0.0051457975986277,0.1185475852409439,0.0293350786420227,876,60.208023,24.921068,Ilmalan seisake,,,27209.0,31798.0
1174102,7.8,0.6635,71,5.792,1.201,5.121,5,5,22,2,181,7,144,39,37,442,0,0,0,1,10,0,16,5,4,36,2.818,4.981999999999999,0.0218604188236065,0.0051457975986277,0.1185475852409439,0.0293350786420227,876,60.20796,24.92078,Ilmalan seisake,,,26994.0,31991.0
1173105,12.76,0.4972,138,14.197,0.044,5.121,15,14,46,3,284,12,268,56,96,794,4,4,13,2,67,5,121,17,28,261,3.576,9.184,0.078506022357406,0.0094339622641509,0.1305035299339322,0.400552561224747,929,60.19942,24.93461,Pasilan asema,0.323409,,37601.0,33924.0
1173106,12.104,0.3929,147,11.463,0.061,5.107,21,13,51,4,269,16,312,58,115,859,4,4,12,2,69,5,118,17,25,256,3.559,8.544999999999998,0.078506022357406,0.0094339622641509,0.1305035299339322,0.400552561224747,929,60.19989,24.93402,Pasilan asema,0.322848,,37768.0,34387.0
1173435,11.213,0.4084,133,12.421,0.044,5.121,15,13,45,3,264,13,265,51,91,760,4,4,13,2,67,5,121,17,28,261,3.576,7.636999999999999,0.078506022357406,0.0094339622641509,0.1305035299339322,0.400552561224747,929,60.19942,24.93461,Pasilan asema,0.323409,,37601.0,33476.0
1174401,11.432,0.4008,146,13.341,0.061,5.107,19,13,50,3,268,15,292,51,106,817,4,4,12,2,69,5,118,17,25,256,3.559,7.873,0.078506022357406,0.0094339622641509,0.1305035299339322,0.400552561224747,929,60.19989,24.93402,Pasilan asema,0.322848,,37768.0,33347.0
1174501,14.742,0.6002,164,16.273,0.029,5.185,14,15,55,4,322,17,280,75,95,877,4,4,13,3,66,5,118,17,25,255,3.485,11.257,0.078506022357406,0.0094339622641509,0.1305035299339322,0.400552561224747,929,60.199117,24.933579,Pasila,0.323474,,37720.0,34510.0
1174502,14.281,0.5175,154,17.154,0.06,5.216,15,14,58,3,313,16,293,70,103,885,4,4,12,3,66,4,116,16,24,249,3.481,10.8,0.078506022357406,0.0094339622641509,0.1305035299339322,0.400552561224747,929,60.199041,24.932928,Pasila,0.323191,,37888.0,33138.0
1174551,10.776,0.4205,116,9.781,0.03,5.186,13,13,44,3,244,12,256,47,87,719,4,4,13,3,66,5,118,17,25,255,3.494,7.282,0.078506022357406,0.0094339622641509,0.1305035299339322,0.400552561224747,929,60.199118,24.933561,Pasila,0.323481,,37699.0,33492.0
1174552,10.776,0.4205,116,9.781,0.06,5.216,13,13,44,3,244,12,256,47,87,719,4,4,12,3,66,4,116,16,24,249,3.481,7.295,0.078506022357406,0.0094339622641509,0.1305035299339322,0.400552561224747,929,60.199041,24.932928,Pasila,0.323191,,37888.0,33492.0
1220434,11.373,0.3894,129,13.358,0.029,5.128,24,14,50,3,277,18,324,53,116,879,4,4,13,2,68,5,121,17,25,259,3.603,7.77,0.078506022357406,0.0094339622641509,0.1305035299339322,0.400552561224747,929,60.19951,24.93424,Pasilan asema,0.323165,,37677.0,33209.0
1291125,9.178,0.4422,119,4.653,2.878,5.581,1,7,23,3,183,9,84,44,38,392,0,2,5,0,79,4,17,17,8,132,3.567,5.611000000000001,0.0004113803209411,0.0025728987993138,0.0905692463391841,0.0026863861673545,747,60.21965,24.90171,Mäkipellon aukio,,0.322053,34358.0,35673.0
1291123,8.31,0.3802,123,3.924,2.781,5.753,0,5,19,3,163,5,59,42,27,323,0,2,6,1,80,4,20,16,10,139,3.447,4.863,0.0005253707151347,0.0042881646655231,0.0906540357724865,0.0045036470973038,746,60.21762,24.89964,Tunnelitie,,0.321338,34010.0,35506.0
1291124,7.533,0.2141,117,4.127,2.861,5.74,1,5,23,7,151,8,66,43,38,342,0,2,5,1,83,4,17,17,8,137,3.637,3.896,0.0005253707151347,0.0042881646655231,0.0906540357724865,0.0045036470973038,746,60.21848,24.89938,Tunnelitie,,0.321868,34253.0,35690.0
1291166,5.641,0.2394,86,2.966,2.836,5.669,0,4,16,3,116,5,38,28,20,230,0,2,5,0,79,4,17,17,8,132,3.614,2.027,0.0005253707151347,0.0042881646655231,0.0906540357724865,0.0045036470973038,746,60.218707,24.900578,Tunnelitie,,0.3215,33180.0,35085.0
1291168,6.089,0.3057,90,2.964,2.84,5.672,0,4,15,3,121,4,42,27,20,236,0,2,5,0,79,4,17,17,8,132,3.628,2.4610000000000003,0.0005253707151347,0.0042881646655231,0.0906540357724865,0.0045036470973038,746,60.218725,24.900525,Tunnelitie,,0.321409,33272.0,35122.0
1291107,6.583,0.4651,90,2.763,2.546,5.902,1,4,18,5,142,8,55,40,35,308,0,1,5,1,75,3,22,16,10,133,3.328,3.2550000000000003,0.0003233448715429,0.0034305317324185,0.0841056333621693,0.0001715877969929,758,60.214265,24.899032,Palokaivon aukio,0.317845,0.320162,35754.0,36457.0
1291165,4.942,0.2593,73,2.131,2.654,5.578,0,3,13,2,110,6,37,28,23,222,0,2,5,0,75,4,17,15,8,126,3.609,1.3330000000000002,0.0001677091046571,0.0017152658662092,0.0840144190970813,1.3797676295579189e-05,768,60.21756,24.902964,Oskelantie,,0.32174,28777.0,35235.0
1291169,5.294,0.3705,80,1.923,2.651,5.577,0,2,10,2,109,4,36,25,17,205,0,2,5,0,75,4,17,15,8,126,3.603,1.6909999999999994,0.0001677091046571,0.0017152658662092,0.0840144190970813,1.3797676295579189e-05,768,60.217541,24.903,Oskelantie,,0.321432,29207.0,35023.0
1291176,5.83,0.6963,59,2.474,2.847,5.398,0,2,11,0,116,6,41,21,11,208,0,2,5,0,67,4,17,16,8,119,3.646,2.184,0.0007532198779921,0.0025728987993138,0.0960809848298108,0.0048855094560997,751,60.22041,24.90473,Metsäläntie,,,30710.0,30885.0
1293168,8.665,0.3265,111,4.91,2.84,5.382,3,7,27,3,181,10,89,46,42,408,0,2,5,0,64,4,17,16,8,116,3.665,4.999999999999999,0.0007532198779921,0.0025728987993138,0.0960809848298108,0.0048855094560997,751,60.22044,24.90502,Metsäläntie,,0.322346,30351.0,35455.0
1293156,7.325,0.3525,80,3.671,2.813,5.26,1,6,17,3,145,7,43,35,31,288,0,2,5,0,54,4,16,13,8,102,3.706,3.619,0.0003929566223943,0.0017152658662092,0.0912162203102074,0.0013235584753604,752,60.22082,24.9071,Metsäläntie,,0.321483,29782.0,35588.0
1293157,6.93,0.4544,85,3.059,2.752,5.277,1,4,20,5,148,9,60,40,40,327,0,2,5,0,59,4,17,14,8,109,3.755,3.175,0.0003929566223943,0.0017152658662092,0.0912162203102074,0.0013235584753604,752,60.22017,24.90711,Metsäläntie,,0.320927,29086.0,35935.0
1292145,9.888,0.5569,113,6.88,2.276,5.968,14,5,28,8,191,17,143,52,82,540,0,2,8,1,69,3,19,16,10,128,3.227,6.661,0.000946184358413,0.0025728987993138,0.0873949631868029,0.0020547759624151,771,60.21111,24.90026,Kivihaka,,0.319177,36158.0,37528.0
1286179,8.317,0.4875,77,5.664,2.399,4.043,4,7,19,2,137,9,123,36,32,369,1,0,4,0,37,3,18,7,5,75,3.305,5.0120000000000005,0.0017814724316184,0.0034305317324185,0.1018051016761636,0.007401539761748,1074,60.2208,24.92997,Autokuljetuskeskus 2,,,29415.0,32067.0
1286180,7.268,0.5855,79,2.381,2.42,4.137,2,4,13,1,140,7,54,27,20,268,0,0,5,0,37,3,19,8,5,77,3.349,3.919,0.0017814724316184,0.0034305317324185,0.1018051016761636,0.007401539761748,1074,60.22089,24.92812,Autokuljetuskeskus 2,,,27692.0,29854.0
1291148,8.376,0.4133,128,4.109,2.394,5.503,5,4,25,5,169,9,107,50,61,435,0,1,3,1,65,3,16,14,4,107,3.638,4.738,0.0004256655379455,0.0042881646655231,0.0859660746120982,0.0014808702065983,769,60.21565,24.90568,Laajasuontie,,0.320076,28316.0,36540.0
1291163,6.347,0.2562,87,2.993,2.492,5.51,1,3,18,5,134,6,50,37,33,287,0,1,3,1,70,3,14,15,4,111,3.563,2.7840000000000003,0.0004256655379455,0.0042881646655231,0.0859660746120982,0.0014808702065983,769,60.216496,24.904956,Ryytimaankuja,,0.320918,27896.0,35730.0
1291164,6.603,0.2659,85,3.129,2.51,5.518,1,3,18,5,134,6,50,37,33,287,0,1,3,1,71,3,14,15,4,112,3.538,3.065,0.0004256655379455,0.0042881646655231,0.0859660746120982,0.0014808702065983,769,60.216614,24.904725,Ryytimaankuja,,0.321128,28015.0,35601.0
1292149,7.469,0.2957,89,3.173,2.428,5.426,2,5,19,6,144,7,50,38,35,306,0,1,3,1,61,3,16,14,4,103,3.553,3.916,0.0004256655379455,0.0042881646655231,0.0859660746120982,0.0014808702065983,769,60.21642,24.9066,Laajasuontie,,0.320664,27680.0,35635.0
1293150,9.278,0.1348,91,4.531,2.687,5.141,1,6,21,3,166,9,56,44,36,342,0,2,6,0,49,3,19,11,7,97,3.342,5.936,0.0005091181701391,0.0017152658662092,0.0923911449894038,0.0015821771545181,753,60.22025,24.90961,Metsäläntie,,0.321121,26092.0,36138.0
1291126,5.988,0.8679,58,2.258,2.66,6.613,2,5,19,5,111,7,120,32,32,333,0,2,9,3,87,3,33,17,14,168,3.721,2.2670000000000003,0.0035210487171375,0.0042881646655231,0.0919015683748602,0.0008108525117581,764,60.2087,24.88968,Korppaantie,0.317848,,37015.0,33610.0
1291137,6.925,0.5864,79,4.899,2.701,6.665,3,3,14,3,142,6,68,36,23,298,0,2,9,2,89,3,33,20,14,172,3.645,3.28,0.0035210487171375,0.0042881646655231,0.0919015683748602,0.0008108525117581,764,60.20857,24.88877,Korppaantie,0.317879,0.31864,37052.0,37804.0
1291161,5.142,0.2647,71,2.21,2.388,5.67,0,3,13,2,110,6,37,28,23,222,0,1,4,1,64,3,15,12,7,107,3.281,1.861,0.0001378579089336,0.0017152658662092,0.0792851685679402,2.372907142524116e-05,772,60.214487,24.903331,Matkamiehentie,,0.321835,31584.0,35167.0
1291162,5.455,0.2378,84,2.676,2.383,5.667,0,3,11,2,107,4,35,25,18,205,0,1,4,1,64,3,16,12,7,108,3.288,2.1670000000000003,0.0001378579089336,0.0017152658662092,0.0792851685679402,2.372907142524116e-05,772,60.21446,24.903403,Matkamiehentie,,0.320809,31478.0,35129.0
1291101,8.372,0.1831,108,4.016,2.424,5.974,2,5,21,6,163,8,69,46,42,362,0,2,8,1,81,3,24,17,10,146,3.713,4.659,0.0005466102715117,0.0034305317324185,0.0839719201135808,0.0009903669080546,770,60.212498,24.898984,Haagan tori,,0.321256,35702.0,36108.0
1291104,9.683,0.0954,141,3.847,2.439,6.015,2,6,25,6,174,7,79,52,42,393,0,2,8,1,82,3,23,17,10,146,3.662,6.021,0.0005466102715117,0.0034305317324185,0.0839719201135808,0.0009903669080546,770,60.2123,24.89835,Haagan tori,,0.321155,36099.0,35850.0
1291105,8.569,0.4706,125,4.239,2.446,6.025,5,4,24,5,169,9,107,50,60,433,0,2,8,1,80,3,24,16,10,144,3.606,4.963000000000001,0.0005466102715117,0.0034305317324185,0.0839719201135808,0.0009903669080546,770,60.21229,24.89817,Haagan tori,,0.320052,36183.0,36623.0
1291109,6.755,0.2541,94,3.342,2.423,5.975,1,3,17,5,137,6,50,37,31,287,0,2,8,1,82,3,24,17,10,147,3.711,3.044,0.0005466102715117,0.0034305317324185,0.0839719201135808,0.0009903669080546,770,60.212489,24.898983,Haagan tori,,0.320783,35705.0,35818.0
1160118,8.347,0.7678,84,4.222,2.071,6.104,4,5,28,5,189,10,143,39,36,459,0,1,9,3,56,2,19,17,10,117,3.466,4.880999999999999,0.0075111622472953,0.006861063464837,0.1002245498129836,0.0173427996080142,775,60.207853,24.900612,Ruskeasuon varikko,,,36412.0,33039.0
1292122,10.503,0.5978,130,4.907,1.998,6.003,1,6,28,7,198,12,127,59,52,490,0,2,9,3,58,3,22,20,10,127,3.664,6.839,0.0075111622472953,0.006861063464837,0.1002245498129836,0.0173427996080142,775,60.20811,24.90238,Kivihaka,,,34768.0,36476.0
1291144,8.257,0.1992,96,4.04,2.172,6.113,1,5,15,3,145,5,43,33,28,278,0,1,6,2,28,2,12,7,7,65,2.249,6.007999999999999,0.0011600974738242,0.0017152658662092,0.0864392940959408,0.0009260197100969,776,60.208778,24.899522,Ruskeasuon varikko,0.315463,0.318859,36723.0,36062.0
1291167,14.116,0.387,186,9.298,2.236,6.231,4,8,32,6,242,11,124,70,52,549,0,3,8,3,65,2,23,14,10,128,2.976,11.14,0.0047214651668931,0.0051457975986277,0.0931540348349953,0.00377024383755,777,60.20825,24.89767,Ruskeasuon varikko,0.317038,0.320393,36631.0,36584.0
1160101,12.298,0.6051,146,6.556,1.798,6.632,14,7,33,9,228,20,170,62,93,636,2,1,12,5,43,5,25,19,16,128,3.226,9.072,0.0133600067587133,0.0017152658662092,0.0861381342128786,0.0023673338087477,967,60.19789,24.90154,Tilkka,0.320505,0.319309,37529.0,37530.0
1160104,11.61,0.5996,153,7.437,1.819,6.659,24,9,46,10,238,25,255,67,124,798,2,1,12,5,45,5,25,19,16,130,3.234,8.376,0.0133600067587133,0.0017152658662092,0.0861381342128786,0.0023673338087477,967,60.19771,24.90119,Tilkka,0.320558,0.319038,37556.0,38277.0
1160202,11.194,0.4684,151,6.96,1.796,6.617,15,7,29,8,208,18,148,57,91,581,2,1,12,5,45,5,24,19,16,129,3.26,7.934000000000001,0.0133600067587133,0.0017152658662092,0.0861381342128786,0.0023673338087477,967,60.19813,24.90152,Tilkka,0.32046,0.319366,37503.0,37340.0
1160414,9.397,0.5963,107,4.927,1.815,6.584,14,5,28,8,181,17,141,51,81,526,2,1,12,6,46,5,24,20,16,132,3.381,6.016,0.0133600067587133,0.0017152658662092,0.0861381342128786,0.0023673338087477,967,60.19895,24.90111,Tilkka,0.320441,0.319177,37412.0,37620.0
1160415,9.64,0.6266,121,4.956,1.81,6.617,16,5,30,9,183,18,141,55,84,541,2,1,12,6,47,5,25,19,15,132,3.353,6.287000000000001,0.0133600067587133,0.0017152658662092,0.0861381342128786,0.0023673338087477,967,60.198317,24.90125,Tilkka,0.320477,0.31935,37492.0,37737.0
1291102,9.046,0.2435,125,4.017,2.402,6.26,1,5,22,5,172,9,74,47,42,377,0,3,10,3,78,4,27,20,10,155,3.688,5.357999999999999,0.0016512072590533,0.0025728987993138,0.0859025231412532,0.001004449424965,761,60.20967,24.89578,Haagan paloasema,0.317227,0.320569,36584.0,36097.0
1291103,7.939,0.5438,117,3.393,2.41,6.256,6,4,24,6,157,11,111,47,59,425,0,3,10,3,76,3,26,18,12,151,3.55,4.389,0.0016512072590533,0.0025728987993138,0.0859025231412532,0.001004449424965,761,60.20979,24.89576,Haagan paloasema,0.317359,0.319818,36542.0,36911.0
1160109,11.053,0.5685,134,7.576,2.114,6.229,15,5,30,9,201,18,149,59,85,571,0,2,10,3,66,3,16,19,11,130,3.5,7.553000000000001,0.0040967612429522,0.0042881646655231,0.093664632478779,0.0045880146697137,778,60.206997,24.898935,Ruskeasuon varikko,0.317074,0.319204,36964.0,37661.0
1291142,3.268,0.7546,39,0.997,2.518,6.411,0,1,4,2,78,2,31,18,15,151,0,3,11,2,84,4,29,16,13,162,3.668,-0.4000000000000003,0.0019107723256174,0.0017152658662092,0.0918289418785943,2.629249298099925e-05,767,60.209342,24.89309,Haagan paloasema,0.317507,0.317872,36690.0,37253.0
1291147,7.776,0.3189,90,3.481,2.296,5.782,1,5,19,3,153,7,60,43,34,325,0,2,7,1,72,3,23,14,10,132,3.511,4.265,0.0007692748066919,0.0051457975986277,0.0906257549938958,0.0046207132692566,774,60.21282,24.90247,Kivihaka,,0.320552,34571.0,35789.0
1292100,8.072,0.2955,99,3.318,2.1,5.793,1,4,12,2,146,6,50,38,28,287,0,2,8,2,58,3,20,16,8,117,3.455,4.616999999999999,0.0007692748066919,0.0051457975986277,0.0906257549938958,0.0046207132692566,774,60.210911,24.9039,Kylänevantie,,0.320529,32336.0,35960.0
1292103,5.86,0.2955,64,1.799,2.098,5.792,1,3,9,1,97,4,40,29,20,204,0,2,8,2,56,3,20,16,8,115,3.442,2.418,0.0007692748066919,0.0051457975986277,0.0906257549938958,0.0046207132692566,774,60.210893,24.903918,Kylänevantie,,0.319159,32351.0,35994.0
1292104,7.917,0.2683,92,3.261,2.171,5.795,1,4,12,2,146,6,50,38,28,287,0,2,7,2,66,3,21,17,10,128,3.514,4.4030000000000005,0.0007692748066919,0.0051457975986277,0.0906257549938958,0.0046207132692566,774,60.211553,24.903287,Kivihaantie,,0.320737,33120.0,35935.0
1292105,5.86,0.2955,64,1.799,2.216,5.799,1,3,9,1,97,4,40,29,20,204,0,2,6,2,66,3,22,16,10,127,3.582,2.2780000000000005,0.0007692748066919,0.0051457975986277,0.0906257549938958,0.0046207132692566,774,60.211942,24.902868,Kivihaantie,,0.319159,32813.0,35994.0
1292146,10.01,0.1448,109,4.227,2.265,5.744,1,5,20,3,177,8,63,40,31,348,0,1,5,1,56,3,18,13,9,106,3.338,6.672,0.0007692748066919,0.0051457975986277,0.0906257549938958,0.0046207132692566,774,60.21281,24.90321,Kivihaka,,0.31966,31526.0,36191.0
1292101,3.034,0.594,22,0.75,2.019,5.859,0,2,8,2,76,2,34,19,13,156,0,2,9,3,54,3,24,18,9,122,3.506,-0.472,0.0009681307721232,0.0017152658662092,0.0869047513672674,0.0005706435973804,773,60.209607,24.903798,Kivihaankuja,,0.320655,34276.0,36268.0
1292102,5.744,0.5356,77,2.351,2.016,5.881,0,2,10,2,114,6,50,31,19,234,0,2,9,3,53,3,23,18,9,120,3.488,2.256,0.0009681307721232,0.0017152658662092,0.0869047513672674,0.0005706435973804,773,60.209397,24.90357,Kivihaankuja,,0.321052,34093.0,35949.0
1292123,6.88,0.6382,63,4.239,1.828,5.84,9,4,19,2,149,6,139,20,33,381,0,1,8,3,38,3,21,13,9,96,3.546,3.334,0.0064427711156856,0.0025728987993138,0.1073543450232568,0.0077786185137875,779,60.208,24.90581,Kivihaka,,,33025.0,31752.0
1171104,5.608,0.6335,48,3.302,1.405,5.388,6,5,23,4,113,5,147,28,33,364,0,0,1,1,11,0,8,9,5,35,3.061,2.547,0.0071683858703623,0.0042881646655231,0.107403958825375,0.0120126402090317,874,60.20791,24.91521,Ilmalanrinne,,,29858.0,31384.0
1171105,8.908,0.6624,90,5.286,1.401,5.38,3,5,27,4,193,7,148,40,33,460,0,0,1,1,11,0,8,9,5,35,3.082,5.826,0.0071683858703623,0.0042881646655231,0.107403958825375,0.0120126402090317,874,60.20793,24.91536,Ilmalanrinne,,,29738.0,33087.0
1331104,6.149,0.2688,68,3.256,5.169,6.481,3,5,17,0,129,7,56,30,36,283,3,3,11,0,64,5,33,16,24,159,3.469,2.68,0.0002804604779328,0.0025728987993138,0.0969709947869258,0.0001712075815242,785,60.23819,24.88278,Kaustisentie,0.318384,0.320084,34338.0,35039.0
1331105,6.016,0.5518,78,3.323,5.153,6.452,3,5,17,0,130,8,56,30,35,284,3,3,11,0,63,5,31,16,24,156,3.388,2.628,0.0002804604779328,0.0025728987993138,0.0969709947869258,0.0001712075815242,785,60.23819,24.8833,Kaustisentie,0.318438,0.320639,34300.0,34983.0
1294107,3.885,0.5786,41,1.458,4.983,6.992,3,4,11,0,74,4,44,20,27,187,2,1,7,0,43,2,17,13,9,94,3.48,0.4049999999999998,9.177508923755863e-06,0.0017152658662092,0.0782862918905701,0.0,784,60.23227,24.872952,Niitynperäntie,0.322185,0.320128,34573.0,35197.0
1294108,4.25,0.5774,48,1.511,4.87,6.881,3,4,12,0,76,6,52,21,29,203,2,1,7,0,46,2,17,13,9,97,3.478,0.7719999999999998,9.177508923755863e-06,0.0017152658662092,0.0782862918905701,0.0,783,60.231812,24.874966,Niitynperäntie,0.322404,0.320575,34430.0,35181.0
1331140,5.057,0.3827,52,2.352,5.466,6.912,3,5,16,0,114,6,50,25,34,253,2,2,9,0,65,4,31,14,22,149,3.203,1.8540000000000003,4.512753685993791e-05,0.0017152658662092,0.0883854438679343,0.0094059419557937,792,60.23876,24.87507,Kanneltalo,0.318903,0.320569,33801.0,34466.0
1331141,4.443,0.4489,50,1.131,5.505,6.934,3,3,12,0,80,5,38,15,26,182,2,2,10,0,74,5,32,15,26,166,3.412,1.0309999999999997,4.512753685993791e-05,0.0017152658662092,0.0883854438679343,0.0094059419557937,792,60.23908,24.87474,Kanneltalo,0.31904,0.316327,33999.0,36399.0
1331120,4.388,0.5817,52,1.391,5.617,6.733,3,2,9,0,68,4,28,13,20,147,3,2,9,0,59,5,29,14,25,146,3.427,0.961,3.847265994673869e-07,0.0025728987993138,0.0712099173018588,0.0033209045451429,789,60.2418,24.87913,Kanneltie 8,0.313837,0.308508,34860.0,40753.0
1331145,4.422,0.4747,53,1.016,5.658,6.751,3,3,11,0,71,5,34,12,25,164,3,2,9,0,58,5,29,14,25,145,3.317,1.1049999999999995,3.847265994673869e-07,0.0025728987993138,0.0712099173018588,0.0033209045451429,789,60.24217,24.87891,Kanneltie 8,0.313279,0.313766,34859.0,37508.0
1331146,4.663,0.3537,52,1.429,5.722,6.878,3,5,16,0,93,5,43,19,34,218,3,3,10,0,66,6,33,15,32,168,3.566,1.0970000000000004,1.581618449410734e-06,0.0025728987993138,0.0757252154142543,0.0061833565585383,790,60.2421,24.87657,Soittajankuja,0.314789,0.317427,34664.0,35910.0
