stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,Unnamed: 27,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,weighted_gini_walk,weighted_gini_multi,weighted_net_income_hh_walk,weighted_net_income_hh_multi
1941,2.792,0.6693,36,0.474,2.786,7.218,8,39,18,1,59,12,84,30,30,8,35,14,1,70,12,61,26,23,3.31,-0.5180000000000002,3546,Evangelios,40.38336,-3.7,1080,5.150486018993194e-05,0.0014570179698882,0.0907088417991982,0.0035852715347907,34.196206,33.991379,28771.0,29116.0
1942,4.591,0.3819,60,1.342,2.804,7.236,9,63,42,1,112,18,148,50,71,8,34,14,1,69,12,60,24,21,3.267,1.3240000000000005,3547,Evangelios,40.38322,-3.70012,1080,5.150486018993194e-05,0.0014570179698882,0.0907088417991982,0.0035852715347907,34.204684,32.91584,28689.0,31979.0
1943,2.804,0.6835,36,0.38,2.878,7.308,3,38,15,1,72,12,46,26,21,4,39,16,1,80,13,51,28,21,3.26,-0.4559999999999999,3548,Dolores Barranco,40.38359,-3.70374,1068,1.4119688280643054e-05,0.0014570179698882,0.0840785658867246,0.0004056633176178,34.143064,33.669484,27707.0,27318.0
1944,3.891,0.3096,44,1.359,2.868,7.301,9,47,30,1,89,14,113,42,43,6,38,17,1,74,14,53,28,21,3.347,0.544,3549,Dolores Barranco,40.38335,-3.70274,1068,1.4119688280643054e-05,0.0014570179698882,0.0840785658867246,0.0004056633176178,34.152691,33.441688,27984.0,30746.0
1945,2.528,0.3257,24,0.436,3.019,7.436,2,35,11,0,72,10,27,23,19,2,40,15,1,82,13,44,29,21,3.205,-0.677,3550,Plaza Del Hidrógeno,40.38334,-3.70681,1063,1.5521625169435787e-05,0.0009713453132588,0.0833907091652828,0.0001240275674353,34.092157,33.34071,27175.0,26740.0
1946,1.911,0.5167,25,0.329,3.101,7.511,3,30,12,1,37,10,45,20,18,3,43,16,1,81,13,47,30,22,3.238,-1.327,3551,Plaza Del Hidrógeno,40.38304,-3.70808,1064,1.5521625169435787e-05,0.0009713453132588,0.0833907091652828,0.0001240275674353,34.058504,34.548695,27066.0,27252.0
1947,4.151,0.2643,56,0.953,3.312,7.698,2,47,16,1,112,13,43,33,22,3,45,23,0,95,14,38,32,25,3.413,0.738,3552,Junta Municipal Usera,40.38237,-3.71137,626,7.660705676561544e-05,0.0019426906265177,0.0900502952110212,0.0061245634062573,33.846281,32.690467,26890.0,27838.0
1948,5.137,0.3716,60,1.236,3.337,7.729,6,63,30,2,155,23,61,65,36,3,42,17,0,87,12,35,30,24,3.348,1.7889999999999997,3553,Junta Municipal Usera,40.38194,-3.71105,626,7.660705676561544e-05,0.0019426906265177,0.0900502952110212,0.0061245634062573,33.80467,33.108091,26841.0,28337.0
1949,4.441,0.3035,53,1.046,3.516,7.914,2,47,13,1,112,12,32,39,21,2,32,10,0,81,9,24,26,17,3.205,1.2359999999999998,3554,Rafaela Ybarra - Marina Vega,40.38024,-3.71148,625,1.3578543782053868e-05,0.0009713453132588,0.0829038492510871,0.0033190070584409,33.407959,32.428258,26575.0,27636.0
1950,4.149,0.0605,58,0.776,3.544,7.945,3,53,22,0,131,20,47,43,24,2,31,10,1,75,9,23,26,16,3.16,0.989,3555,Rafaela Ybarra - Marina Vega,40.37989,-3.71136,625,1.3578543782053868e-05,0.0009713453132588,0.0829038492510871,0.0033190070584409,33.337476,32.94482,26462.0,28158.0
1951,4.375,0.3111,63,1.151,3.727,8.131,2,45,11,1,99,12,30,41,21,2,31,9,1,76,7,19,20,15,3.289,1.086,3556,Rafaela Ybarra - Pradolongo,40.37829,-3.71206,628,2.761530190168508e-06,0.0019426906265177,0.077110328814321,0.0025561027220195,32.783252,32.443359,26576.0,27437.0
1952,4.418,0.0305,66,1.013,3.746,8.151,3,54,18,1,123,19,46,42,23,2,33,9,1,79,7,19,20,15,3.353,1.065,3557,Rafaela Ybarra - Pradolongo,40.37806,-3.71199,628,2.761530190168508e-06,0.0019426906265177,0.077110328814321,0.0025561027220195,32.6757,32.653033,26652.0,28180.0
1953,3.926,0.1683,65,1.021,3.984,8.397,2,35,11,0,99,9,18,33,15,2,29,7,0,61,7,13,25,12,3.356,0.5700000000000003,3558,Polideportivo Orcasitas,40.37578,-3.71244,665,1.2683840948916232e-06,0.0014570179698882,0.0723674961338394,0.0008922919398766,31.756287,31.915829,27265.0,28024.0
1955,5.111,0.2456,78,1.778,4.169,8.588,2,38,12,1,127,11,25,42,15,2,24,5,1,64,7,10,27,9,3.616,1.4949999999999997,3559,Avenida De Los Poblados - Rafaela Ybarra,40.37388,-3.71243,667,4.338277909847361e-06,0.0019426906265177,0.0779097926441652,0.0031597240562256,30.868657,31.970894,28000.0,28198.0
1957,4.653,0.2303,79,1.7,4.343,8.767,2,28,9,1,86,9,12,38,10,2,20,5,0,56,4,8,23,5,3.353,1.2999999999999994,3560,Rafaela Ybarra - Cestona,40.37214,-3.71248,668,9.2675764860047e-07,0.0014570179698882,0.072426043828485,0.0005424980136711,30.315293,30.843608,28524.0,29039.0
1958,4.466,0.1749,62,1.816,4.544,8.972,2,22,8,1,84,7,11,37,5,1,15,2,0,53,4,5,24,2,3.108,1.358,3561,Unidad,40.37012,-3.71246,671,3.8742421187129794e-07,0.0014570179698882,0.0685761865112406,0.0003221732915872,29.76532,30.533249,28948.0,29286.0
1959,3.134,0.4938,46,0.754,4.691,9.121,0,14,4,0,59,3,5,24,2,0,12,2,0,46,4,4,19,2,2.803,0.3309999999999999,3562,Rafaela Ybarra - Alzola,40.36866,-3.71246,672,2.2626509397168042e-07,0.0014570179698882,0.0684576254280679,0.0003828615995636,29.184459,29.412708,29297.0,29791.0
1960,2.884,0.1806,43,0.611,4.82,9.24,2,21,7,0,57,5,9,20,9,0,10,1,0,37,3,4,11,2,2.546,0.3380000000000001,3563,Guetaria - Alzola,40.3685,-3.71551,635,5.958159612801339e-07,0.0014570179698882,0.071920081036711,0.0010439264745538,28.500444,30.681889,30118.0,29516.0
1961,4.043,0.1969,56,1.385,4.528,8.94,2,28,8,0,106,9,17,34,11,0,12,2,0,45,3,5,13,2,2.941,1.1020000000000003,3564,Guetaria - Leiza,40.37146,-3.71547,669,3.078249815998633e-06,0.0014570179698882,0.0771710205764401,0.0028180701124769,28.81804,31.108585,30300.0,29009.0
1962,4.536,0.293,58,1.531,4.372,8.778,2,39,12,0,126,11,24,40,15,2,15,3,0,53,2,8,14,2,3.235,1.3009999999999995,3565,Guetaria - Tolosa,40.37308,-3.71549,636,1.6701984535733374e-05,0.0014570179698882,0.0834583113777309,0.0069815342931484,29.472057,32.060872,30159.0,27935.0
1963,6.024,0.1742,88,3.148,4.24,8.656,2,42,14,1,146,12,27,47,18,3,22,6,0,62,5,10,25,5,3.571,2.453,3566,Avenida De Los Poblados - Rafaela Ybarra,40.37351,-3.7133,667,4.338277909847361e-06,0.0019426906265177,0.0779097926441652,0.0031597240562256,30.441916,32.036246,28507.0,28131.0
1964,4.226,0.6772,52,1.128,0.782,5.216,27,61,79,5,126,11,287,37,91,34,64,69,1,84,12,270,42,97,3.341,0.8849999999999998,3567,Estación De Delicias,40.40072,-3.6933,1639,0.0052281294286649,0.0024283632831471,0.1244860943168077,0.0917571177717834,31.858182,31.932145,40260.0,43651.0
1965,3.425,0.3704,30,0.703,0.939,5.192,12,51,56,6,111,11,155,27,77,17,50,52,5,95,7,164,32,77,3.263,0.1619999999999999,3568,Ramírez De Prado - Juan De Mariana,40.39919,-3.68613,1628,0.0001667207935464,0.0009713453132588,0.0979310344827586,1.4365203317353942e-05,31.14817,31.529092,44469.0,42238.0
1966,2.282,0.4959,20,0.496,0.875,5.235,6,28,25,2,77,6,90,13,35,19,48,45,4,73,9,172,35,66,2.939,-0.657,3569,Ramírez De Prado - Vara Del Rey,40.39935,-3.68877,1641,0.0001864211842198,0.0009713453132588,0.0997964327258627,0.0001728218184237,31.260517,31.763199,42858.0,41068.0
1967,6.071,0.2494,54,3.042,1.143,5.254,33,87,76,8,178,19,266,54,118,13,33,41,5,81,5,118,23,50,2.974,3.0969999999999995,3570,Méndez Álvaro - Repsol,40.39813,-3.6833,1626,0.0007898358114553,0.0014570179698882,0.1069110545718884,0.0008126527056079,31.011247,31.758511,45055.0,40410.0
1968,4.364,0.4874,46,1.038,1.139,5.229,27,74,84,5,111,15,269,33,116,13,33,41,4,81,5,116,24,48,2.985,1.379,3571,Méndez Álvaro - Repsol,40.39831,-3.68298,1626,0.0007898358114553,0.0014570179698882,0.1069110545718884,0.0008126527056079,30.985652,31.814823,45212.0,43013.0
1969,8.065,0.4151,87,4.724,1.443,5.45,36,112,126,9,236,30,344,92,173,9,23,21,4,88,3,76,15,33,3.008,5.057,3572,Metro Méndez Álvaro,40.39602,-3.68101,1660,0.0032024001441437,0.0024283632831471,0.1195841561156928,0.0040436244076958,30.686724,32.036212,45149.0,39024.0
1970,5.956,0.3237,54,2.181,1.424,5.413,29,94,92,9,174,20,322,60,151,10,26,24,4,85,4,84,16,37,2.982,2.974,3573,Metro Méndez Álvaro,40.39633,-3.68077,1660,0.0032024001441437,0.0024283632831471,0.1195841561156928,0.0040436244076958,30.708496,31.605382,44895.0,42668.0
1971,5.048,0.3451,64,0.93,0.928,5.098,38,82,89,7,133,18,309,52,130,17,54,56,5,92,7,175,29,81,3.377,1.6710000000000005,3574,Amanecer En Méndez Álvaro,40.39979,-3.68463,1627,0.0012572717123905,0.0024283632831471,0.1069943878611515,0.0006128493146736,31.272806,31.737506,44698.0,43889.0
1973,3.326,0.5276,55,0.654,0.491,4.862,43,65,78,2,63,15,317,44,98,30,49,51,2,66,10,203,30,54,2.875,0.451,3575,Méndez Álvaro - Áncora,40.40285,-3.68869,486,0.002613316337775,0.0009713453132588,0.1093816404589885,0.0006112921477556,32.115024,32.496517,42243.0,39570.0
1976,3.901,0.539,64,0.915,0.72,5.084,40,79,87,1,96,20,349,53,109,40,70,93,1,74,19,355,54,111,3.395,0.5059999999999998,3576,Centro Dotacional Arganzuela,40.40289,-3.69603,1623,0.0272795117382871,0.0038853812530354,0.1318097432942833,0.0049608341854236,33.16995,32.662996,38029.0,39913.0
1977,4.922,0.2838,69,0.869,1.466,4.851,18,83,74,8,156,25,180,63,129,12,56,61,8,112,16,141,41,106,3.364,1.5579999999999998,3577,Pacífico,40.40091,-3.67448,1649,0.0011438654457373,0.0019426906265177,0.1087748956627397,0.0018189366008261,31.810616,32.126202,42995.0,41005.0
1978,5.541,0.4504,78,1.936,1.469,4.82,29,91,89,9,158,29,260,69,142,11,56,60,8,111,16,142,43,107,3.387,2.1540000000000004,3578,Pacífico,40.40118,-3.67426,1649,0.0011438654457373,0.0019426906265177,0.1087748956627397,0.0018189366008261,31.830726,32.469225,43129.0,41897.0
1979,5.368,0.4683,73,1.166,2.035,5.062,19,80,65,7,161,23,167,65,108,7,53,45,5,111,18,99,36,79,3.451,1.9170000000000005,3579,Puente De Vallecas - Peña Prieta,40.39899,-3.66823,1658,0.0001435976366336,0.0029140359397765,0.0983003914828606,0.0107645549127035,32.789928,32.227123,34305.0,36610.0
1980,2.875,0.7494,42,0.647,2.083,4.98,6,46,40,4,113,15,88,24,55,7,47,41,5,110,17,85,32,74,3.254,-0.379,3580,Peña Prieta,40.39978,-3.66712,1653,2.616713423679525e-05,0.0014570179698882,0.0898734177215189,0.0050912855527624,32.888513,32.241791,33865.0,34194.0
1981,4.51,0.4837,62,0.811,2.099,4.902,13,74,63,7,149,21,157,57,107,7,53,45,4,103,19,88,32,76,3.203,1.307,3581,Peña Prieta,40.40051,-3.66654,1653,2.616713423679525e-05,0.0014570179698882,0.0898734177215189,0.0050912855527624,32.786424,32.245818,34195.0,36873.0
1983,3.255,0.5822,46,0.86,2.231,4.69,8,54,45,4,116,19,114,34,69,3,41,35,3,101,14,68,30,44,2.812,0.443,3582,Peña Prieta - Pico Almanzor,40.40263,-3.66407,1682,4.943545399974407e-06,0.0014570179698882,0.0828771534374496,0.0022432970202961,32.278381,32.543486,33796.0,34486.0
1984,2.771,0.6925,40,0.508,2.426,4.675,3,42,38,2,103,17,66,29,48,2,43,36,1,97,18,61,34,50,2.874,-0.1030000000000002,3583,Mercado Doña Carlota,40.40305,-3.6616,1685,1.6411075908945738e-06,0.0019426906265177,0.0771594528761476,0.0005286143365832,31.957547,31.343604,33736.0,32901.0
1985,1.768,0.6137,19,0.438,11.26,8.176,0,7,3,0,24,3,20,4,3,0,3,1,0,15,2,10,5,0,1.625,0.143,3584,Avenida De La Hispanidad - Dique Sur,40.46103,-3.57704,181,0.007792204121058,0.0009713453132588,0.114103629814353,0.004246738923249,29.5345,29.803038,55759.0,48270.0
1988,3.496,0.3588,47,0.993,2.604,4.29,3,52,40,0,114,15,74,43,62,2,40,34,0,109,15,56,42,55,3.246,0.25,3585,Corregidor Alonso Aguilar,40.40702,-3.65898,1603,7.232383633264095e-06,0.0019426906265177,0.0814477848101265,0.0013113391326549,30.632645,30.556955,37068.0,36612.0
1989,4.162,0.497,68,0.883,3.249,4.664,2,55,38,0,137,17,55,50,69,1,46,31,0,98,13,50,40,59,3.378,0.7839999999999998,3586,Plaza Del Encuentro,40.40529,-3.65145,1581,0.0001112871659216,0.0024283632831471,0.0959459459459459,0.0093612800145276,29.502669,29.591313,33794.0,34305.0
1990,5.303,0.6705,79,1.994,3.363,4.965,2,59,52,2,174,20,84,56,99,2,47,34,0,93,13,49,43,58,3.431,1.872,3587,Arroyo Fontarrón - Francisco De Luján,40.40267,-3.65047,1583,0.0005668794721885,0.0009713453132588,0.1054383449405981,0.0100291750067828,29.492646,29.409362,32379.0,34814.0
1991,4.459,0.5213,68,1.38,3.386,4.966,1,56,43,0,153,19,70,47,82,2,46,34,0,92,13,48,41,58,3.334,1.1249999999999996,3588,Arroyo Fontarrón - Francisco De Luján,40.40275,-3.65018,1583,0.0005668794721885,0.0009713453132588,0.1054383449405981,0.0100291750067828,29.446177,29.232511,32350.0,35088.0
1992,5.659,0.6762,88,2.104,3.58,5.229,3,59,60,3,195,21,105,63,108,2,44,30,0,91,13,42,34,51,3.371,2.288,3589,Arroyo Fontarrón - Encomienda De Palacios,40.40076,-3.64832,1555,0.0032093161125,0.0038853812530354,0.1174222982606216,0.0314462577006705,29.299342,29.608895,31721.0,35153.0
1993,5.762,0.6382,92,2.073,3.574,5.199,3,69,56,2,198,24,101,64,115,2,42,31,0,92,12,44,33,51,3.36,2.402,3590,Arroyo Fontarrón - Encomienda De Palacios,40.40105,-3.64831,1555,0.0032093161125,0.0038853812530354,0.1174222982606216,0.0314462577006705,29.333117,29.541417,31697.0,35563.0
1994,5.706,0.68,94,1.884,3.698,5.308,3,60,61,3,197,21,106,64,109,2,39,24,0,87,12,42,35,41,3.267,2.4390000000000005,3591,Encomienda De Palacios - Arroyo Fontarrón,40.4004,-3.64699,1555,0.0032093161125,0.0038853812530354,0.1174222982606216,0.0314462577006705,29.222176,29.56913,31343.0,35243.0
1995,4.721,0.6317,82,2.324,4.034,5.43,1,53,46,2,175,17,76,49,80,1,39,23,0,103,11,42,40,45,3.301,1.42,3592,Encomienda De Palacios - Pico Artilleros,40.40061,-3.6429,1570,0.000586306635962,0.0014570179698882,0.1055193973248603,0.0063074368175799,28.898935,29.088886,32511.0,33572.0
1996,4.387,0.6124,75,1.318,4.272,5.677,2,47,43,2,175,15,74,48,64,1,34,20,0,111,10,24,36,30,3.277,1.1099999999999994,3593,Encomienda De Palacios - Tacona,40.39907,-3.64044,1551,0.000112161124075,0.0009713453132588,0.0970814276957895,0.0010128815714414,28.939772,29.095115,31649.0,32199.0
1997,4.736,0.5446,78,1.384,4.553,5.902,2,47,42,3,191,15,71,51,61,1,32,20,0,123,8,21,33,19,3.241,1.4949999999999997,3594,Fuente Carrantona - Encomienda De Palacios,40.39802,-3.63736,1550,7.051591413961456e-05,0.0019426906265177,0.093007498419008,0.0033150357696568,28.993466,29.162403,31553.0,32099.0
1998,5.483,0.5099,91,2.661,4.541,5.875,2,66,53,2,199,22,86,62,88,1,33,19,0,127,10,22,34,22,3.303,2.18,3595,Fuente Carrantona - Encomienda De Palacios,40.39827,-3.63743,1550,7.051591413961456e-05,0.0019426906265177,0.093007498419008,0.0033150357696568,28.993189,29.116339,31567.0,32924.0
1999,4.067,0.6948,64,1.042,4.805,6.107,1,35,34,3,173,8,39,39,42,0,20,18,1,108,6,21,24,18,2.696,1.371,3596,Encomienda De Palacios - Valdebernardo,40.39711,-3.63458,1095,1.536890022770026e-05,0.0009713453132588,0.08529058448283,0.0004195152269223,28.832281,29.494225,33340.0,34955.0
2000,4.808,0.6158,80,1.669,4.786,6.076,2,54,47,2,188,18,81,52,83,0,21,18,1,111,6,21,24,16,2.721,2.087,3597,Encomienda De Palacios - Valdebernardo,40.39736,-3.63474,1095,1.536890022770026e-05,0.0009713453132588,0.08529058448283,0.0004195152269223,28.843662,29.116202,33234.0,33486.0
2001,4.8,0.625,82,1.463,4.921,5.975,1,52,46,2,204,13,73,48,71,0,21,28,2,148,4,29,27,29,3.041,1.759,3598,Valdebernardo - Hacienda De Pavones,40.39947,-3.63254,1522,1.9450775364816848e-05,0.0019426906265177,0.0841748088794407,0.00035881730654,29.196621,29.170498,37046.0,34464.0
2004,5.575,0.5603,76,1.988,1.32,3.823,106,124,162,11,68,54,1654,47,244,95,92,156,3,34,49,1628,30,197,3.569,2.006,3599,Las Cortes,40.4171,-3.69834,1832,0.0233970469229955,0.0053423992229237,0.1375877046441697,0.172619413796366,40.437497,40.250626,40780.0,52028.0
2006,4.803,0.4916,65,1.225,3.607,1.197,25,89,53,19,39,31,470,73,157,9,61,41,15,37,17,220,54,84,3.445,1.358,3600,Pedro De Valdivia,40.43938,-3.68348,1970,0.0013653848601158,0.0019426906265177,0.1006599853336592,0.000694757363338,39.249845,40.744783,62680.0,68288.0
2007,6.031,0.0611,105,2.425,3.727,0.969,17,117,84,24,84,32,409,89,165,9,66,50,16,47,20,231,69,104,3.837,2.1939999999999995,3601,Glorieta López De Hoyos,40.44014,-3.68095,1972,0.0043736622728221,0.0029140359397765,0.1107108291214109,0.0119291660457307,37.877701,37.544667,58425.0,59115.0
2008,7.057,0.2032,125,3.002,3.732,0.992,27,140,102,27,79,45,582,103,220,9,64,48,16,44,21,226,68,98,3.763,3.2940000000000005,3602,Glorieta López De Hoyos,40.44025,-3.68134,1972,0.0043736622728221,0.0029140359397765,0.1107108291214109,0.0119291660457307,38.044032,38.314767,58898.0,60410.0
2009,4.937,0.4276,72,1.068,3.936,0.684,12,91,67,18,72,24,273,86,124,12,69,62,17,54,20,214,67,97,3.832,1.1050000000000004,3603,López De Hoyos - Príncipe De Vergara,40.44158,-3.67815,1959,0.0031719678356432,0.0019426906265177,0.1042954107993111,0.005521318108869,36.508921,36.683563,55958.0,58262.0
2011,3.991,0.6931,56,0.83,4.141,0.427,10,70,58,12,70,19,211,59,96,12,67,61,11,60,18,187,73,90,3.786,0.205,3604,López De Hoyos - Cartagena,40.44297,-3.67567,1958,0.0010301484301412,0.0019426906265177,0.0946449092162721,0.0035280744423348,35.50887,35.743837,55210.0,54914.0
2013,3.743,0.7175,54,0.783,4.311,0.257,7,64,53,8,69,17,174,52,85,10,66,54,10,58,14,142,63,79,3.6,0.1429999999999998,3605,Prosperidad,40.4442,-3.67409,1960,0.0001810658333569,0.0009713453132588,0.0867349087998652,0.0016173978901427,34.736184,35.380203,54563.0,54754.0
2014,4.394,0.5487,69,0.68,4.372,0.216,12,76,62,17,66,23,235,71,108,10,62,55,9,63,14,131,59,79,3.523,0.871,3606,Prosperidad,40.44467,-3.67364,1960,0.0001810658333569,0.0009713453132588,0.0867349087998652,0.0016173978901427,34.380444,36.692842,54469.0,57729.0
2015,3.557,0.7345,45,0.581,4.512,0.13,6,60,52,8,62,15,127,43,78,10,57,52,6,67,13,118,42,73,3.343,0.2139999999999999,3607,López De Hoyos - Cardenal Silíceo,40.44556,-3.67192,1957,3.309885192949291e-05,0.0009713453132588,0.0803167420814479,0.0007260585445734,33.702988,34.837789,54650.0,54375.0
2016,3.954,0.6547,60,0.771,4.556,0.154,10,68,56,13,67,19,209,62,96,10,56,52,5,65,12,117,47,72,3.311,0.6430000000000002,3608,López De Hoyos - Cardenal Silíceo,40.4459,-3.67163,1957,3.309885192949291e-05,0.0009713453132588,0.0803167420814479,0.0007260585445734,33.697534,35.923933,54971.0,55040.0
2017,3.847,0.6506,47,1.057,4.732,0.299,8,60,47,6,71,12,115,46,77,10,55,48,2,66,13,102,47,69,3.338,0.5089999999999999,3609,López De Hoyos - Pantoja,40.44705,-3.66971,1890,1.3292948689684493e-05,0.0009713453132588,0.075165188186763,9.400556985857671e-05,33.429666,34.091655,55412.0,54487.0
2018,3.653,0.7428,50,0.735,4.774,0.34,10,64,58,12,65,19,186,55,90,9,55,46,2,67,13,97,40,67,3.249,0.4039999999999999,3610,López De Hoyos - Pantoja,40.44738,-3.66947,1890,1.3292948689684493e-05,0.0009713453132588,0.075165188186763,9.400556985857671e-05,33.329237,35.60224,54985.0,54429.0
2020,4.349,0.5982,50,1.213,4.941,0.52,10,64,50,4,91,15,109,47,75,9,49,42,2,65,17,86,38,60,3.302,1.0470000000000002,3611,Metro Alfonso XIII,40.44846,-3.66767,1889,4.496008445770197e-05,0.0024283632831471,0.0781433830505901,0.0027498904536349,32.910249,33.70702,53946.0,54754.0
2021,4.196,0.6118,54,1.208,4.985,0.565,11,70,56,9,77,16,143,48,85,9,51,40,2,64,16,88,37,60,3.298,0.8979999999999997,3612,Metro Alfonso XIII,40.44877,-3.66731,1889,4.496008445770197e-05,0.0024283632831471,0.0781433830505901,0.0027498904536349,32.853972,34.637284,53709.0,55312.0
2022,5.165,0.5515,55,1.654,5.405,0.98,9,66,51,7,97,16,103,68,68,5,49,34,3,67,14,71,42,48,3.486,1.6789999999999998,3613,Padre Claret - Ramón Y Cajal,40.45225,-3.66536,1900,9.718401619240012e-06,0.0019426906265177,0.0755679524351304,0.0009610484386706,33.063622,34.007635,56280.0,55294.0
2024,4.705,0.4831,49,1.453,6.022,1.613,2,42,25,2,83,14,48,52,37,2,23,7,4,57,7,19,34,10,3.202,1.503,3614,López De Hoyos - Clínica San Juan De Dios,40.45683,-3.66084,911,1.0670115560211282e-05,0.0009713453132588,0.0709022038567493,0.0006101156765357,35.201569,32.540973,60471.0,49200.0
2025,4.641,0.4781,51,0.969,6.001,1.589,8,53,42,3,86,14,90,53,66,1,24,7,4,59,6,20,34,11,3.187,1.4540000000000002,3615,López De Hoyos - Clínica San Juan De Dios,40.45672,-3.66114,911,1.0670115560211282e-05,0.0009713453132588,0.0709022038567493,0.0006101156765357,35.175074,33.344619,60680.0,52838.0
2026,5.444,0.4058,55,1.692,6.363,1.946,3,47,23,3,95,20,64,61,39,1,24,9,3,63,10,17,37,9,3.526,1.918,3616,López De Hoyos - Arturo Soria,40.45976,-3.65958,915,3.023152774213525e-05,0.003399708596406,0.076095794219824,0.0106153751222004,35.477133,32.557518,59347.0,49225.0
2027,3.673,0.5063,45,1.06,6.612,2.192,3,40,25,2,65,13,48,51,25,1,22,10,3,59,10,16,38,11,3.394,0.2789999999999999,3617,López De Hoyos - Navarro Amandi,40.46191,-3.65867,918,5.500447489552646e-06,0.0009713453132588,0.0710539029608668,0.00234557129992,34.738201,30.846031,53405.0,40969.0
2029,3.987,0.5988,50,1.307,6.837,2.419,2,40,26,2,76,14,48,46,27,1,27,12,3,51,8,18,33,9,3.412,0.5750000000000002,3618,Junta Municipal De Hortaleza,40.46367,-3.65731,917,2.075159567114416e-06,0.0019426906265177,0.0667012212899672,0.0039135090869845,33.279691,31.003336,46385.0,41622.0
2030,4.102,0.5635,41,1.216,6.819,2.398,2,38,17,1,71,15,30,51,24,1,27,12,3,52,9,18,34,11,3.44,0.6620000000000004,3619,Junta Municipal De Hortaleza,40.46361,-3.65768,917,2.075159567114416e-06,0.0019426906265177,0.0667012212899672,0.0039135090869845,33.465319,32.176003,47234.0,46474.0
2033,4.033,0.552,56,1.143,7.409,3.0,3,38,26,2,87,14,46,43,18,2,26,20,2,66,9,32,43,21,3.506,0.5270000000000006,3620,López De Hoyos - Gran Vía De Hortaleza,40.46791,-3.65319,747,1.943542957258414e-07,0.0014570179698882,0.0619993977717555,0.0013872176958362,31.52131,30.785893,39565.0,39135.0
2034,3.52,0.7026,47,0.972,7.358,2.946,2,36,25,2,71,11,42,39,24,2,30,18,2,66,9,30,42,21,3.546,-0.0259999999999998,3621,López De Hoyos - Gran Vía De Hortaleza,40.46759,-3.65374,747,1.943542957258414e-07,0.0014570179698882,0.0619993977717555,0.0013872176958362,31.702407,31.642848,40255.0,41536.0
2035,4.429,0.4895,70,1.318,7.715,3.309,3,38,31,2,97,12,48,47,26,3,28,25,0,76,11,42,34,20,3.428,1.0010000000000003,3622,López De Hoyos - Ángel Luis Herrán,40.47023,-3.65116,562,1.3189810195531288e-07,0.0009713453132588,0.0635690027786353,0.0014369957255922,30.815347,30.71816,37630.0,39883.0
